fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,fb_subp0_read_sectors,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,shared_stores,
7590708.046875,11,1,21120,28.426,28.0667,349695.234375,21120,5,2,5,0,0.405208,64,18224,1,187,45,32,132,424560.312500,4,28,1,0,6002,21120,0,4224,1,7589552.125000,5,1,32,12,1,0.405263,1000,0,6000,1,
7701267.734375,11,1,14080,30.3559,30.0327,388618.703125,14080,5,2,5,0,0.379442,64,12144,1,93,136,64,44,367201.906250,4,28,1,0,6002,14080,0,2816,1,7696800.218750,5,1,64,4,1,0.379498,1000,0,6000,1,
7264399.421875,11,1,21120,31.2281,30.6684,453487.250000,21120,5,2,5,0,0.368838,64,17952,1,93,90,64,66,317993.328125,4,28,1,0,6002,21120,0,4224,1,7264255.890625,5,1,64,6,1,0.368899,1000,0,6000,1,
7996734.312500,11,1,28160,28.0997,27.8006,384274.109375,28160,5,2,5,0,0.409915,64,23760,1,93,68,64,88,373814.406250,4,28,1,0,6002,28160,0,5632,1,7989819.609375,5,1,64,8,1,0.409969,1000,0,6000,1,
7403628.890625,11,1,35200,28.1233,27.6194,410830.359375,35200,5,2,5,0,0.409561,64,29568,1,93,54,64,110,363596.562500,4,28,1,0,6002,35200,0,7040,1,7405897.140625,5,1,64,10,1,0.409624,1000,0,6000,1,
7594378.078125,11,1,42240,27.3509,26.8608,374874.296875,42240,5,2,5,0,0.421135,64,35376,1,93,45,64,132,397516.203125,4,28,1,0,6002,42240,0,8448,1,7598615.296875,5,1,64,12,1,0.421193,1000,0,6000,1,
7170537.093750,11,1,21120,32.8993,32.5491,502395.046875,21120,5,2,5,0,0.350103,64,18032,1,62,136,96,44,275755.421875,4,28,1,0,6002,21120,0,4224,1,7170915.734375,5,1,96,4,1,0.350159,1000,0,6000,1,
7239696.640625,11,1,31680,29.8081,29.2739,471511.671875,31680,5,2,5,0,0.386414,64,26656,1,62,90,96,66,303972.140625,4,28,1,0,6002,31680,0,6336,1,7237820.968750,5,1,96,6,1,0.386472,1000,0,6000,1,
7597113.781250,11,1,42240,28.0978,27.7987,417802.031250,42240,5,2,5,0,0.409942,64,35280,1,62,68,96,88,360137.453125,4,28,1,0,6002,42240,0,8448,1,7595262.500000,5,1,96,8,1,0.409997,1000,0,6000,1,
7990550.546875,11,1,52800,26.6278,26.1507,368295.796875,52800,5,2,5,0,0.432574,64,43904,1,62,54,96,110,402346.046875,4,28,1,0,6002,52800,0,10560,1,7984216.468750,5,1,96,10,1,0.43263,1000,0,6000,1,
7431671.281250,11,1,28160,31.6859,31.0115,459911.406250,28160,5,2,5,0,0.363508,64,23920,1,46,136,128,44,304695.531250,4,28,1,0,6002,28160,0,5632,1,7431953.609375,5,1,128,4,1,0.363569,1000,0,6000,1,
7363742.781250,11,1,42240,29.3445,28.5087,430629.062500,42240,5,2,5,0,0.39252,64,35360,1,46,90,128,66,334664.375000,4,28,1,0,6002,42240,0,8448,1,7365260.500000,5,1,128,6,1,0.392578,1000,0,6000,1,
7964816.375000,11,1,56320,27.0531,26.4773,373996.375000,56320,5,2,5,0,0.425774,64,46800,1,46,68,128,88,395444.937500,4,28,1,0,6002,56320,0,11264,1,7970404.390625,5,1,128,8,1,0.425829,1000,0,6000,1,
7498909.781250,11,1,14080,44.9259,49.9017,273985.875000,7040,5,2,5,0,0.25637,64,6256,1,200,142,30,42,586292.906250,4,36,1,0,6004,12600,1408,1408,2,7503278.906250,5,1,32,4,0.894886,0.256422,1000,7040,6000,1,
7277418.500000,11,1,21120,47.9563,52.3299,266117.312500,10560,5,2,5,0,0.240162,64,9248,1,200,93,30,64,584814.375000,4,36,1,0,6004,19200,2112,2112,2,7281784.093750,5,1,32,6,0.909091,0.240219,1000,10560,6000,1,
7295408.343750,11,1,28160,47.0802,50.8215,249508.875000,14080,5,2,5,0,0.244626,64,12240,1,200,69,30,86,595981.125000,4,36,1,0,6004,25800,2816,2816,2,7294991.437500,5,1,32,8,0.916193,0.244689,1000,14080,6000,1,
7165390.968750,11,1,35200,42.5345,45.7482,247107.625000,17600,5,2,5,0,0.270779,64,15232,1,200,55,30,108,590428.281250,4,36,1,0,6004,32400,3520,3520,2,7169545.062500,5,1,32,10,0.920455,0.270839,1000,17600,6000,1,
7529603.562500,11,1,42240,40.6295,43.8581,221936.125000,21120,5,2,5,0,0.283481,64,18224,1,200,46,30,130,620187.656250,4,36,1,0,6004,39000,4224,4224,2,7530481.843750,5,1,32,12,0.923295,0.283538,1000,21120,6000,1,
7100284.312500,11,1,28160,54.5287,58.1453,382641.906250,14080,5,2,5,0,0.211205,64,12144,1,96,142,62,42,449897.250000,4,36,1,0,6004,26040,2816,2816,2,7104670.937500,5,1,64,4,0.924716,0.211265,1000,14080,6000,1,
7186848.718750,11,1,42240,52.0447,54.5196,362394.468750,21120,5,2,5,0,0.221289,64,17952,1,96,93,62,64,462706.500000,4,36,1,0,6004,39680,4224,4224,2,7191764.656250,5,1,64,6,0.939394,0.221348,1000,21120,6000,1,
7120389.468750,11,1,56320,41.5363,43.0435,332453.156250,28160,5,2,5,0,0.277287,64,23760,1,96,69,62,86,476361.875000,4,36,1,0,6004,53320,5632,5632,2,7122617.906250,5,1,64,8,0.946733,0.277348,1000,28160,6000,1,
7264308.906250,11,1,70400,40.5021,41.8197,290687.875000,35200,5,2,5,0,0.284374,64,29568,1,96,55,62,108,512287.500000,4,36,1,0,6004,66960,7040,7040,2,7269912.250000,5,1,64,10,0.951136,0.28443,1000,35200,6000,1,
7624460.718750,11,1,84480,39.3546,40.7827,264500.875000,42240,5,2,5,0,0.292667,64,35376,1,96,46,62,130,542770.531250,4,36,1,0,6004,80600,8448,8448,2,7629329.656250,5,1,64,12,0.954072,0.292723,1000,42240,6000,1,
7112804.875000,11,1,42240,54.5654,57.2753,415906.031250,21120,5,2,5,0,0.211068,64,18032,1,63,142,94,42,409885.625000,4,36,1,0,6004,39480,4224,4224,2,7112930.468750,5,1,96,4,0.934659,0.211123,1000,21120,6000,1,
7151204.500000,11,1,63360,44.2323,45.6117,362293.593750,31680,5,2,5,0,0.260384,64,26656,1,63,93,94,64,446642.625000,4,36,1,0,6004,60160,6336,6336,2,7155969.937500,5,1,96,6,0.949495,0.260443,1000,31680,6000,1,
7421702.781250,11,1,84480,43.2241,44.0927,302173.343750,42240,5,2,5,0,0.266461,64,35280,1,63,69,94,86,497840.343750,4,36,1,0,6004,80840,8448,8448,2,7429151.781250,5,1,96,8,0.956913,0.266518,1000,42240,6000,1,
7101649.906250,11,1,56320,46.168,48.7882,459448.406250,28160,5,2,5,0,0.246469,64,23920,1,47,142,126,42,356187.250000,4,36,1,0,5968,52920,5632,5632,2,7103591.843750,5,1,128,4,0.939631,0.246538,1000,28160,5964,1,
7404111.687500,11,1,84480,43.2605,44.3735,328508.406250,42240,5,2,5,0,0.266241,64,35360,1,47,93,126,64,470745.968750,4,36,1,0,6004,80640,8448,8448,2,7408131.156250,5,1,128,6,0.954545,0.266294,1000,42240,6000,1,
7842201.363636,11,1,21120,57.5965,72.3105,329972.090909,7040,5,2,5,0,0.199953,64,6256,1,214,150,28,40,601502.500000,4,36,1,0,6006,16800,2816,1408,3,7847949.000000,5,1,32,4,0.795455,0.200012,1000,14080,6000,1,
7649768.090909,11,1,31680,61.4968,74.1189,320219.636364,10560,5,2,5,0,0.187264,64,9248,1,214,96,28,62,617919.409091,4,36,1,0,6006,26040,4224,2112,3,7651981.090909,5,1,32,6,0.82197,0.187327,1000,21120,6000,1,
7639724.227273,11,1,42240,62.1053,74.0099,312114.727273,14080,5,2,5,0,0.184936,64,12240,1,214,71,28,84,607480.181818,4,36,1,0,5998,35280,5632,2816,3,7641834.409091,5,1,32,8,0.835227,0.184997,1000,28160,5992,1,
7590739.681818,11,1,52800,62.5747,73.3231,290849.363636,17600,5,2,5,0,0.184038,64,15232,1,214,56,28,106,633262.045455,4,36,1,0,6006,44520,7040,3520,3,7592283.090909,5,1,32,10,0.843182,0.1841,1000,35200,6000,1,
7578708.636364,11,1,63360,63.0276,72.7988,259076.227273,21120,5,2,5,0,0.182719,64,18224,1,214,46,28,128,655533.636364,4,36,1,0,6006,53760,8448,4224,3,7576174.045455,5,1,32,12,0.848485,0.182777,1000,42240,6000,1,
7371878.000000,11,1,42240,84.1712,98.7609,533375.636364,14080,5,2,5,0,0.136804,64,12144,1,100,150,60,40,397809.000000,4,36,1,0,6006,36000,5632,2816,3,7372498.000000,5,1,64,4,0.852273,0.136864,1000,28160,6000,1,
7433885.363636,11,1,63360,68.7976,77.4936,408395.681818,21120,5,2,5,0,0.167389,64,17952,1,100,96,60,62,477664.454545,4,36,1,0,6006,55800,8448,4224,3,7432862.181818,5,1,64,6,0.880682,0.167448,1000,42240,6000,1,
7439427.090909,11,1,84480,53.1815,59.0716,382343.090909,28160,5,2,5,0,0.216559,64,23760,1,100,71,60,84,484273.181818,4,36,1,0,6006,75600,11264,5632,3,7438250.318182,5,1,64,8,0.894886,0.216617,1000,56320,6000,1,
7477935.045455,11,1,105600,54.0657,59.208,337266.954545,35200,5,2,5,0,0.21301,64,29568,1,100,56,60,106,520300.818182,4,36,1,0,6006,95400,14080,7040,3,7484135.000000,5,1,64,10,0.903409,0.213074,1000,70400,6000,1,
7635109.090909,11,1,126720,53.5182,57.7711,302837.818182,42240,5,2,5,0,0.215195,64,35376,1,100,46,60,128,543579.090909,4,36,1,0,6006,115200,16896,8448,3,7644903.863636,5,1,64,12,0.909091,0.215254,1000,84480,6000,1,
7352629.363636,11,1,63360,77.1235,88.2292,502185.909091,21120,5,2,5,0,0.149308,64,18032,1,65,150,92,40,405517.090909,4,36,1,0,6006,55200,8448,4224,3,7352327.090909,5,1,96,4,0.871212,0.149371,1000,42240,6000,1,
7401240.545455,11,1,95040,54.8958,60.2888,399023.500000,31680,5,2,5,0,0.209794,64,26656,1,65,96,92,62,459134.681818,4,36,1,0,6006,85560,12672,6336,3,7403360.090909,5,1,96,6,0.900253,0.209852,1000,63360,6000,1,
7611734.454545,11,1,126720,54.5013,59.0242,337614.363636,42240,5,2,5,0,0.211309,64,35280,1,65,71,92,84,508763.636364,4,36,1,0,6006,115920,16896,8448,3,7613685.363636,5,1,96,8,0.914773,0.211371,1000,84480,6000,1,
7383385.454545,11,1,84480,53.8564,60.6639,465394.727273,28160,5,2,5,0,0.213847,64,23920,1,48,150,124,40,416695.409091,4,36,1,0,6006,74400,11264,5632,3,7385073.500000,5,1,128,4,0.880682,0.213902,1000,56320,6000,1,
7386674.045455,11,1,126720,54.0406,59.3828,357601.727273,42240,5,2,5,0,0.209706,64,35360,1,48,96,124,62,484596.000000,4,36,1,0,5958,115320,16896,8448,3,7394628.409091,5,1,128,6,0.910038,0.209776,1000,84480,5952,1,
7346786.562500,11,1,28160,92.5636,130.728,597484.312500,7040,5,2,5,0,0.124398,64,6256,1,230,157,26,38,531104.500000,4,36,1,0,6008,19760,4224,1408,4,7343248.625000,5,1,32,4,0.701705,0.124455,1000,21120,6000,1,
7304211.875000,11,1,42240,91.1855,123.04,519999.187500,10560,5,2,5,0,0.126277,64,9248,1,230,100,26,60,552668.625000,4,36,1,0,6008,31200,6336,2112,4,7304802.875000,5,1,32,6,0.738636,0.126336,1000,31680,6000,1,
7255595.187500,11,1,56320,89.8288,117.977,461426.062500,14080,5,2,5,0,0.128182,64,12240,1,230,73,26,82,582421.000000,4,36,1,0,6008,42640,8448,2816,4,7255265.687500,5,1,32,8,0.757102,0.128244,1000,42240,6000,1,
7205613.625000,11,1,70400,69.2829,89.4065,318062.812500,17600,5,2,5,0,0.165109,64,15232,1,230,57,26,104,693645.125000,4,36,1,0,5988,54080,10560,3520,4,7209534.062500,5,1,32,10,0.768182,0.165168,1000,52800,5980,1,
7193035.875000,11,1,84480,72.3213,91.7304,303261.875000,21120,5,2,5,0,0.159224,64,18224,1,230,47,26,126,708436.375000,4,36,1,0,6008,65520,12672,4224,4,7191529.125000,5,1,32,12,0.775568,0.159289,1000,63360,6000,1,
7302986.437500,11,1,56320,95.7122,121.069,615817.437500,14080,5,2,5,0,0.1203,64,12144,1,103,157,58,38,388446.937500,4,36,1,0,6008,44080,8448,2816,4,7299545.312500,5,1,64,4,0.78267,0.120361,1000,42240,6000,1,
7279122.375000,11,1,84480,85.2821,103.066,482206.437500,21120,5,2,5,0,0.135023,64,17952,1,103,100,58,60,476674.187500,4,36,1,0,6008,69600,12672,4224,4,7275207.625000,5,1,64,6,0.823864,0.135081,1000,63360,6000,1,
7288159.250000,11,1,112640,64.8379,76.2692,422136.625000,28160,5,2,5,0,0.177612,64,23760,1,103,73,58,82,503873.750000,4,36,1,0,6008,95120,16896,5632,4,7289833.312500,5,1,64,8,0.84446,0.177674,1000,84480,6000,1,
7264276.750000,11,1,140800,65.8579,75.6119,368614.625000,35200,5,2,5,0,0.174867,64,29568,1,103,57,58,104,536206.750000,4,36,1,0,6008,120640,21120,7040,4,7259803.000000,5,1,64,10,0.856818,0.174922,1000,105600,6000,1,
7409369.812500,11,1,168960,65.1234,73.9816,327241.812500,42240,5,2,5,0,0.176829,64,35376,1,103,47,58,126,565600.375000,4,36,1,0,6008,146160,25344,8448,4,7428836.500000,5,1,64,12,0.865057,0.176895,1000,126720,6000,1,
7222540.750000,11,1,84480,85.9592,104.51,538680.125000,21120,5,2,5,0,0.133958,64,18032,1,66,157,90,38,426958.687500,4,36,1,0,6008,68400,12672,4224,4,7224869.562500,5,1,96,4,0.809659,0.134017,1000,63360,6000,1,
7312654.062500,11,1,126720,64.6951,75.1498,435182.187500,31680,5,2,5,0,0.178009,64,26656,1,66,100,90,60,471636.375000,4,36,1,0,6008,108000,19008,6336,4,7315784.437500,5,1,96,6,0.852273,0.178066,1000,95040,6000,1,
7419252.437500,11,1,168960,66.2655,74.9214,372503.625000,42240,5,2,5,0,0.173786,64,35280,1,66,73,90,82,513076.000000,4,36,1,0,6008,147600,25344,8448,4,7442313.875000,5,1,96,8,0.87358,0.173846,1000,126720,6000,1,
7311683.312500,11,1,112640,61.9721,74.5852,505324.812500,28160,5,2,5,0,0.185827,64,23920,1,49,157,122,38,443747.062500,4,36,1,0,6008,92720,16896,5632,4,7311234.062500,5,1,128,4,0.823153,0.18589,1000,84480,6000,1,
7505959.687500,11,1,168960,64.3342,73.9757,391702.125000,42240,5,2,5,0,0.179001,64,35360,1,49,100,122,60,504664.000000,4,36,1,0,6008,146400,25344,8448,4,7496459.625000,5,1,128,6,0.866477,0.179065,1000,126720,6000,1,
8103689.076923,11,1,35200,87.9275,142.716,751232.538462,7040,5,2,5,0,0.130957,64,6256,1,250,166,24,36,537734.461538,4,36,1,0,6010,21600,5632,1408,5,8106589.769231,5,1,32,4,0.613636,0.131017,1000,28160,6000,1,
7978683.153846,11,1,52800,88.595,133.838,602440.461538,10560,5,2,5,0,0.129964,64,9248,1,250,103,24,58,601120.076923,4,36,1,0,6010,34800,8448,2112,5,7981836.153846,5,1,32,6,0.659091,0.13003,1000,42240,6000,1,
7960003.000000,11,1,70400,84.7358,124.279,495554.461538,14080,5,2,5,0,0.135893,64,12240,1,250,75,24,80,668503.153846,4,36,1,0,6010,48000,11264,2816,5,7959382.153846,5,1,32,8,0.681818,0.135952,1000,56320,6000,1,
7817999.153846,11,1,88000,75.371,106.859,406060.153846,17600,5,2,5,0,0.152779,64,15232,1,250,58,24,102,724628.923077,4,36,1,0,6010,61200,14080,3520,5,7819501.076923,5,1,32,10,0.695455,0.152844,1000,70400,6000,1,
7834303.461538,11,1,105600,73.9063,104.06,355036.923077,21120,5,2,5,0,0.155812,64,18224,1,250,48,24,124,764509.307692,4,36,1,0,6010,74400,16896,4224,5,7837086.461538,5,1,32,12,0.704545,0.155873,1000,84480,6000,1,
7652773.000000,11,1,70400,94.9476,131.919,687273.076923,14080,5,2,5,0,0.12127,64,12144,1,107,166,56,36,416064.384615,4,36,1,0,6010,50400,11264,2816,5,7665325.230769,5,1,64,4,0.715909,0.12133,1000,56320,6000,1,
7581978.076923,11,1,105600,87.3382,112.94,512211.923077,21120,5,2,5,0,0.131836,64,17952,1,107,103,56,58,514111.769231,4,36,1,0,6010,81200,16896,4224,5,7580591.000000,5,1,64,6,0.768939,0.131901,1000,84480,6000,1,
7637603.000000,11,1,140800,67.5299,84.7815,431826.538462,28160,5,2,5,0,0.170534,64,23760,1,107,75,56,80,556629.153846,4,36,1,0,6010,112000,22528,5632,5,7640268.153846,5,1,64,8,0.795455,0.170591,1000,112640,6000,1,
7542307.076923,11,1,176000,69.4889,84.3329,368454.615385,35200,5,2,5,0,0.16572,64,29568,1,107,58,56,102,587370.461538,4,36,1,0,6010,142800,28160,7040,5,7547741.846154,5,1,64,10,0.811364,0.165782,1000,140800,6000,1,
7691328.230769,11,1,211200,68.6151,82.6982,331493.615385,42240,5,2,5,0,0.167831,64,35376,1,107,48,56,124,616720.538462,4,36,1,0,6010,173600,33792,8448,5,7690330.230769,5,1,64,12,0.82197,0.167893,1000,168960,6000,1,
7519859.769231,11,1,105600,86.7627,114.914,595506.923077,21120,5,2,5,0,0.132717,64,18032,1,68,166,88,36,455703.307692,4,36,1,0,6010,79200,16896,4224,5,7523334.461538,5,1,96,4,0.75,0.132776,1000,84480,6000,1,
7537287.076923,11,1,158400,68.8621,84.8866,460005.923077,31680,5,2,5,0,0.167228,64,26656,1,68,103,88,58,507679.923077,4,36,1,0,6010,127600,25344,6336,5,7549607.384615,5,1,96,6,0.805556,0.167291,1000,126720,6000,1,
7707004.846154,11,1,211200,69.0345,82.6205,376148.846154,42240,5,2,5,0,0.166814,64,35280,1,68,75,88,80,562551.307692,4,36,1,0,6010,176000,33792,8448,5,7735376.615385,5,1,96,8,0.833333,0.166873,1000,168960,6000,1,
7563731.923077,11,1,140800,65.9447,85.6284,550903.615385,28160,5,2,5,0,0.174634,64,23920,1,50,166,120,36,473362.230769,4,36,1,0,6010,108000,22528,5632,5,7571182.230769,5,1,128,4,0.767045,0.174692,1000,112640,6000,1,
7657102.153846,11,1,211200,69.2345,83.6722,412033.076923,42240,5,2,5,0,0.16633,64,35360,1,50,103,120,58,532319.846154,4,36,1,0,6010,174000,33792,8448,5,7637385.384615,5,1,128,6,0.823864,0.166391,1000,168960,6000,1,
8016931.636364,11,1,42240,80.5234,150.766,943801.545455,7040,5,2,5,0,0.143006,64,6256,1,272,176,22,34,542436.363636,4,36,1,0,6012,22440,7040,1408,6,8020208.636364,5,1,32,4,0.53125,0.143064,1000,35200,6000,1,
7851900.363636,11,1,63360,83.6838,142.885,763834.454545,10560,5,2,5,0,0.137601,64,9248,1,272,107,22,56,594223.727273,4,36,1,0,6012,36960,10560,2112,6,7854648.909091,5,1,32,6,0.583333,0.137661,1000,52800,6000,1,
7686464.818182,11,1,84480,82.3344,133.136,584423.818182,14080,5,2,5,0,0.139857,64,12240,1,272,76,22,78,700665.000000,4,36,1,0,6012,51480,14080,2816,6,7687840.727273,5,1,32,8,0.609375,0.139917,1000,70400,6000,1,
7727143.636364,11,1,105600,71.9695,114.844,463759.090909,17600,5,2,5,0,0.160006,64,15232,1,272,60,22,100,804744.090909,4,36,1,0,6012,66000,17600,3520,6,7732197.818182,5,1,32,10,0.625,0.160068,1000,88000,6000,1,
7670368.727273,11,1,126720,71.4596,111.75,397421.090909,21120,5,2,5,0,0.161156,64,18224,1,272,49,22,122,846697.545455,4,36,1,0,6012,80520,21120,4224,6,7676243.090909,5,1,32,12,0.635417,0.16121,1000,105600,6000,1,
7649577.545455,11,1,84480,91.9907,140.576,785203.454545,14080,5,2,5,0,0.125171,64,12144,1,111,176,54,34,427342.909091,4,36,1,0,6012,55080,14080,2816,6,7651606.272727,5,1,64,4,0.651989,0.12523,1000,70400,6000,1,
7485983.000000,11,1,126720,87.2105,121.534,567471.636364,21120,5,2,5,0,0.132035,64,17952,1,111,107,54,56,539237.727273,4,36,1,0,6012,90720,21120,4224,6,7469727.090909,5,1,64,6,0.715909,0.132094,1000,105600,6000,1,
7396535.363636,11,1,168960,71.4573,94.3069,467659.727273,28160,5,2,5,0,0.161148,64,23760,1,111,76,54,78,576032.727273,4,36,1,0,6012,126360,28160,5632,6,7395931.818182,5,1,64,8,0.747869,0.161215,1000,140800,6000,1,
7481989.181818,11,1,211200,72.1953,94.0272,410303.454545,35200,5,2,5,0,0.159509,64,29568,1,111,60,54,100,619598.727273,4,36,1,0,6012,162000,35200,7040,6,7481124.818182,5,1,64,10,0.767045,0.159567,1000,176000,6000,1,
7463594.818182,11,1,253440,73.1471,93.3614,364051.181818,42240,5,2,5,0,0.157421,64,35376,1,111,49,54,122,642597.545455,4,36,1,0,6012,197640,42240,8448,6,7469930.181818,5,1,64,12,0.77983,0.157491,1000,211200,6000,1,
7441987.545455,11,1,126720,86.2366,122.878,654887.181818,21120,5,2,5,0,0.133526,64,18032,1,69,176,86,34,475286.454545,4,36,1,0,6012,87720,21120,4224,6,7444433.909091,5,1,96,4,0.692235,0.133586,1000,105600,6000,1,
7484210.000000,11,1,190080,74.3134,96.5635,495258.909091,31680,5,2,5,0,0.154961,64,26656,1,69,107,86,56,529033.909091,4,36,1,0,6012,144480,31680,6336,6,7480991.909091,5,1,96,6,0.760101,0.155019,1000,158400,6000,1,
7390927.272727,11,1,253440,75.8029,93.2825,398839.090909,42240,5,2,5,0,0.151915,64,35280,1,69,76,86,78,569844.454545,4,36,1,0,6012,201240,42240,8448,6,7398404.545455,5,1,96,8,0.794034,0.151973,1000,211200,6000,1,
7534376.454545,11,1,168960,70.9254,97.6438,589797.818182,28160,5,2,5,0,0.162364,64,23920,1,50,176,118,34,496280.636364,4,36,1,0,6012,120360,28160,5632,6,7531790.636364,5,1,128,4,0.712358,0.162424,1000,140800,6000,1,
7484082.727273,11,1,253440,74.2613,93.2325,435168.090909,42240,5,2,5,0,0.155069,64,35360,1,50,107,118,56,550256.636364,4,36,1,0,6012,198240,42240,8448,6,7470699.909091,5,1,128,6,0.782197,0.155128,1000,211200,6000,1,
8649351.200000,11,1,49280,68.4061,150.092,1136100.300000,7040,5,2,5,0,0.168348,64,6256,1,300,187,20,32,606242.400000,4,36,1,0,6014,22400,8448,1408,7,8653166.400000,5,1,32,4,0.454545,0.168406,1000,42240,6000,1,
8426306.100000,11,1,73920,72.9247,142.466,887412.700000,10560,5,2,5,0,0.157906,64,9248,1,300,111,20,54,662605.300000,4,36,1,0,6014,37800,12672,2112,7,8427630.100000,5,1,32,6,0.511364,0.157971,1000,63360,6000,1,
8230922.700000,11,1,98560,72.8501,133.345,666039.200000,14080,5,2,5,0,0.15807,64,12240,1,300,78,20,76,786084.300000,4,36,1,0,6014,53200,16896,2816,7,8232078.400000,5,1,32,8,0.539773,0.158133,1000,84480,6000,1,
8212060.500000,11,1,123200,66.3682,118.755,536166.700000,17600,5,2,5,0,0.173518,64,15232,1,300,61,20,98,886955.400000,4,36,1,0,6014,68600,21120,3520,7,8219709.200000,5,1,32,10,0.556818,0.173577,1000,105600,6000,1,
8216715.300000,11,1,147840,64.7857,114.023,455330.500000,21120,5,2,5,0,0.177759,64,18224,1,300,50,20,120,947140.100000,4,36,1,0,6014,84000,25344,4224,7,8222788.200000,5,1,32,12,0.568182,0.177817,1000,126720,6000,1,
8043966.800000,11,1,98560,83.7952,140.958,880189.200000,14080,5,2,5,0,0.137415,64,12144,1,115,187,52,32,455180.500000,4,36,1,0,6014,58240,16896,2816,7,8054745.400000,5,1,64,4,0.590909,0.137478,1000,84480,6000,1,
7903145.500000,11,1,147840,83.2369,124.669,616159.300000,21120,5,2,5,0,0.13834,64,17952,1,115,111,52,54,573142.300000,4,36,1,0,6014,98280,25344,4224,7,7913892.000000,5,1,64,6,0.664773,0.1384,1000,126720,6000,1,
7709955.500000,11,1,197120,71.4335,100.243,512952.700000,28160,5,2,5,0,0.161211,64,23760,1,115,78,52,76,598668.800000,4,36,1,0,6014,138320,33792,5632,7,7710045.700000,5,1,64,8,0.701705,0.161269,1000,168960,6000,1,
7745260.200000,11,1,246400,72.4378,99.3717,442742.800000,35200,5,2,5,0,0.158975,64,29568,1,115,61,52,98,640332.100000,4,36,1,0,6014,178360,42240,7040,7,7742236.400000,5,1,64,10,0.723864,0.159033,1000,211200,6000,1,
7785250.500000,11,1,295680,73.1954,98.7649,395145.300000,42240,5,2,5,0,0.157327,64,35376,1,115,50,52,120,670846.900000,4,36,1,0,6014,218400,50688,8448,7,7770594.700000,5,1,64,12,0.738636,0.157387,1000,253440,6000,1,
7734708.000000,11,1,147840,82.297,128.205,733575.600000,21120,5,2,5,0,0.139917,64,18032,1,71,187,84,32,501988.600000,4,36,1,0,6014,94080,25344,4224,7,7737635.600000,5,1,96,4,0.636364,0.139981,1000,126720,6000,1,
7769076.200000,11,1,221760,73.3804,101.783,540652.800000,31680,5,2,5,0,0.156931,64,26656,1,71,111,84,54,555579.000000,4,36,1,0,6014,158760,38016,6336,7,7770410.000000,5,1,96,6,0.715909,0.15699,1000,190080,6000,1,
7646043.000000,11,1,295680,77.0569,100.142,437993.100000,42240,5,2,5,0,0.14944,64,35280,1,71,78,84,76,586144.600000,4,36,1,0,6014,223440,50688,8448,7,7663792.800000,5,1,96,8,0.755682,0.1495,1000,253440,6000,1,
7796643.100000,11,1,197120,69.1543,103.179,646783.400000,28160,5,2,5,0,0.166522,64,23920,1,51,187,116,32,531576.700000,4,36,1,0,6014,129920,33792,5632,7,7797274.500000,5,1,128,4,0.659091,0.166584,1000,168960,6000,1,
7696329.100000,11,1,295680,75.7541,100.635,471010.500000,42240,5,2,5,0,0.152008,64,35360,1,51,111,116,54,576475.700000,4,36,1,0,6014,219240,50688,8448,7,7697820.300000,5,1,128,6,0.741477,0.152071,1000,253440,6000,1,
8522773.125000,11,1,56320,62.3522,162.415,1479279.875000,7040,5,2,5,0,0.184698,64,6256,1,333,200,18,30,589890.625000,4,36,1,0,6016,21600,9856,1408,8,8526034.000000,5,1,32,4,0.383523,0.184757,1000,49280,6000,1,
8194793.875000,11,1,84480,68.9861,154.987,1130830.875000,10560,5,2,5,0,0.16693,64,9248,1,333,115,18,52,652847.500000,4,36,1,0,6016,37440,14784,2112,8,8198395.500000,5,1,32,6,0.443182,0.16699,1000,73920,6000,1,
8097699.625000,11,1,112640,68.2865,144.077,803403.250000,14080,5,2,5,0,0.168642,64,12240,1,333,81,18,74,871325.250000,4,36,1,0,6016,53280,19712,2816,8,8098879.125000,5,1,32,8,0.473011,0.168701,1000,98560,6000,1,
7964802.875000,11,1,140800,63.5317,128.253,621442.750000,17600,5,2,5,0,0.181268,64,15232,1,333,62,18,96,981868.875000,4,36,1,0,6016,69120,24640,3520,8,7966204.000000,5,1,32,10,0.490909,0.181327,1000,123200,6000,1,
7838837.500000,11,1,168960,63.4924,124.039,514605.000000,21120,5,2,5,0,0.181382,64,18224,1,333,50,18,118,1038695.500000,4,36,1,0,6016,84960,29568,4224,8,7847012.125000,5,1,32,12,0.502841,0.181439,1000,147840,6000,1,
7971590.500000,11,1,112640,79.7254,149.671,1010698.375000,14080,5,2,5,0,0.144435,64,12144,1,120,200,50,30,478761.750000,4,36,1,0,6016,60000,19712,2816,8,7976856.750000,5,1,64,4,0.53267,0.144496,1000,98560,6000,1,
