Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,shared_stores,
7,1,94080,87.1421,173.239,13440,5,2,5,0,0,0.132129,64,11760,1,71,375,Tesla C2050,84,16,4,24,1,3,6014,47040,16128,2688,7,5,1,96,4,0.5,0.132198,1000,80640,6000,70,1,
7,1,141120,105.042,167.059,20160,5,2,5,0,0,0.109604,64,17248,1,71,200,Tesla C2050,84,30,4,24,1,3,6014,88200,24192,4032,7,5,1,96,6,0.625,0.10967,1000,120960,6000,70,1,
7,1,188160,107.397,154.862,26880,5,2,5,0,0,0.107199,64,22736,1,71,136,Tesla C2050,84,44,4,24,1,3,6014,129360,32256,5376,7,5,1,96,8,0.6875,0.107266,1000,161280,6000,70,1,
7,1,235200,114.239,155.948,33600,5,2,5,0,0,0.100772,64,28224,1,71,103,Tesla C2050,84,58,4,24,1,3,6014,170520,40320,6720,7,5,1,96,10,0.725,0.100841,1000,201600,6000,70,1,
7,1,125440,88.3354,168.191,17920,5,2,5,0,0,0.130341,64,15600,1,51,375,Tesla C2050,116,16,4,24,1,3,6014,64960,21504,3584,7,5,1,128,4,0.517857,0.130412,1000,107520,6000,70,1,
7,1,188160,101.553,154.685,26880,5,2,5,0,0,0.113369,64,22880,1,51,200,Tesla C2050,116,30,4,24,1,3,6014,121800,32256,5376,7,5,1,128,6,0.647321,0.113439,1000,161280,6000,70,1,
7,1,250880,112.915,155.939,35840,5,2,5,0,0,0.101958,64,30160,1,51,136,Tesla C2050,116,44,4,24,1,3,6014,178640,43008,7168,7,5,1,128,8,0.712054,0.102024,1000,215040,6000,70,1,
7,1,35840,49.5494,175.765,4480,5,2,5,0,0,0.232421,64,4080,1,333,428,Tesla C2050,18,14,4,24,1,3,6016,10080,6272,896,8,5,1,32,4,0.28125,0.232495,1000,31360,6000,70,1,
7,1,53760,66.0562,175.739,6720,5,2,5,0,0,0.174333,64,5984,1,333,214,Tesla C2050,18,28,4,24,1,3,6016,20160,9408,1344,8,5,1,32,6,0.375,0.174397,1000,47040,6000,70,1,
7,1,71680,74.2852,174.852,8960,5,2,5,0,0,0.15502,64,7888,1,333,142,Tesla C2050,18,42,4,24,1,3,6016,30240,12544,1792,8,5,1,32,8,0.421875,0.155078,1000,62720,6000,70,1,
7,1,89600,78.3014,173.597,11200,5,2,5,0,0,0.147059,64,9792,1,333,107,Tesla C2050,18,56,4,24,1,3,6016,40320,15680,2240,8,5,1,32,10,0.45,0.147124,1000,78400,6000,70,1,
7,1,107520,81.0868,171.372,13440,5,2,5,0,0,0.142002,64,11696,1,333,85,Tesla C2050,18,70,4,24,1,3,6016,50400,18816,2688,8,5,1,32,12,0.46875,0.14207,1000,94080,6000,70,1,
7,1,71680,68.4931,175.109,8960,5,2,5,0,0,0.168127,64,7920,1,120,428,Tesla C2050,50,14,4,24,1,3,6016,28000,12544,1792,8,5,1,64,4,0.390625,0.168192,1000,62720,6000,70,1,
7,1,107520,89.4765,171.566,13440,5,2,5,0,0,0.128679,64,11616,1,120,214,Tesla C2050,50,28,4,24,1,3,6016,56000,18816,2688,8,5,1,64,6,0.520833,0.128749,1000,94080,6000,70,1,
7,1,143360,97.8186,165.942,17920,5,2,5,0,0,0.117694,64,15312,1,120,142,Tesla C2050,50,42,4,24,1,3,6016,84000,25088,3584,8,5,1,64,8,0.585938,0.117769,1000,125440,6000,70,1,
7,1,179200,103.649,165.618,22400,5,2,5,0,0,0.111073,64,19008,1,120,107,Tesla C2050,50,56,4,24,1,3,6016,112000,31360,4480,8,5,1,64,10,0.625,0.111144,1000,156800,6000,70,1,
7,1,215040,100.884,153.667,26880,5,2,5,0,0,0.114129,64,22704,1,120,85,Tesla C2050,50,70,4,24,1,3,6016,140000,37632,5376,8,5,1,64,12,0.651042,0.11419,1000,188160,6000,70,1,
7,1,107520,73.6592,171.839,13440,5,2,5,0,0,0.15633,64,11760,1,73,428,Tesla C2050,82,14,4,24,1,3,6016,45920,18816,2688,8,5,1,96,4,0.427083,0.156396,1000,94080,6000,70,1,
7,1,161280,94.7969,165.863,20160,5,2,5,0,0,0.121451,64,17248,1,73,214,Tesla C2050,82,28,4,24,1,3,6016,91840,28224,4032,8,5,1,96,6,0.569444,0.121523,1000,141120,6000,70,1,
7,1,215040,99.5258,154.065,26880,5,2,5,0,0,0.115684,64,22736,1,73,142,Tesla C2050,82,42,4,24,1,3,6016,137760,37632,5376,8,5,1,96,8,0.640625,0.115749,1000,188160,6000,70,1,
7,1,268800,106.52,155.311,33600,5,2,5,0,0,0.108077,64,28224,1,73,107,Tesla C2050,82,56,4,24,1,3,6016,183680,47040,6720,8,5,1,96,10,0.683333,0.108149,1000,235200,6000,70,1,
7,1,143360,75.0591,166.309,17920,5,2,5,0,0,0.15342,64,15600,1,52,428,Tesla C2050,114,14,4,24,1,3,6016,63840,25088,3584,8,5,1,128,4,0.445312,0.153479,1000,125440,6000,70,1,
7,1,215040,92.7222,154.084,26880,5,2,5,0,0,0.124172,64,22880,1,52,214,Tesla C2050,114,28,4,24,1,3,6016,127680,37632,5376,8,5,1,128,6,0.59375,0.124242,1000,188160,6000,70,1,
7,1,286720,105.81,155.566,35840,5,2,5,0,0,0.108804,64,30160,1,52,142,Tesla C2050,114,42,4,24,1,3,6016,191520,50176,7168,8,5,1,128,8,0.667969,0.108874,1000,250880,6000,70,1,
8,1,5120,287.357,287.357,5120,5,2,5,0,0,0.0398022,64,4624,1,187,187,Tesla C2050,32,32,4,26,1,3,5986,5120,0,1024,1,5,1,32,4,1,0.039876,1000,0,5984,40,1,
8,1,7680,287.232,286.466,7680,5,2,5,0,0,0.040034,64,6800,1,187,125,Tesla C2050,32,48,4,26,1,3,6002,7680,0,1536,1,5,1,32,6,1,0.040107,1000,0,6000,40,1,
8,1,10240,287.696,286.157,10240,5,2,5,0,0,0.0397517,64,8976,1,187,93,Tesla C2050,32,64,4,26,1,3,5986,10240,0,2048,1,5,1,32,8,1,0.039829,1000,0,5984,40,1,
8,1,12800,285.877,285.115,12800,5,2,5,0,0,0.0402232,64,11152,1,187,75,Tesla C2050,32,80,4,26,1,3,6002,12800,0,2560,1,5,1,32,10,1,0.040297,1000,0,6000,40,1,
8,1,15360,287.07,285.535,15360,5,2,5,0,0,0.0398426,64,13328,1,187,62,Tesla C2050,32,96,4,26,1,3,5986,15360,0,3072,1,5,1,32,12,1,0.0399158,1000,0,5984,40,1,
8,1,10240,287.761,286.222,10240,5,2,5,0,0,0.0397505,64,8976,1,93,187,Tesla C2050,64,32,4,26,1,3,5986,10240,0,2048,1,5,1,64,4,1,0.03982,1000,0,5984,40,1,
8,1,15360,287.849,285.546,15360,5,2,5,0,0,0.0399488,64,13200,1,93,125,Tesla C2050,64,48,4,26,1,3,6002,15360,0,3072,1,5,1,64,6,1,0.0400209,1000,0,6000,40,1,
8,1,20480,283.764,283.764,20480,5,2,5,0,0,0.0398757,64,17424,1,93,93,Tesla C2050,64,64,4,26,1,3,5954,20480,0,4096,1,5,1,64,8,1,0.0399501,1000,0,5952,40,1,
8,1,25600,231.288,229.438,25600,5,2,5,0,0,0.0497331,64,21648,1,93,75,Tesla C2050,64,80,4,26,1,3,6002,25600,0,5120,1,5,1,64,10,1,0.049808,1000,0,6000,40,1,
8,1,30720,235.474,232.963,30720,5,2,5,0,0,0.048588,64,25872,1,93,62,Tesla C2050,64,96,4,26,1,3,5986,30720,0,6144,1,5,1,64,12,1,0.0486619,1000,0,5984,40,1,
8,1,15360,287.154,285.619,15360,5,2,5,0,0,0.0398325,64,13328,1,62,187,Tesla C2050,96,32,4,26,1,3,5986,15360,0,3072,1,5,1,96,4,1,0.0399041,1000,0,5984,40,1,
8,1,23040,285.842,283.555,23040,5,2,5,0,0,0.0402303,64,19600,1,62,125,Tesla C2050,96,48,4,26,1,3,6002,23040,0,4608,1,5,1,96,6,1,0.040302,1000,0,6000,40,1,
8,1,30720,234.817,232.313,30720,5,2,5,0,0,0.0487254,64,25872,1,62,93,Tesla C2050,96,64,4,26,1,3,5986,30720,0,6144,1,5,1,96,8,1,0.0487981,1000,0,5984,40,1,
8,1,38400,247.471,245.491,38400,5,2,5,0,0,0.0464844,64,32144,1,62,75,Tesla C2050,96,80,4,26,1,3,6002,38400,0,7680,1,5,1,96,10,1,0.046551,1000,0,6000,40,1,
8,1,20480,288.385,283.758,20480,5,2,5,0,0,0.0396621,64,17680,1,46,187,Tesla C2050,128,32,4,26,1,3,5986,20480,0,4096,1,5,1,128,4,1,0.0397339,1000,0,5984,40,1,
8,1,30720,237.325,232.895,30720,5,2,5,0,0,0.0484688,64,26000,1,46,125,Tesla C2050,128,48,4,26,1,3,6002,30720,0,6144,1,5,1,128,6,1,0.0485411,1000,0,6000,40,1,
8,1,40960,245.091,242.456,40960,5,2,5,0,0,0.0461817,64,34320,1,46,93,Tesla C2050,128,64,4,26,1,3,5954,40960,0,8192,1,5,1,128,8,1,0.0462539,1000,0,5952,40,1,
8,1,10240,177.584,202.051,5120,5,2,5,0,0,0.0647987,64,4624,1,200,200,Tesla C2050,30,30,4,28,1,3,6004,9000,1024,1024,2,5,1,32,4,0.878906,0.0648708,1000,5120,6000,80,1,
8,1,15360,181.753,201.624,7680,5,2,5,0,0,0.0633094,64,6800,1,200,130,Tesla C2050,30,46,4,28,1,3,6004,13800,1536,1536,2,5,1,32,6,0.898438,0.0633829,1000,7680,6000,80,1,
8,1,20480,184.37,201.381,10240,5,2,5,0,0,0.062413,64,8976,1,200,96,Tesla C2050,30,62,4,28,1,3,6004,18600,2048,2048,2,5,1,32,8,0.908203,0.0624831,1000,10240,6000,80,1,
8,1,25600,185.31,200.3,12800,5,2,5,0,0,0.0620939,64,11152,1,200,76,Tesla C2050,30,78,4,28,1,3,6004,23400,2560,2560,2,5,1,32,10,0.914062,0.062166,1000,12800,6000,80,1,
8,1,30720,186.49,200.514,15360,5,2,5,0,0,0.0617004,64,13328,1,200,63,Tesla C2050,30,94,4,28,1,3,6004,28200,3072,3072,2,5,1,32,12,0.917969,0.0617728,1000,15360,6000,80,1,
8,1,20480,184.447,201.466,10240,5,2,5,0,0,0.0623844,64,8976,1,96,200,Tesla C2050,62,30,4,28,1,3,6004,18600,2048,2048,2,5,1,64,4,0.908203,0.0624568,1000,10240,6000,80,1,
8,1,30720,188.608,200.86,15360,5,2,5,0,0,0.0610051,64,13200,1,96,130,Tesla C2050,62,46,4,28,1,3,6004,28520,3072,3072,2,5,1,64,6,0.928385,0.061079,1000,15360,6000,80,1,
8,1,40960,185.508,197.67,20480,5,2,5,0,0,0.0610373,64,17424,1,96,96,Tesla C2050,62,62,4,28,1,3,5956,38440,4096,4096,2,5,1,64,8,0.938477,0.06111,1000,20480,5952,80,1,
8,1,51200,166.498,172.767,25600,5,2,5,0,0,0.0691156,64,21648,1,96,76,Tesla C2050,62,78,4,28,1,3,6004,48360,5120,5120,2,5,1,64,10,0.944531,0.06919,1000,25600,6000,80,1,
8,1,61440,170.301,175.783,30720,5,2,5,0,0,0.0675717,64,25872,1,96,63,Tesla C2050,62,94,4,28,1,3,6004,58280,6144,6144,2,5,1,64,12,0.948568,0.0676451,1000,30720,6000,80,1,
8,1,30720,188.299,202.46,15360,5,2,5,0,0,0.0611114,64,13328,1,63,200,Tesla C2050,94,30,4,28,1,3,6004,28200,3072,3072,2,5,1,96,4,0.917969,0.0611792,1000,15360,6000,80,1,
8,1,46080,189.87,199.045,23040,5,2,5,0,0,0.0606059,64,19600,1,63,130,Tesla C2050,94,46,4,28,1,3,6004,43240,4608,4608,2,5,1,96,6,0.938368,0.060673,1000,23040,6000,80,1,
8,1,61440,171.1,176.608,30720,5,2,5,0,0,0.0672563,64,25872,1,63,96,Tesla C2050,94,62,4,28,1,3,6004,58280,6144,6144,2,5,1,96,8,0.948568,0.0673289,1000,30720,6000,80,1,
8,1,76800,175.588,179.353,38400,5,2,5,0,0,0.0655364,64,32144,1,63,76,Tesla C2050,94,78,4,28,1,3,6004,73320,7680,7680,2,5,1,96,10,0.954688,0.065608,1000,38400,6000,80,1,
8,1,40960,186.158,199.098,20480,5,2,5,0,0,0.06181,64,17680,1,47,200,Tesla C2050,126,30,4,28,1,3,6004,37800,4096,4096,2,5,1,128,4,0.922852,0.061883,1000,20480,6000,80,1,
8,1,61440,169.984,177.255,30720,5,2,5,0,0,0.0677006,64,26000,1,47,130,Tesla C2050,126,46,4,28,1,3,6004,57960,6144,6144,2,5,1,128,6,0.943359,0.067771,1000,30720,6000,80,1,
8,1,81920,175.321,180.008,40960,5,2,5,0,0,0.0656347,64,34320,1,47,96,Tesla C2050,126,62,4,28,1,3,6004,78120,8192,8192,2,5,1,128,8,0.953613,0.0657079,1000,40960,6000,80,1,
8,1,15360,148.399,193.827,5120,5,2,5,0,0,0.0773496,64,4624,1,214,214,Tesla C2050,28,28,4,28,1,3,5998,11760,2048,1024,3,5,1,32,4,0.765625,0.0774219,1000,10240,5992,80,1,
8,1,23040,156.021,193.743,7680,5,2,5,0,0,0.0737698,64,6800,1,214,136,Tesla C2050,28,44,4,28,1,3,6006,18480,3072,1536,3,5,1,32,6,0.802083,0.0738361,1000,15360,6000,80,1,
8,1,30720,158.627,193.117,10240,5,2,5,0,0,0.0725515,64,8976,1,214,100,Tesla C2050,28,60,4,28,1,3,6006,25200,4096,2048,3,5,1,32,8,0.820312,0.072623,1000,20480,6000,80,1,
8,1,38400,160.93,191.022,12800,5,2,5,0,0,0.0715151,64,11152,1,214,78,Tesla C2050,28,76,4,28,1,3,6006,31920,5120,2560,3,5,1,32,10,0.83125,0.071584,1000,25600,6000,80,1,
8,1,46080,161.182,191.321,15360,5,2,5,0,0,0.0714008,64,13328,1,214,65,Tesla C2050,28,92,4,28,1,3,6006,38640,6144,3072,3,5,1,32,12,0.838542,0.0714719,1000,30720,6000,80,1,
8,1,30720,158.971,193.535,10240,5,2,5,0,0,0.0723985,64,8976,1,100,214,Tesla C2050,60,28,4,28,1,3,6006,25200,4096,2048,3,5,1,64,4,0.820312,0.0724659,1000,20480,6000,80,1,
8,1,46080,165.858,192.484,15360,5,2,5,0,0,0.0693937,64,13200,1,100,136,Tesla C2050,60,44,4,28,1,3,6006,39600,6144,3072,3,5,1,64,6,0.859375,0.0694571,1000,30720,6000,80,1,
8,1,61440,166.208,189.107,20480,5,2,5,0,0,0.0692393,64,17424,1,100,100,Tesla C2050,60,60,4,28,1,3,6006,54000,8192,4096,3,5,1,64,8,0.878906,0.0693109,1000,40960,6000,80,1,
8,1,76800,149.86,166.244,25600,5,2,5,0,0,0.0767988,64,21648,1,100,78,Tesla C2050,60,76,4,28,1,3,6006,68400,10240,5120,3,5,1,64,10,0.890625,0.0768719,1000,51200,6000,80,1,
8,1,92160,152.49,169.162,30720,5,2,5,0,0,0.0754733,64,25872,1,100,65,Tesla C2050,60,92,4,28,1,3,6006,82800,12288,6144,3,5,1,64,12,0.898438,0.075546,1000,61440,6000,80,1,
8,1,46080,162.746,193.178,15360,5,2,5,0,0,0.0707135,64,13328,1,65,214,Tesla C2050,92,28,4,28,1,3,6006,38640,6144,3072,3,5,1,96,4,0.838542,0.070785,1000,30720,6000,80,1,
8,1,69120,167.637,189.685,23040,5,2,5,0,0,0.0686469,64,19600,1,65,136,Tesla C2050,92,44,4,28,1,3,6006,60720,9216,4608,3,5,1,96,6,0.878472,0.0687199,1000,46080,6000,80,1,
8,1,92160,154.085,170.931,30720,5,2,5,0,0,0.0746937,64,25872,1,65,100,Tesla C2050,92,60,4,28,1,3,6006,82800,12288,6144,3,5,1,96,8,0.898438,0.074764,1000,61440,6000,80,1,
8,1,115200,159.218,172.21,38400,5,2,5,0,0,0.0722869,64,32144,1,65,78,Tesla C2050,92,76,4,28,1,3,6006,104880,15360,7680,3,5,1,96,10,0.910417,0.0723538,1000,76800,6000,80,1,
8,1,61440,162.806,190.276,20480,5,2,5,0,0,0.0706868,64,17680,1,48,214,Tesla C2050,124,28,4,28,1,3,6006,52080,8192,4096,3,5,1,128,4,0.847656,0.0707591,1000,40960,6000,80,1,
8,1,92160,153.122,170.595,30720,5,2,5,0,0,0.0751626,64,26000,1,48,136,Tesla C2050,124,44,4,28,1,3,6006,81840,12288,6144,3,5,1,128,6,0.888021,0.0752339,1000,61440,6000,80,1,
8,1,122880,157.047,171.537,40960,5,2,5,0,0,0.0732781,64,34320,1,48,100,Tesla C2050,124,60,4,28,1,3,6006,111600,16384,8192,3,5,1,128,8,0.908203,0.073354,1000,81920,6000,80,1,
8,1,20480,125.77,190.516,5120,5,2,5,0,0,0.090914,64,4624,1,230,230,Tesla C2050,26,26,4,28,1,3,5988,13520,3072,1024,4,5,1,32,4,0.660156,0.090986,1000,15360,5980,80,1,
8,1,30720,136.631,190.394,7680,5,2,5,0,0,0.084243,64,6800,1,230,142,Tesla C2050,26,42,4,28,1,3,6008,21840,4608,1536,4,5,1,32,6,0.710938,0.0843148,1000,23040,6000,80,1,
8,1,40960,140.541,189.407,10240,5,2,5,0,0,0.0818984,64,8976,1,230,103,Tesla C2050,26,58,4,28,1,3,6008,30160,6144,2048,4,5,1,32,8,0.736328,0.081969,1000,30720,6000,80,1,
8,1,51200,141.211,187.077,12800,5,2,5,0,0,0.0815084,64,11152,1,230,81,Tesla C2050,26,74,4,28,1,3,6008,38480,7680,2560,4,5,1,32,10,0.751563,0.0815799,1000,38400,6000,80,1,
8,1,61440,144.926,187.731,15360,5,2,5,0,0,0.0794225,64,13328,1,230,66,Tesla C2050,26,90,4,28,1,3,6008,46800,9216,3072,4,5,1,32,12,0.761719,0.079489,1000,46080,6000,80,1,
8,1,40960,140.869,189.849,10240,5,2,5,0,0,0.0817074,64,8976,1,103,230,Tesla C2050,58,26,4,28,1,3,6008,30160,6144,2048,4,5,1,64,4,0.736328,0.081778,1000,30720,6000,80,1,
8,1,61440,150.773,188.178,15360,5,2,5,0,0,0.0763357,64,13200,1,103,142,Tesla C2050,58,42,4,28,1,3,6008,48720,9216,3072,4,5,1,64,6,0.792969,0.076406,1000,46080,6000,80,1,
8,1,81920,149.396,181.904,20480,5,2,5,0,0,0.076372,64,17424,1,103,103,Tesla C2050,58,58,4,28,1,3,5982,67280,12288,4096,4,5,1,64,8,0.821289,0.0764439,1000,61440,5974,80,1,
8,1,102400,137.125,162.707,25600,5,2,5,0,0,0.0839399,64,21648,1,103,81,Tesla C2050,58,74,4,28,1,3,6008,85840,15360,5120,4,5,1,64,10,0.838281,0.0840111,1000,76800,6000,80,1,
8,1,122880,143.077,165.997,30720,5,2,5,0,0,0.0804444,64,25872,1,103,66,Tesla C2050,58,90,4,28,1,3,6008,104400,18432,6144,4,5,1,64,12,0.849609,0.0805159,1000,92160,6000,80,1,
8,1,61440,145.862,188.943,15360,5,2,5,0,0,0.0789068,64,13328,1,66,230,Tesla C2050,90,26,4,28,1,3,6008,46800,9216,3072,4,5,1,96,4,0.761719,0.078979,1000,46080,6000,80,1,
8,1,92160,152.248,182.639,23040,5,2,5,0,0,0.0755943,64,19600,1,66,142,Tesla C2050,90,42,4,28,1,3,6008,75600,13824,4608,4,5,1,96,6,0.820312,0.075666,1000,69120,6000,80,1,
8,1,122880,143.944,167.003,30720,5,2,5,0,0,0.0799597,64,25872,1,66,103,Tesla C2050,90,58,4,28,1,3,6008,104400,18432,6144,4,5,1,96,8,0.849609,0.0800312,1000,92160,6000,80,1,
8,1,153600,147.248,167.934,38400,5,2,5,0,0,0.0781642,64,32144,1,66,81,Tesla C2050,90,74,4,28,1,3,6008,133200,23040,7680,4,5,1,96,10,0.867188,0.0782351,1000,115200,6000,80,1,
8,1,81920,142.512,182.74,20480,5,2,5,0,0,0.08077,64,17680,1,49,230,Tesla C2050,122,26,4,28,1,3,6008,63440,12288,4096,4,5,1,128,4,0.774414,0.0808351,1000,61440,6000,80,1,
8,1,122880,140.476,166.814,30720,5,2,5,0,0,0.0819356,64,26000,1,49,142,Tesla C2050,122,42,4,28,1,3,6008,102480,18432,6144,4,5,1,128,6,0.833984,0.0820072,1000,92160,6000,80,1,
8,1,163840,146.525,168.281,40960,5,2,5,0,0,0.0785514,64,34320,1,49,103,Tesla C2050,122,58,4,28,1,3,6008,141520,24576,8192,4,5,1,128,8,0.86377,0.0786211,1000,122880,6000,80,1,
8,1,25600,106.079,188.585,5120,5,2,5,0,0,0.108528,64,4624,1,250,250,Tesla C2050,24,24,4,28,1,3,6010,14400,4096,1024,5,5,1,32,4,0.5625,0.108598,1000,20480,6000,80,1,
8,1,38400,117.692,188.306,7680,5,2,5,0,0,0.0978103,64,6800,1,250,150,Tesla C2050,24,40,4,28,1,3,6010,24000,6144,1536,5,5,1,32,6,0.625,0.097883,1000,30720,6000,80,1,
8,1,51200,122.773,186.833,10240,5,2,5,0,0,0.0937608,64,8976,1,250,107,Tesla C2050,24,56,4,28,1,3,6010,33600,8192,2048,5,5,1,32,8,0.65625,0.093832,1000,40960,6000,80,1,
8,1,64000,124.992,184.433,12800,5,2,5,0,0,0.0920941,64,11152,1,250,83,Tesla C2050,24,72,4,28,1,3,6010,43200,10240,2560,5,5,1,32,10,0.675,0.0921659,1000,51200,6000,80,1,
8,1,76800,127.341,184.729,15360,5,2,5,0,0,0.0903995,64,13328,1,250,68,Tesla C2050,24,88,4,28,1,3,6010,52800,12288,3072,5,5,1,32,12,0.6875,0.090466,1000,61440,6000,80,1,
8,1,51200,123.165,187.43,10240,5,2,5,0,0,0.0934622,64,8976,1,107,250,Tesla C2050,56,24,4,28,1,3,6010,33600,8192,2048,5,5,1,64,4,0.65625,0.093533,1000,40960,6000,80,1,
8,1,76800,135.24,185.225,15360,5,2,5,0,0,0.0851113,64,13200,1,107,150,Tesla C2050,56,40,4,28,1,3,6010,56000,12288,3072,5,5,1,64,6,0.729167,0.085182,1000,61440,6000,80,1,
8,1,102400,137.506,179.6,20480,5,2,5,0,0,0.0834831,64,17424,1,107,107,Tesla C2050,56,56,4,28,1,3,6002,78400,16384,4096,5,5,1,64,8,0.765625,0.083555,1000,81920,5992,80,1,
8,1,128000,128.168,161.886,25600,5,2,5,0,0,0.0898069,64,21648,1,107,83,Tesla C2050,56,72,4,28,1,3,6010,100800,20480,5120,5,5,1,64,10,0.7875,0.0898819,1000,102400,6000,80,1,
8,1,153600,132.588,164.643,30720,5,2,5,0,0,0.0868191,64,25872,1,107,68,Tesla C2050,56,88,4,28,1,3,6010,123200,24576,6144,5,5,1,64,12,0.802083,0.0868859,1000,122880,6000,80,1,
8,1,76800,128.009,185.698,15360,5,2,5,0,0,0.0899236,64,13328,1,68,250,Tesla C2050,88,24,4,28,1,3,6010,52800,12288,3072,5,5,1,96,4,0.6875,0.089994,1000,61440,6000,80,1,
8,1,115200,136.545,178.273,23040,5,2,5,0,0,0.0842971,64,19600,1,68,150,Tesla C2050,88,40,4,28,1,3,6010,88000,18432,4608,5,5,1,96,6,0.763889,0.084368,1000,92160,6000,80,1,
8,1,153600,133.075,165.248,30720,5,2,5,0,0,0.0864979,64,25872,1,68,107,Tesla C2050,88,56,4,28,1,3,6010,123200,24576,6144,5,5,1,96,8,0.802083,0.0865679,1000,122880,6000,80,1,
8,1,192000,138.237,166.445,38400,5,2,5,0,0,0.0832641,64,32144,1,68,83,Tesla C2050,88,72,4,28,1,3,6010,158400,30720,7680,5,5,1,96,10,0.825,0.0833352,1000,153600,6000,80,1,
8,1,102400,126.698,180.193,20480,5,2,5,0,0,0.0908562,64,17680,1,50,250,Tesla C2050,120,24,4,28,1,3,6010,72000,16384,4096,5,5,1,128,4,0.703125,0.090925,1000,81920,6000,80,1,
8,1,153600,128.934,165.035,30720,5,2,5,0,0,0.0892774,64,26000,1,50,150,Tesla C2050,120,40,4,28,1,3,6010,120000,24576,6144,5,5,1,128,6,0.78125,0.0893481,1000,122880,6000,80,1,
8,1,204800,135.82,165.351,40960,5,2,5,0,0,0.0847517,64,34320,1,50,107,Tesla C2050,120,56,4,28,1,3,6010,168000,32768,8192,5,5,1,128,8,0.820312,0.0848179,1000,163840,6000,80,1,
8,1,30720,88.5939,187.438,5120,5,2,5,0,0,0.129271,64,4624,1,272,272,Tesla C2050,22,22,4,28,1,3,5996,14520,5120,1024,6,5,1,32,4,0.472656,0.129339,1000,25600,5984,80,1,
8,1,46080,102.664,187.057,7680,5,2,5,0,0,0.112146,64,6800,1,272,157,Tesla C2050,22,38,4,28,1,3,6012,25080,7680,1536,6,5,1,32,6,0.544271,0.112211,1000,38400,6000,80,1,
8,1,61440,107.78,185.122,10240,5,2,5,0,0,0.106817,64,8976,1,272,111,Tesla C2050,22,54,4,28,1,3,6012,35640,10240,2048,6,5,1,32,8,0.580078,0.106884,1000,51200,6000,80,1,
8,1,76800,110.743,182.072,12800,5,2,5,0,0,0.103953,64,11152,1,272,85,Tesla C2050,22,70,4,28,1,3,6012,46200,12800,2560,6,5,1,32,10,0.601562,0.104024,1000,64000,6000,80,1,
8,1,92160,114.358,183.149,15360,5,2,5,0,0,0.10067,64,13328,1,272,69,Tesla C2050,22,86,4,28,1,3,6012,56760,15360,3072,6,5,1,32,12,0.615885,0.100736,1000,76800,6000,80,1,
8,1,61440,108.097,185.666,10240,5,2,5,0,0,0.106505,64,8976,1,111,272,Tesla C2050,54,22,4,28,1,3,6012,35640,10240,2048,6,5,1,64,4,0.580078,0.106571,1000,51200,6000,80,1,
8,1,92160,123.445,183.575,15360,5,2,5,0,0,0.0932508,64,13200,1,111,157,Tesla C2050,54,38,4,28,1,3,6012,61560,15360,3072,6,5,1,64,6,0.667969,0.0933211,1000,76800,6000,80,1,
8,1,122880,126.164,177.218,20480,5,2,5,0,0,0.0910572,64,17424,1,111,111,Tesla C2050,54,54,4,28,1,3,6006,87480,20480,4096,6,5,1,64,8,0.711914,0.0911272,1000,102400,5994,80,1,
8,1,153600,120.195,161.286,25600,5,2,5,0,0,0.0957752,64,21648,1,111,85,Tesla C2050,54,70,4,28,1,3,6012,113400,25600,5120,6,5,1,64,10,0.738281,0.095844,1000,128000,6000,80,1,
8,1,184320,125.128,163.559,30720,5,2,5,0,0,0.0919944,64,25872,1,111,69,Tesla C2050,54,86,4,28,1,3,6012,139320,30720,6144,6,5,1,64,12,0.755859,0.092066,1000,153600,6000,80,1,
8,1,92160,114.837,183.916,15360,5,2,5,0,0,0.100252,64,13328,1,69,272,Tesla C2050,86,22,4,28,1,3,6012,56760,15360,3072,6,5,1,96,4,0.615885,0.100316,1000,76800,6000,80,1,
8,1,138240,127.706,177.08,23040,5,2,5,0,0,0.0901345,64,19600,1,69,157,Tesla C2050,86,38,4,28,1,3,6012,98040,23040,4608,6,5,1,96,6,0.709201,0.0902071,1000,115200,6000,80,1,
8,1,184320,125.619,164.201,30720,5,2,5,0,0,0.0916356,64,25872,1,69,111,Tesla C2050,86,54,4,28,1,3,6012,139320,30720,6144,6,5,1,96,8,0.755859,0.091706,1000,153600,6000,80,1,
8,1,230400,132.13,165.321,38400,5,2,5,0,0,0.0871126,64,32144,1,69,85,Tesla C2050,86,70,4,28,1,3,6012,180600,38400,7680,6,5,1,96,10,0.783854,0.0871871,1000,192000,6000,80,1,
8,1,122880,114.712,177.504,20480,5,2,5,0,0,0.100359,64,17680,1,50,272,Tesla C2050,118,22,4,28,1,3,6012,77880,20480,4096,6,5,1,128,4,0.633789,0.100425,1000,102400,6000,80,1,
