Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
2,1,168960,94.7102,324.288,4608,13,2,13,0,12,1.02168,64,11088,1,107,1500,Tesla C2050,56,4,4,20,1,3,6010,49280,9216,2304,5,42,1,64,6,0.291667,1.02173,1000,18432,174,1,
2,1,225280,138.865,316.983,6144,13,2,13,0,12,0.696791,64,14256,1,107,750,Tesla C2050,56,8,4,20,1,3,6010,98560,12288,3072,5,42,1,64,8,0.4375,0.696848,1000,24576,174,1,
2,1,281600,158.689,301.861,7680,13,2,13,0,12,0.609742,64,17424,1,107,500,Tesla C2050,56,12,4,20,1,3,6010,147840,15360,3840,5,42,1,64,10,0.525,0.609798,1000,30720,174,1,
2,1,337920,175.364,300.224,9216,13,2,13,0,12,0.551757,64,20592,1,107,375,Tesla C2050,56,16,4,20,1,3,6010,197120,18432,4608,5,42,1,64,12,0.583333,0.551811,1000,36864,174,1,
2,1,253440,93.1054,303.896,6912,13,2,13,0,12,1.03929,64,16464,1,68,1500,Tesla C2050,88,4,4,20,1,3,6010,77440,13824,3456,5,42,1,96,6,0.305556,1.03934,1000,27648,174,1,
2,1,337920,138.001,300.291,9216,13,2,13,0,12,0.701155,64,21168,1,68,750,Tesla C2050,88,8,4,20,1,3,6010,154880,18432,4608,5,42,1,96,8,0.458333,0.701211,1000,36864,174,1,
2,1,422400,146.825,266.243,11520,13,2,13,0,12,0.659013,64,25872,1,68,500,Tesla C2050,88,12,4,20,1,3,6010,232320,23040,5760,5,42,1,96,10,0.55,0.659069,1000,46080,174,1,
2,1,337920,93.875,300.4,9216,13,2,13,0,12,1.03077,64,21840,1,50,1500,Tesla C2050,120,4,4,20,1,3,6010,105600,18432,4608,5,42,1,128,6,0.3125,1.03082,1000,36864,174,1,
2,1,450560,125.302,267.311,12288,13,2,13,0,12,0.772223,64,28080,1,50,750,Tesla C2050,120,8,4,20,1,3,6010,211200,24576,6144,5,42,1,128,8,0.46875,0.772277,1000,49152,174,1,
2,1,101376,37.13,323.179,2304,13,2,13,0,12,2.60617,64,5712,1,272,3000,Tesla C2050,22,2,4,20,1,3,6012,11616,5760,1152,6,42,1,32,6,0.114583,2.6062,1000,11520,174,1,
2,1,135168,83.3292,322.354,3072,13,2,13,0,12,1.16123,64,7344,1,272,1000,Tesla C2050,22,6,4,20,1,3,6012,34848,7680,1536,6,42,1,32,8,0.257812,1.16127,1000,15360,174,1,
2,1,168960,109.453,317.56,3840,13,2,13,0,12,0.884057,64,8976,1,272,600,Tesla C2050,22,10,4,20,1,3,6012,58080,9600,1920,6,42,1,32,10,0.34375,0.884104,1000,19200,174,1,
2,1,202752,127.265,316.069,4608,13,2,13,0,12,0.760308,64,10608,1,272,428,Tesla C2050,22,14,4,20,1,3,6012,81312,11520,2304,6,42,1,32,12,0.401042,0.760364,1000,23040,174,1,
2,1,202752,44.572,316.639,4608,13,2,13,0,12,2.17102,64,11088,1,111,3000,Tesla C2050,54,2,4,20,1,3,6012,28512,11520,2304,6,42,1,64,6,0.140625,2.17105,1000,23040,174,1,
2,1,270336,97.7522,308.636,6144,13,2,13,0,12,0.989883,64,14256,1,111,1000,Tesla C2050,54,6,4,20,1,3,6012,85536,15360,3072,6,42,1,64,8,0.316406,0.989932,1000,30720,174,1,
2,1,337920,124.232,294.181,7680,13,2,13,0,12,0.778876,64,17424,1,111,600,Tesla C2050,54,10,4,20,1,3,6012,142560,19200,3840,6,42,1,64,10,0.421875,0.77893,1000,38400,174,1,
2,1,405504,144.018,291.925,9216,13,2,13,0,12,0.671863,64,20592,1,111,428,Tesla C2050,54,14,4,20,1,3,6012,199584,23040,4608,6,42,1,64,12,0.492188,0.671917,1000,46080,174,1,
2,1,304128,44.7211,296.233,6912,13,2,13,0,12,2.16378,64,16464,1,69,3000,Tesla C2050,86,2,4,20,1,3,6012,45408,17280,3456,6,42,1,96,6,0.149306,2.16381,1000,34560,174,1,
2,1,405504,99.1983,292.04,9216,13,2,13,0,12,0.975448,64,21168,1,69,1000,Tesla C2050,86,6,4,20,1,3,6012,136224,23040,4608,6,42,1,96,8,0.335938,0.9755,1000,46080,174,1,
2,1,506880,117.79,260.081,11520,13,2,13,0,12,0.821475,64,25872,1,69,600,Tesla C2050,86,10,4,20,1,3,6012,227040,28800,5760,6,42,1,96,10,0.447917,0.821527,1000,57600,174,1,
2,1,405504,45.8394,293.372,9216,13,2,13,0,12,2.11099,64,21840,1,50,3000,Tesla C2050,118,2,4,20,1,3,6012,62304,23040,4608,6,42,1,128,6,0.153646,2.11102,1000,46080,174,1,
2,1,540672,91.4784,260.205,12288,13,2,13,0,12,1.05778,64,28080,1,50,1000,Tesla C2050,118,6,4,20,1,3,6012,186912,30720,6144,6,42,1,128,8,0.345703,1.05782,1000,61440,174,1,
2,1,157696,49.7678,318.514,3072,13,2,13,0,12,1.94436,64,7344,1,300,1500,Tesla C2050,20,4,4,20,1,3,6014,24640,9216,1536,7,42,1,32,8,0.15625,1.94439,1000,18432,174,1,
2,1,197120,78.4643,313.857,3840,13,2,13,0,12,1.23323,64,8976,1,300,750,Tesla C2050,20,8,4,20,1,3,6014,49280,11520,1920,7,42,1,32,10,0.25,1.23327,1000,23040,174,1,
2,1,236544,97.5181,312.058,4608,13,2,13,0,12,0.992243,64,10608,1,300,500,Tesla C2050,20,12,4,20,1,3,6014,73920,13824,2304,7,42,1,32,12,0.3125,0.992308,1000,27648,174,1,
2,1,315392,62.0575,304.495,6144,13,2,13,0,12,1.55929,64,14256,1,115,1500,Tesla C2050,52,4,4,20,1,3,6014,64064,18432,3072,7,42,1,64,8,0.203125,1.55933,1000,36864,174,1,
2,1,394240,94.7922,290.696,7680,13,2,13,0,12,1.0208,64,17424,1,115,750,Tesla C2050,52,8,4,20,1,3,6014,128128,23040,3840,7,42,1,64,10,0.325,1.02084,1000,46080,174,1,
2,1,473088,117.536,288.356,9216,13,2,13,0,12,0.82325,64,20592,1,115,500,Tesla C2050,52,12,4,20,1,3,6014,192192,27648,4608,7,42,1,64,12,0.40625,0.823302,1000,55296,174,1,
2,1,473088,63.6278,289.125,9216,13,2,13,0,12,1.52081,64,21168,1,71,1500,Tesla C2050,84,4,4,20,1,3,6014,103488,27648,4608,7,42,1,96,8,0.21875,1.52084,1000,55296,174,1,
2,1,591360,90.6689,257.5,11520,13,2,13,0,12,1.06722,64,25872,1,71,750,Tesla C2050,84,8,4,20,1,3,6014,206976,34560,5760,7,42,1,96,10,0.35,1.06727,1000,69120,174,1,
2,1,630784,59.2138,257.698,12288,13,2,13,0,12,1.63418,64,28080,1,51,1500,Tesla C2050,116,4,4,20,1,3,6014,142912,36864,6144,7,42,1,128,8,0.226562,1.63421,1000,73728,174,1,
2,1,180224,21.9382,311.698,3072,13,2,13,0,12,4.41094,64,7344,1,333,3000,Tesla C2050,18,2,4,20,1,3,6016,12672,10752,1536,8,42,1,32,8,0.0703125,4.41093,1000,21504,174,1,
