Total FP,fb_subp1_read_sectors,Elements/Thread,num_fields,phase_limit,Device GFlop/s,l1_global_load_hit,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,Actual GFlop/s,Padded Size,Max Blocks,Num Blocks (Shared),Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,fb_subp0_read_sectors,Real Size,Problem Size,shared_stores,Max Compute Units,
129024,1878495.218750,3,1,0,31.1919,537705.718750,1,2016,27,3,64,49152,129024,0.392035,1024,1,3328,96,8,32,690826.000000,4,20,1,31.1919,194,8,15,0,288,1,2817720320,27,0,27,2,24,2,1,0.392108,1000,0,1880611.343750,192,200,1,14,
258048,1970884.265625,3,1,0,28.7594,478396.656250,1,4032,27,3,64,49152,258048,0.42521,1024,1,4992,48,8,32,745347.546875,4,20,1,28.7594,194,8,10,0,576,1,2817720320,27,0,27,4,24,2,1,0.425273,1000,0,1972146.640625,192,200,1,14,
387072,1855608.921875,3,1,0,34.7848,654697.187500,1,6048,27,3,64,49152,387072,0.351543,1024,1,6656,32,8,32,605578.718750,4,20,1,34.7848,194,8,8,0,864,1,2817720320,27,0,27,6,24,2,1,0.351607,1000,0,1857764.531250,192,200,1,14,
516096,1803750.609375,3,1,0,45.1648,606907.000000,1,8064,27,3,64,49152,516096,0.270742,1024,1,8320,24,8,32,411490.203125,4,20,1,45.1648,194,8,6,0,1152,1,2817720320,27,0,27,8,24,2,1,0.270799,1000,0,1804398.062500,192,200,1,14,
258048,1733615.843750,3,1,0,25.5086,378074.593750,1,4032,27,3,64,49152,258048,0.479398,1024,1,5824,96,8,16,850486.968750,4,20,1,25.5086,194,8,9,0,576,1,2817720320,27,0,27,2,24,4,1,0.479469,1000,0,1736539.875000,192,200,1,14,
516096,2002554.281250,3,1,0,30.7853,568437.687500,1,8064,27,3,64,49152,516096,0.397214,1024,1,8736,48,8,16,691558.234375,4,20,1,30.7853,194,8,6,0,1152,1,2817720320,27,0,27,4,24,4,1,0.397287,1000,0,2007174.468750,192,200,1,14,
774144,1845219.718750,3,1,0,48.4382,833805.234375,1,12096,27,3,64,49152,774144,0.252433,1024,1,11648,32,8,16,403747.484375,4,20,1,48.4382,194,8,5,0,1728,1,2817720320,27,0,27,6,24,4,1,0.252499,1000,0,1845806.968750,192,200,1,14,
1032192,1816831.937500,3,1,0,37.0356,646092.937500,1,16128,27,3,64,49152,1032192,0.330177,1024,1,14560,24,8,16,569845.421875,4,20,1,37.0356,194,8,4,0,2304,1,2817720320,27,0,27,8,24,4,1,0.330239,1000,0,1817688.343750,192,200,1,14,
387072,692984.031250,3,1,0,25.2599,159625.406250,1,6048,27,3,64,49152,387072,0.204211,1024,1,8320,72,6,8,359789.078125,4,20,1,25.2599,146,8,6,0,864,1,2817720320,27,0,27,2,24,6,1,0.204268,1000,0,693444.593750,144,200,1,14,
774144,739355.359375,3,1,0,39.6311,300710.703125,1,12096,27,3,64,49152,774144,0.130136,1024,1,12480,36,6,8,219745.906250,4,20,1,39.6311,146,8,4,0,1728,1,2817720320,27,0,27,4,24,6,1,0.130195,1000,0,739989.265625,144,200,1,14,
1161216,780894.796875,3,1,0,32.2162,253102.453125,1,18144,27,3,64,49152,1161216,0.160102,1024,1,16640,24,6,8,265035.359375,4,20,1,32.2162,146,8,3,0,2592,1,2817720320,27,0,27,6,24,6,1,0.160161,1000,0,781111.687500,144,200,1,14,
516096,1812866.062500,3,1,0,25.3765,388165.187500,1,8064,27,3,64,49152,516096,0.481903,1024,1,10816,96,8,8,841675.562500,4,20,1,25.3765,194,8,5,0,1152,1,2817720320,27,0,27,2,24,8,1,0.481965,1000,0,1833908.546875,192,200,1,14,
1032192,2034537.218750,3,1,0,29.1635,494888.328125,1,16128,27,3,64,49152,1032192,0.419319,1024,1,16224,48,8,8,724210.375000,4,20,1,29.1635,194,8,4,0,2304,1,2817720320,27,0,27,4,24,8,1,0.41938,1000,0,2037854.718750,192,200,1,14,
172032,1687210.859375,3,1,0,41.4757,306828.390625,1,2688,27,3,64,49152,172032,0.294823,1024,1,4352,96,6,32,517210.015625,4,20,1,41.4757,194,8,12,0,384,1,2817720320,27,0,27,2,32,2,1,0.294886,1000,0,1689315.765625,192,200,1,14,
344064,1839048.031250,3,1,0,46.3036,375373.937500,1,5376,27,3,64,49152,344064,0.264076,1024,1,6528,48,6,32,450572.218750,4,20,1,46.3036,194,8,8,0,768,1,2817720320,27,0,27,4,32,2,1,0.264139,1000,0,1840005.109375,192,200,1,14,
516096,1717477.984375,3,1,0,83.0741,696945.437500,1,8064,27,3,64,49152,516096,0.14715,1024,1,8704,32,6,32,139694.328125,4,20,1,83.0741,194,8,6,0,1152,1,2817720320,27,0,27,6,32,2,1,0.147225,1000,0,1717715.359375,192,200,1,14,
688128,1662651.421875,3,1,0,80.63,658033.312500,1,10752,27,3,64,49152,688128,0.151618,1024,1,10880,24,6,32,178632.421875,4,20,1,80.63,194,8,5,0,1536,1,2817720320,27,0,27,8,32,2,1,0.151688,1000,0,1663117.046875,192,200,1,14,
344064,1605013.640625,3,1,0,37.0352,237797.703125,1,5376,27,3,64,49152,344064,0.33017,1024,1,7616,96,6,16,579604.859375,4,20,1,37.0352,194,8,7,0,768,1,2817720320,27,0,27,2,32,4,1,0.330242,1000,0,1608027.031250,192,200,1,14,
688128,1848965.484375,3,1,0,66.2481,548550.437500,1,10752,27,3,64,49152,688128,0.184551,1024,1,11424,48,6,16,282742.015625,4,20,1,66.2481,194,8,5,0,1536,1,2817720320,27,0,27,4,32,4,1,0.184618,1000,0,1849497.609375,192,200,1,14,
1032192,1727232.203125,3,1,0,58.1489,477624.562500,1,16128,27,3,64,49152,1032192,0.210263,1024,1,15232,32,6,16,351950.328125,4,20,1,58.1489,194,8,4,0,2304,1,2817720320,27,0,27,6,32,4,1,0.210332,1000,0,1728007.625000,192,200,1,14,
1376256,1660893.218750,3,1,0,47.1803,414244.265625,1,21504,27,3,64,49152,1376256,0.259174,1024,1,19040,24,6,16,413032.359375,4,20,1,47.1803,194,8,3,0,3072,1,2817720320,27,0,27,8,32,4,1,0.259231,1000,0,1660967.359375,192,200,1,14,
688128,1638786.640625,3,1,0,36.3411,234394.609375,1,10752,27,3,64,49152,688128,0.336477,1024,1,14144,96,6,8,591142.500000,4,20,1,36.3411,194,8,4,0,1536,1,2817720320,27,0,27,2,32,8,1,0.33655,1000,0,1641530.312500,192,200,1,14,
1376256,1821238.250000,3,1,0,43.4277,373551.140625,1,21504,27,3,64,49152,1376256,0.281569,1024,1,21216,48,6,8,453124.312500,4,20,1,43.4277,194,8,3,0,3072,1,2817720320,27,0,27,4,32,8,1,0.281631,1000,0,1821682.140625,192,200,1,14,
172032,2771840.656250,3,1,0,38.4535,2825602.093750,1,2688,27,3,64,49152,64512,0.848094,1024,2,3200,32,32,48,2627778.500000,4,20,1,14.4201,196,8,16,384,384,2,2817720320,27,0,27,8,8,2,0.375,0.848164,1000,2688,2774566.531250,192,200,1,14,
172032,3762987.687500,3,1,0,34.0861,2323295.531250,1,2688,27,3,64,49152,53760,0.946029,1024,2,3360,90,30,18,3189721.156250,4,20,1,10.6519,184,8,15,384,384,2,2817720320,27,0,27,4,8,4,0.3125,0.946093,1000,2688,3767229.250000,180,200,1,14,
344064,2312608.187500,3,1,0,26.4462,1107130.156250,1,5376,27,3,64,49152,161280,0.812878,1024,2,5600,30,30,18,2455102.656250,4,20,1,12.3967,184,8,9,768,768,2,2817720320,27,0,27,8,8,4,0.46875,0.812936,1000,5376,2316665.906250,180,200,1,14,
258048,4510558.500000,3,1,0,28.2541,1676469.125000,1,4032,27,3,64,49152,86016,1.29859,1024,2,4800,96,32,12,4457854.718750,4,20,1,9.41803,196,8,11,576,576,2,2817720320,27,0,27,4,8,6,0.333333,1.29864,1000,4032,4515442.250000,192,200,1,14,
516096,2801026.750000,3,1,0,25.8835,1067126.125000,1,8064,27,3,64,49152,258048,0.944994,1024,2,8000,32,32,12,2974334.937500,4,20,1,12.9418,196,8,7,1152,1152,2,2817720320,27,0,27,8,8,6,0.5,0.945048,1000,8064,2805467.968750,192,200,1,14,
344064,4950945.156250,3,1,0,27.4358,1653857.812500,1,5376,27,3,64,49152,118272,1.42221,1024,2,6240,99,33,9,4863821.687500,4,20,1,9.43107,202,8,8,768,768,2,2817720320,27,0,27,4,8,8,0.34375,1.42226,1000,5376,4957003.437500,198,200,1,14,
688128,3134265.406250,3,1,0,24.4083,1057528.562500,1,10752,27,3,64,49152,354816,1.06573,1024,2,10400,33,33,9,3253708.250000,4,20,1,12.5855,202,8,5,1536,1536,2,2817720320,27,0,27,8,8,8,0.515625,1.06578,1000,10752,3139352.218750,198,200,1,14,
516096,351049.593750,3,1,0,50.8603,261668.718750,1,8064,27,3,64,49152,200704,0.122694,1024,2,8640,56,8,7,368638.125000,4,20,1,19.779,116,8,6,1152,1152,2,2817720320,27,0,27,4,16,6,0.388889,0.122742,1000,8064,351753.875000,112,200,1,14,
688128,1828008.406250,3,1,0,46.1181,526299.031250,1,10752,27,3,64,49152,275968,0.341158,1024,2,11232,77,11,7,1056663.500000,4,20,1,18.4953,158,8,5,1536,1536,2,2817720320,27,0,27,4,16,8,0.401042,0.341228,1000,10752,1831641.156250,154,200,1,14,
1032192,4380268.781250,3,1,0,59.9442,1493574.281250,1,16128,27,3,64,49152,433664,0.532488,1024,2,16224,99,9,9,1715829.562500,4,20,1,25.1849,202,8,4,2304,2304,2,2817720320,27,0,27,4,24,8,0.420139,0.532598,1000,16128,4381317.031250,198,200,1,14,
172032,4856377.136364,3,1,0,64.2639,19018662.500000,1,2688,27,3,64,49152,14336,2.58132,1024,3,3200,50,50,100,8794998.045455,4,20,1,5.35533,206,8,16,768,384,3,2817720320,27,0,27,8,8,2,0.0833333,2.58136,1000,5376,4873189.227273,200,200,1,14,
344064,4805415.545455,3,1,0,37.5349,6210242.409091,1,5376,27,3,64,49152,57344,2.20974,1024,3,5600,50,50,25,7698851.545455,4,20,1,6.25582,206,8,9,1536,768,3,2817720320,27,0,27,8,8,4,0.166667,2.20978,1000,10752,4819525.636364,200,200,1,14,
516096,4567253.227273,3,1,0,33.1848,3069489.090909,1,8064,27,3,64,49152,100352,2.01636,1024,3,8000,49,49,14,8000072.000000,4,20,1,6.4526,202,8,7,2304,1152,3,2817720320,27,0,27,8,8,6,0.194444,2.0164,1000,16128,4579767.954545,196,200,1,14,
688128,5000547.409091,3,1,0,30.7351,2851365.772727,1,10752,27,3,64,49152,143360,2.1589,1024,3,10400,50,50,10,8108305.045455,4,20,1,6.40314,206,8,5,3072,1536,3,2817720320,27,0,27,8,8,8,0.208333,2.15894,1000,21504,5015409.954545,200,200,1,14,
688128,3913328.000000,3,1,0,75.6591,2869161.818182,1,10752,27,3,64,49152,172032,0.646555,1024,3,10080,48,16,24,2098719.227273,4,20,1,18.9148,198,8,5,3072,1536,3,2817720320,27,0,27,8,16,4,0.25,0.646616,1000,21504,3917791.590909,192,200,1,14,
1032192,2631462.409091,3,1,0,60.6825,1041018.590909,1,16128,27,3,64,49152,301056,0.462864,1024,3,14400,42,14,12,1801766.318182,4,20,1,17.6991,174,8,4,4608,2304,3,2817720320,27,0,27,8,16,6,0.291667,0.462936,1000,32256,2634039.045455,168,200,1,14,
1376256,3289961.181818,3,1,0,56.2031,1201285.954545,1,21504,27,3,64,49152,430080,0.573728,1024,3,18720,45,15,9,2045674.318182,4,20,1,17.5635,186,8,3,6144,3072,3,2817720320,27,0,27,8,16,8,0.3125,0.573787,1000,43008,3292292.727273,180,200,1,14,
344064,10005486.437500,3,1,0,49.7709,46780422.625000,1,5376,27,3,64,49152,10752,8.62415,1024,4,5600,99,99,33,25652010.625000,4,20,1,1.55534,206,8,9,2304,768,4,2817720320,27,0,27,8,8,4,0.03125,8.6241,1000,16128,10081307.750000,198,200,1,14,
516096,9202917.062500,3,1,0,44.3179,18462792.812500,1,8064,27,3,64,49152,21504,6.6234,1024,4,8000,96,96,16,30849312.750000,4,20,1,1.84658,200,8,7,3456,1152,4,2817720320,27,0,27,8,8,6,0.0416667,6.62337,1000,24192,9261306.375000,192,200,1,14,
688128,10237327.750000,3,1,0,38.4562,15006801.375000,1,10752,27,3,64,49152,32256,7.44105,1024,4,10400,99,99,11,32926414.250000,4,20,1,1.80263,206,8,5,4608,1536,4,2817720320,27,0,27,8,8,8,0.046875,7.44101,1000,32256,10304893.000000,198,200,1,14,
688128,6547990.562500,3,1,0,88.8275,8182654.250000,1,10752,27,3,64,49152,53760,1.45214,1024,4,10080,90,18,30,4935652.062500,4,20,1,6.93965,188,8,5,4608,1536,4,2817720320,27,0,27,8,16,4,0.078125,1.45219,1000,32256,6559137.437500,180,200,1,14,
1032192,6532761.937500,3,1,0,69.8812,3503419.937500,1,16128,27,3,64,49152,107520,1.38439,1024,4,14400,90,18,15,6270089.750000,4,20,1,7.27929,188,8,4,6912,2304,4,2817720320,27,0,27,8,16,6,0.104167,1.38443,1000,48384,6544186.625000,180,200,1,14,
1376256,6676688.125000,3,1,0,65.8162,3171708.000000,1,21504,27,3,64,49152,161280,1.30657,1024,4,18720,90,18,10,5511035.437500,4,20,1,7.71283,188,8,3,9216,3072,4,2817720320,27,0,27,8,16,8,0.117188,1.30661,1000,64512,6690852.937500,180,200,1,14,
57344,2679097.171875,4,1,0,18.0986,964231.234375,1,896,27,3,64,49152,57344,0.763745,1024,1,1600,100,25,25,1333517.109375,4,20,1,18.0986,202,8,31,0,128,1,2817720320,27,0,27,2,8,2,1,0.763814,1000,0,2681049.593750,200,200,1,14,
114688,2419957.000000,4,1,0,16.4455,808589.375000,1,1792,27,3,64,49152,114688,0.840532,1024,1,2400,50,25,25,1478860.375000,4,20,1,16.4455,202,8,21,0,256,1,2817720320,27,0,27,4,8,2,1,0.840594,1000,0,2421797.921875,200,200,1,14,
172032,2029622.515625,4,1,0,15.3225,612306.234375,1,2688,27,3,64,49152,172032,0.798164,1024,1,3200,32,24,24,1398752.921875,4,20,1,15.3225,194,8,16,0,384,1,2817720320,27,0,27,6,8,2,1,0.798213,1000,0,2031794.546875,192,200,1,14,
229376,2237333.171875,4,1,0,14.3813,588044.750000,1,3584,27,3,64,49152,229376,0.961185,1024,1,4000,25,25,25,1685218.406250,4,20,1,14.3813,202,8,13,0,512,1,2817720320,27,0,27,8,8,2,1,0.961245,1000,0,2239560.765625,200,200,1,14,
114688,2100141.875000,4,1,0,13.7563,456571.250000,1,1792,27,3,64,49152,114688,0.889033,1024,1,2880,96,24,12,1554108.906250,4,20,1,13.7563,194,8,18,0,256,1,2817720320,27,0,27,2,8,4,1,0.889089,1000,0,2103099.468750,192,200,1,14,
229376,2156108.156250,4,1,0,13.5884,436147.750000,1,3584,27,3,64,49152,229376,0.900007,1024,1,4320,48,24,12,1565523.875000,4,20,1,13.5884,194,8,12,0,512,1,2817720320,27,0,27,4,8,4,1,0.900075,1000,0,2158277.218750,192,200,1,14,
344064,2408858.750000,4,1,0,13.1414,381142.390625,1,5376,27,3,64,49152,344064,0.93064,1024,1,5760,32,24,12,1609012.609375,4,20,1,13.1414,194,8,9,0,768,1,2817720320,27,0,27,6,8,4,1,0.930694,1000,0,2411173.890625,192,200,1,14,
458752,2439916.328125,4,1,0,13.319,405797.250000,1,7168,27,3,64,49152,458752,0.918213,1024,1,7200,24,24,12,1581422.750000,4,20,1,13.319,194,8,7,0,1024,1,2817720320,27,0,27,8,8,4,1,0.918279,1000,0,2438818.312500,192,200,1,14,
172032,1981614.125000,4,1,0,12.7132,323414.109375,1,2688,27,3,64,49152,172032,0.961985,1024,1,4160,96,24,8,1690389.750000,4,20,1,12.7132,194,8,12,0,384,1,2817720320,27,0,27,2,8,6,1,0.962035,1000,0,1985114.406250,192,200,1,14,
344064,2880660.906250,4,1,0,12.6957,321357.968750,1,5376,27,3,64,49152,344064,0.963318,1024,1,6240,48,24,8,1684139.421875,4,20,1,12.6957,194,8,8,0,768,1,2817720320,27,0,27,4,8,6,1,0.963368,1000,0,2882572.390625,192,200,1,14,
516096,2816679.328125,4,1,0,13.4668,413829.359375,1,8064,27,3,64,49152,516096,0.908145,1024,1,8320,32,24,8,1578634.218750,4,20,1,13.4668,194,8,6,0,1152,1,2817720320,27,0,27,6,8,6,1,0.9082,1000,0,2793899.765625,192,200,1,14,
688128,3329271.109375,4,1,0,13.3576,435139.109375,1,10752,27,3,64,49152,688128,0.915572,1024,1,10400,24,24,8,1589053.953125,4,20,1,13.3576,194,8,5,0,1536,1,2817720320,27,0,27,8,8,6,1,0.915627,1000,0,3344359.750000,192,200,1,14,
229376,1959287.437500,4,1,0,12.434,283464.625000,1,3584,27,3,64,49152,229376,0.983573,1024,1,5440,96,24,6,1738482.250000,4,20,1,12.434,194,8,10,0,512,1,2817720320,27,0,27,2,8,8,1,0.983638,1000,0,1962624.812500,192,200,1,14,
458752,3157462.328125,4,1,0,12.8705,338589.218750,1,7168,27,3,64,49152,458752,0.950211,1024,1,8160,48,24,6,1664727.468750,4,20,1,12.8705,194,8,7,0,1024,1,2817720320,27,0,27,4,8,8,1,0.95028,1000,0,3152218.406250,192,200,1,14,
688128,3851725.671875,4,1,0,13.3215,450564.921875,1,10752,27,3,64,49152,688128,0.918042,1024,1,10880,32,24,6,1582379.328125,4,20,1,13.3215,194,8,5,0,1536,1,2817720320,27,0,27,6,8,8,1,0.918108,1000,0,3897062.328125,192,200,1,14,
917504,3968772.562500,4,1,0,13.2119,415269.671875,1,14336,27,3,64,49152,917504,0.925662,1024,1,13600,24,24,6,1583432.875000,4,20,1,13.2119,194,8,4,0,2048,1,2817720320,27,0,27,8,8,8,1,0.925728,1000,0,4057269.031250,192,200,1,14,
114688,1935339.515625,4,1,0,25.4199,381207.000000,1,1792,27,3,64,49152,114688,0.481082,1024,1,2880,96,12,24,845026.593750,4,20,1,25.4199,194,8,18,0,256,1,2817720320,27,0,27,2,16,2,1,0.481143,1000,0,1936985.750000,192,200,1,14,
229376,1991898.734375,4,1,0,24.9688,365058.953125,1,3584,27,3,64,49152,229376,0.489771,1024,1,4320,48,12,24,857604.218750,4,20,1,24.9688,194,8,12,0,512,1,2817720320,27,0,27,4,16,2,1,0.489835,1000,0,1993382.546875,192,200,1,14,
344064,2004607.171875,4,1,0,23.7936,324718.375000,1,5376,27,3,64,49152,344064,0.513957,1024,1,5760,32,12,24,896266.250000,4,20,1,23.7936,194,8,9,0,768,1,2817720320,27,0,27,6,16,2,1,0.514028,1000,0,2007550.046875,192,200,1,14,
458752,1955328.875000,4,1,0,24.5639,351202.609375,1,7168,27,3,64,49152,458752,0.497853,1024,1,7200,24,12,24,867124.875000,4,20,1,24.5639,194,8,7,0,1024,1,2817720320,27,0,27,8,16,2,1,0.497909,1000,0,1957661.937500,192,200,1,14,
229376,1774200.906250,4,1,0,22.0899,245993.265625,1,3584,27,3,64,49152,229376,0.553605,1024,1,5184,96,12,12,978335.046875,4,20,1,22.0899,194,8,10,0,512,1,2817720320,27,0,27,2,16,4,1,0.553674,1000,0,1776734.734375,192,200,1,14,
458752,2282962.687500,4,1,0,23.5715,310740.437500,1,7168,27,3,64,49152,458752,0.518817,1024,1,7776,48,12,12,906003.015625,4,20,1,23.5715,194,8,7,0,1024,1,2817720320,27,0,27,4,16,4,1,0.518872,1000,0,2287035.671875,192,200,1,14,
688128,2299900.312500,4,1,0,23.9246,356363.625000,1,10752,27,3,64,49152,688128,0.511141,1024,1,10368,32,12,12,878290.484375,4,20,1,23.9246,194,8,5,0,1536,1,2817720320,27,0,27,6,16,4,1,0.511213,1000,0,2328525.937500,192,200,1,14,
917504,2100309.218750,4,1,0,23.4628,315140.921875,1,14336,27,3,64,49152,917504,0.521219,1024,1,12960,24,12,12,901867.765625,4,20,1,23.4628,194,8,4,0,2048,1,2817720320,27,0,27,8,16,4,1,0.521275,1000,0,2104506.453125,192,200,1,14,
344064,2249552.625000,4,1,0,20.9182,191328.171875,1,5376,27,3,64,49152,344064,0.584621,1024,1,7488,96,12,8,1035571.437500,4,20,1,20.9182,194,8,7,0,768,1,2817720320,27,0,27,2,16,6,1,0.584686,1000,0,2259213.625000,192,200,1,14,
688128,2607362.390625,4,1,0,23.1298,311113.390625,1,10752,27,3,64,49152,688128,0.528724,1024,1,11232,48,12,8,911774.015625,4,20,1,23.1298,194,8,5,0,1536,1,2817720320,27,0,27,4,16,6,1,0.528781,1000,0,2714423.625000,192,200,1,14,
1032192,1989702.156250,4,1,0,24.8996,368923.156250,1,16128,27,3,64,49152,1032192,0.491136,1024,1,14976,32,12,8,852639.421875,4,20,1,24.8996,194,8,4,0,2304,1,2817720320,27,0,27,6,16,6,1,0.491196,1000,0,1988640.484375,192,200,1,14,
1376256,2436819.703125,4,1,0,22.9029,325003.296875,1,21504,27,3,64,49152,1376256,0.533952,1024,1,18720,24,12,8,906643.078125,4,20,1,22.9029,194,8,3,0,3072,1,2817720320,27,0,27,8,16,6,1,0.534019,1000,0,2379194.796875,192,200,1,14,
458752,2397948.984375,4,1,0,21.1007,199610.671875,1,7168,27,3,64,49152,458752,0.579571,1024,1,9792,96,12,6,1025984.734375,4,20,1,21.1007,194,8,6,0,1024,1,2817720320,27,0,27,2,16,8,1,0.579629,1000,0,2404932.765625,192,200,1,14,
917504,2621922.640625,4,1,0,22.4269,265399.125000,1,14336,27,3,64,49152,917504,0.545281,1024,1,14688,48,12,6,942327.968750,4,20,1,22.4269,194,8,4,0,2048,1,2817720320,27,0,27,4,16,8,1,0.545353,1000,0,2672997.078125,192,200,1,14,
1376256,2609262.000000,4,1,0,22.4969,304080.500000,1,21504,27,3,64,49152,1376256,0.543584,1024,1,19584,32,12,6,927020.250000,4,20,1,22.4969,194,8,3,0,3072,1,2817720320,27,0,27,6,16,8,1,0.543657,1000,0,2645443.828125,192,200,1,14,
1835008,1991840.656250,4,1,0,23.9738,369657.343750,1,28672,27,3,64,49152,1835008,0.510108,1024,1,24480,24,12,6,852444.031250,4,20,1,23.9738,194,8,3,0,4096,1,2817720320,27,0,27,8,16,8,1,0.510166,1000,0,1993993.109375,192,200,1,14,
172032,1779919.781250,4,1,0,26.3422,408067.234375,1,2688,27,3,64,49152,172032,0.464237,1024,1,4160,96,8,24,820029.640625,4,20,1,26.3422,194,8,12,0,384,1,2817720320,27,0,27,2,24,2,1,0.464297,1000,0,1782637.859375,192,200,1,14,
344064,2051040.109375,4,1,0,25.0379,366924.796875,1,5376,27,3,64,49152,344064,0.488423,1024,1,6240,48,8,24,857792.015625,4,20,1,25.0379,194,8,8,0,768,1,2817720320,27,0,27,4,24,2,1,0.488484,1000,0,2053130.703125,192,200,1,14,
516096,1932701.093750,4,1,0,27.1155,436656.125000,1,8064,27,3,64,49152,516096,0.450998,1024,1,8320,32,8,24,789217.375000,4,20,1,27.1155,194,8,6,0,1152,1,2817720320,27,0,27,6,24,2,1,0.451056,1000,0,1934506.687500,192,200,1,14,
688128,1939159.765625,4,1,0,26.6568,408191.625000,1,10752,27,3,64,49152,688128,0.458758,1024,1,10400,24,8,24,802978.140625,4,20,1,26.6568,194,8,5,0,1536,1,2817720320,27,0,27,8,24,2,1,0.458817,1000,0,1920226.078125,192,200,1,14,
344064,1982074.312500,4,1,0,22.8572,280797.953125,1,5376,27,3,64,49152,344064,0.535028,1024,1,7488,96,8,12,947689.062500,4,20,1,22.8572,194,8,7,0,768,1,2817720320,27,0,27,2,24,4,1,0.535087,1000,0,1986080.218750,192,200,1,14,
688128,2252822.125000,4,1,0,25.6592,400253.062500,1,10752,27,3,64,49152,688128,0.476585,1024,1,11232,48,8,12,839695.250000,4,20,1,25.6592,194,8,5,0,1536,1,2817720320,27,0,27,4,24,4,1,0.476656,1000,0,2288358.609375,192,200,1,14,
1032192,1879059.906250,4,1,0,30.3019,525547.906250,1,16128,27,3,64,49152,1032192,0.403564,1024,1,14976,32,8,12,699511.062500,4,20,1,30.3019,194,8,4,0,2304,1,2817720320,27,0,27,6,24,4,1,0.403625,1000,0,1880132.109375,192,200,1,14,
1376256,2083033.968750,4,1,0,26.0631,423906.796875,1,21504,27,3,64,49152,1376256,0.469208,1024,1,18720,24,8,12,806299.578125,4,20,1,26.0631,194,8,3,0,3072,1,2817720320,27,0,27,8,24,4,1,0.469268,1000,0,2079136.031250,192,200,1,14,
516096,2012273.843750,4,1,0,22.8054,282408.156250,1,8064,27,3,64,49152,516096,0.536229,1024,1,10816,96,8,8,945795.359375,4,20,1,22.8054,194,8,5,0,1152,1,2817720320,27,0,27,2,24,6,1,0.536302,1000,0,2015386.109375,192,200,1,14,
1032192,2011662.484375,4,1,0,27.2264,445124.765625,1,16128,27,3,64,49152,1032192,0.449146,1024,1,16224,48,8,8,782974.875000,4,20,1,27.2264,194,8,4,0,2304,1,2817720320,27,0,27,4,24,6,1,0.449218,1000,0,2012175.718750,192,200,1,14,
1548288,1865148.312500,4,1,0,28.3159,507852.359375,1,24192,27,3,64,49152,1548288,0.431862,1024,1,21632,32,8,8,720185.281250,4,20,1,28.3159,194,8,3,0,3456,1,2817720320,27,0,27,6,24,6,1,0.431934,1000,0,1866292.328125,192,200,1,14,
688128,2302384.125000,4,1,0,22.4844,290511.000000,1,10752,27,3,64,49152,688128,0.543891,1024,1,14144,96,8,6,956510.375000,4,20,1,22.4844,194,8,4,0,1536,1,2817720320,27,0,27,2,24,8,1,0.543958,1000,0,2386044.406250,192,200,1,14,
1376256,2624945.312500,4,1,0,24.4967,369602.250000,1,21504,27,3,64,49152,1376256,0.499217,1024,1,21216,48,8,6,864564.437500,4,20,1,24.4967,194,8,3,0,3072,1,2817720320,27,0,27,4,24,8,1,0.499275,1000,0,2653041.812500,192,200,1,14,
229376,1588071.187500,4,1,0,35.3488,214470.484375,1,3584,27,3,64,49152,229376,0.345934,1024,1,5440,96,6,24,609921.656250,4,20,1,35.3488,194,8,10,0,512,1,2817720320,27,0,27,2,32,2,1,0.345997,1000,0,1590502.843750,192,200,1,14,
458752,1921815.265625,4,1,0,37.0942,239547.718750,1,7168,27,3,64,49152,458752,0.329563,1024,1,8160,48,6,24,580684.687500,4,20,1,37.0942,194,8,7,0,1024,1,2817720320,27,0,27,4,32,2,1,0.329717,1000,0,1922834.718750,192,200,1,14,
688128,1794411.781250,4,1,0,37.5228,256712.546875,1,10752,27,3,64,49152,688128,0.325884,1024,1,10880,32,6,24,566224.484375,4,20,1,37.5228,194,8,5,0,1536,1,2817720320,27,0,27,6,32,2,1,0.325951,1000,0,1797151.250000,192,200,1,14,
917504,1732413.328125,4,1,0,38.7218,276293.093750,1,14336,27,3,64,49152,917504,0.315796,1024,1,13600,24,6,24,546899.531250,4,20,1,38.7218,194,8,4,0,2048,1,2817720320,27,0,27,8,32,2,1,0.315858,1000,0,1733042.796875,192,200,1,14,
458752,1849419.437500,4,1,0,32.8634,171804.968750,1,7168,27,3,64,49152,458752,0.37209,1024,1,9792,96,6,12,655699.031250,4,20,1,32.8634,194,8,6,0,1024,1,2817720320,27,0,27,2,32,4,1,0.372165,1000,0,1855390.218750,192,200,1,14,
917504,1984592.515625,4,1,0,36.4687,240369.062500,1,14336,27,3,64,49152,917504,0.335302,1024,1,14688,48,6,12,582920.000000,4,20,1,36.4687,194,8,4,0,2048,1,2817720320,27,0,27,4,32,4,1,0.335372,1000,0,1983557.984375,192,200,1,14,
