fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,fb_subp0_read_sectors,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,shared_stores,
7890289.890625,6,1,202752,164.318,162.352,445294.406250,27648,13,2,13,0,0.588848,64,58608,1,93,83,64,72,364762.515625,4,42,1,0,6002,202752,0,13824,1,7893086.140625,42,1,64,12,1,0.588905,1000,0,1,
7752629.359375,6,1,101376,206.739,205.085,574578.906250,13824,13,2,13,0,0.468007,64,30576,1,62,250,96,24,239070.765625,4,42,1,0,6002,101376,0,6912,1,7751725.421875,42,1,96,4,1,0.468068,1000,0,1,
7808511.687500,6,1,152064,164.733,162.762,561284.343750,20736,13,2,13,0,0.587365,64,44688,1,62,166,96,36,249234.062500,4,42,1,0,6002,152064,0,10368,1,7807627.984375,42,1,96,6,1,0.587423,1000,0,1,
7846679.562500,6,1,202752,164.584,163.267,501967.343750,27648,13,2,13,0,0.587853,64,58800,1,62,125,96,48,311448.281250,4,42,1,0,6002,202752,0,13824,1,7846741.937500,42,1,96,8,1,0.587955,1000,0,1,
7666548.859375,6,1,135168,158.997,156.029,599861.218750,18432,13,2,13,0,0.608558,64,40560,1,46,250,128,24,205054.281250,4,42,1,0,6002,135168,0,9216,1,7666783.718750,42,1,128,4,1,0.608614,1000,0,1,
7727747.171875,6,1,202752,171.688,167.81,525754.234375,27648,13,2,13,0,0.563569,64,59280,1,46,166,128,36,275659.312500,4,42,1,0,6002,202752,0,13824,1,7730429.796875,42,1,128,6,1,0.563626,1000,0,1,
7935214.437500,6,1,67584,236.358,274.301,620229.218750,4608,13,2,13,0,0.409352,64,10608,1,200,272,30,22,331346.437500,4,46,1,0,6004,58080,2304,2304,2,7939026.687500,42,1,32,4,0.859375,0.409413,1000,4608,1,
7842061.593750,6,1,101376,231.561,260.83,599115.562500,6912,13,2,13,0,0.417832,64,15504,1,200,176,30,34,325487.500000,4,46,1,0,6004,89760,3456,3456,2,7843583.343750,42,1,32,6,0.885417,0.417895,1000,6912,1,
7783805.093750,6,1,135168,212.459,235.688,572157.750000,9216,13,2,13,0,0.455405,64,20400,1,200,130,30,46,337823.000000,4,46,1,0,6004,121440,4608,4608,2,7786457.750000,42,1,32,8,0.898438,0.455466,1000,9216,1,
7748054.187500,6,1,168960,221.989,243.892,522101.125000,11520,13,2,13,0,0.435849,64,25296,1,200,103,30,58,378509.000000,4,46,1,0,6004,153120,5760,5760,2,7749750.875000,42,1,32,10,0.90625,0.435913,1000,11520,1,
7689667.906250,6,1,202752,170.392,185.386,485941.343750,13824,13,2,13,0,0.567837,64,30192,1,200,85,30,70,406522.875000,4,46,1,0,6004,184800,6912,6912,2,7691630.812500,42,1,32,12,0.911458,0.567914,1000,13824,1,
7864790.656250,6,1,135168,214.379,238.843,694486.468750,9216,13,2,13,0,0.451326,64,20592,1,96,272,62,22,219228.843750,4,46,1,0,6004,120032,4608,4608,2,7865753.593750,42,1,64,4,0.888021,0.451387,1000,9216,1,
7799939.562500,6,1,202752,176.637,191.005,629521.687500,13824,13,2,13,0,0.547773,64,30096,1,96,176,62,34,256669.625000,4,46,1,0,6004,185504,6912,6912,2,7802966.125000,42,1,64,6,0.914931,0.547835,1000,13824,1,
7780676.250000,6,1,270336,191.027,203.436,566572.062500,18432,13,2,13,0,0.506502,64,39600,1,96,130,62,46,306386.343750,4,46,1,0,6004,250976,9216,9216,2,7781463.125000,42,1,64,8,0.928385,0.506567,1000,18432,1,
7762785.343750,6,1,337920,196.214,206.951,514061.093750,23040,13,2,13,0,0.493116,64,49104,1,96,103,62,58,349487.625000,4,46,1,0,6004,316448,11520,11520,2,7766768.968750,42,1,64,10,0.936458,0.493176,1000,23040,1,
7806162.125000,6,1,202752,175.135,192.071,682572.593750,13824,13,2,13,0,0.552477,64,30576,1,63,272,94,22,216229.750000,4,46,1,0,6004,181984,6912,6912,2,7810386.968750,42,1,96,4,0.897569,0.552535,1000,13824,1,
7776674.812500,6,1,304128,194.396,206.924,601061.718750,20736,13,2,13,0,0.497719,64,44688,1,63,176,94,34,271420.656250,4,46,1,0,6004,281248,10368,10368,2,7778393.500000,42,1,96,6,0.924769,0.497788,1000,20736,1,
7804697.843750,6,1,270336,186.445,203.393,663453.250000,18432,13,2,13,0,0.518938,64,40560,1,47,272,126,22,230266.312500,4,46,1,0,6004,243936,9216,9216,2,7801247.281250,42,1,128,4,0.902344,0.519017,1000,18432,1,
8714442.954545,6,1,101376,209.073,286.346,773795.272727,4608,13,2,13,0,0.462786,64,10608,1,214,300,28,20,352080.545455,4,46,1,0,6006,73920,4608,2304,3,8718272.045455,42,1,32,4,0.729167,0.462844,1000,9216,1,
8511184.681818,6,1,152064,213.414,273.293,720120.909091,6912,13,2,13,0,0.453367,64,15504,1,214,187,28,32,330376.045455,4,46,1,0,6006,118272,6912,3456,3,8513345.181818,42,1,32,6,0.777778,0.453428,1000,13824,1,
8260921.500000,6,1,202752,207.196,257.29,666247.818182,9216,13,2,13,0,0.466973,64,20400,1,214,136,28,44,352601.909091,4,46,1,0,6006,162624,9216,4608,3,8267680.954545,42,1,32,8,0.802083,0.467036,1000,18432,1,
8394380.545455,6,1,253440,212.376,260.052,648895.090909,11520,13,2,13,0,0.454368,64,25296,1,214,107,28,56,353292.272727,4,46,1,0,5998,206976,11520,5760,3,8396304.318182,42,1,32,10,0.816667,0.45443,1000,23040,1,
8336213.318182,6,1,304128,172.226,207.576,560623.500000,13824,13,2,13,0,0.561801,64,30192,1,214,88,28,68,428386.590909,4,46,1,0,6006,251328,13824,6912,3,8339978.545455,42,1,32,12,0.826389,0.561865,1000,27648,1,
8341783.681818,6,1,202752,201.348,257.725,796182.909091,9216,13,2,13,0,0.48054,64,20592,1,100,300,60,20,254981.227273,4,46,1,0,6006,158400,9216,4608,3,8353655.227273,42,1,64,4,0.78125,0.480601,1000,18432,1,
8290078.363636,6,1,304128,176.376,211.087,696224.909091,13824,13,2,13,0,0.548588,64,30096,1,100,187,60,32,285211.045455,4,46,1,0,6006,253440,13824,6912,3,8298034.545455,42,1,64,6,0.833333,0.548645,1000,27648,1,
8243017.045455,6,1,405504,192.888,223.852,623166.272727,18432,13,2,13,0,0.50162,64,39600,1,100,136,60,44,329231.818182,4,46,1,0,6006,348480,18432,9216,3,8250760.863636,42,1,64,8,0.859375,0.501681,1000,36864,1,
8222060.000000,6,1,506880,200.342,228.657,566383.318182,23040,13,2,13,0,0.482955,64,49104,1,100,107,60,56,370111.727273,4,46,1,0,6006,443520,23040,11520,3,8222360.954545,42,1,64,10,0.875,0.483013,1000,46080,1,
8377289.590909,6,1,304128,169.982,212.138,773210.181818,13824,13,2,13,0,0.569219,64,30576,1,65,300,92,20,250778.772727,4,46,1,0,6006,242880,13824,6912,3,8367769.954545,42,1,96,4,0.798611,0.569283,1000,27648,1,
8264456.045455,6,1,456192,195.589,228.228,656287.136364,20736,13,2,13,0,0.494692,64,44688,1,65,187,92,32,301169.863636,4,46,1,0,6006,388608,20736,10368,3,8269505.909091,42,1,96,6,0.851852,0.494753,1000,41472,1,
8279293.818182,6,1,405504,182.744,224.556,745330.681818,18432,13,2,13,0,0.529467,64,40560,1,48,300,124,20,262125.727273,4,46,1,0,6006,327360,18432,9216,3,8281387.136364,42,1,128,4,0.807292,0.529528,1000,36864,1,
8439777.687500,6,1,135168,181.264,296.171,949925.625000,4608,13,2,13,0,0.533792,64,10608,1,230,333,26,18,390987.625000,4,46,1,0,6008,82368,6912,2304,4,8443598.687500,42,1,32,4,0.609375,0.533851,1000,13824,1,
8218539.500000,6,1,202752,192.905,283.956,835652.562500,6912,13,2,13,0,0.501559,64,15504,1,230,200,26,30,370836.875000,4,46,1,0,6008,137280,10368,3456,4,8222914.312500,42,1,32,6,0.677083,0.501636,1000,20736,1,
8043860.625000,6,1,270336,190.639,265.654,740357.937500,9216,13,2,13,0,0.507531,64,20400,1,230,142,26,42,403391.625000,4,46,1,0,6008,192192,13824,4608,4,8049852.062500,42,1,32,8,0.710938,0.507598,1000,27648,1,
8033062.437500,6,1,337920,198.953,270.895,681084.500000,11520,13,2,13,0,0.486326,64,25296,1,230,111,26,54,435801.437500,4,46,1,0,6008,247104,17280,5760,4,8038954.437500,42,1,32,10,0.73125,0.486385,1000,34560,1,
7873965.375000,6,1,405504,166.443,220.504,627820.500000,13824,13,2,13,0,0.581328,64,30192,1,230,90,26,66,459334.000000,4,46,1,0,6008,302016,20736,6912,4,7880585.500000,42,1,32,12,0.744792,0.581388,1000,41472,1,
8376467.500000,6,1,270336,182.326,266.82,911029.500000,9216,13,2,13,0,0.530683,64,20592,1,103,333,58,18,289394.000000,4,46,1,0,6008,183744,13824,4608,4,8383762.062500,42,1,64,4,0.679688,0.530742,1000,27648,1,
8226113.500000,6,1,405504,169.462,223.418,763108.750000,13824,13,2,13,0,0.570974,64,30096,1,103,200,58,30,318322.812500,4,46,1,0,6008,306240,20736,6912,4,8229378.687500,42,1,64,6,0.755208,0.571032,1000,41472,1,
8082975.250000,6,1,540672,189.085,235.995,670928.500000,18432,13,2,13,0,0.511706,64,39600,1,103,142,58,42,352863.687500,4,46,1,0,6008,428736,27648,9216,4,8086674.062500,42,1,64,8,0.792969,0.511769,1000,55296,1,
8064071.875000,6,1,675840,196.856,240.07,608703.312500,23040,13,2,13,0,0.491508,64,49104,1,103,111,58,54,391618.750000,4,46,1,0,6008,551232,34560,11520,4,8066807.500000,42,1,64,10,0.815625,0.491568,1000,69120,1,
8321320.312500,6,1,405504,159.369,224.616,878434.625000,13824,13,2,13,0,0.605917,64,30576,1,66,333,90,18,274974.875000,4,46,1,0,6002,285120,20736,6912,4,8326016.375000,42,1,96,4,0.703125,0.605982,1000,41472,1,
8224288.250000,6,1,608256,189.01,239.514,711544.625000,20736,13,2,13,0,0.511914,64,44688,1,66,200,90,30,328153.625000,4,46,1,0,6008,475200,31104,10368,4,8222304.875000,42,1,96,6,0.78125,0.511972,1000,62208,1,
8440482.687500,6,1,540672,171.143,238.297,842126.250000,18432,13,2,13,0,0.565364,64,40560,1,49,333,122,18,299212.187500,4,46,1,0,6008,386496,27648,9216,4,8447700.500000,42,1,128,4,0.714844,0.565421,1000,55296,1,
9544279.769231,6,1,168960,150.169,300.337,1190681.153846,4608,13,2,13,0,0.644338,64,10608,1,250,375,24,16,447298.230769,4,46,1,0,6010,84480,9216,2304,5,9551030.461538,42,1,32,4,0.5,0.644396,1000,18432,1,
9089863.000000,6,1,253440,167.84,287.342,996117.230769,6912,13,2,13,0,0.576491,64,15504,1,250,214,24,28,408886.538462,4,46,1,0,6010,147840,13824,3456,5,9096264.000000,42,1,32,6,0.583333,0.57655,1000,27648,1,
8886548.769231,6,1,337920,170.411,272.657,870659.846154,9216,13,2,13,0,0.567793,64,20400,1,250,150,24,40,440096.076923,4,46,1,0,6010,211200,18432,4608,5,8896390.846154,42,1,32,8,0.625,0.567852,1000,36864,1,
8757530.692308,6,1,422400,180.198,276.303,780652.692308,11520,13,2,13,0,0.536946,64,25296,1,250,115,24,52,476880.615385,4,46,1,0,6010,274560,23040,5760,5,8772122.692308,42,1,32,10,0.65,0.53701,1000,46080,1,
8533085.615385,6,1,506880,152.632,227.116,693604.615385,13824,13,2,13,0,0.633941,64,30192,1,250,93,24,64,527062.307692,4,46,1,0,6010,337920,27648,6912,5,8545435.461538,42,1,32,12,0.666667,0.633997,1000,55296,1,
9121043.769231,6,1,337920,159.399,272.891,1073125.769231,9216,13,2,13,0,0.607011,64,20592,1,107,375,56,16,331346.307692,4,46,1,0,6010,197120,18432,4608,5,9134726.615385,42,1,64,4,0.583333,0.60708,1000,36864,1,
8692150.230769,6,1,506880,156.602,230.11,855826.615385,13824,13,2,13,0,0.616218,64,30096,1,107,214,56,28,346726.384615,4,46,1,0,6002,344960,27648,6912,5,8698838.000000,42,1,64,6,0.680556,0.616275,1000,55296,1,
8565279.769231,6,1,675840,177.527,243.141,748333.000000,18432,13,2,13,0,0.545033,64,39600,1,107,150,56,40,375643.307692,4,46,1,0,6010,492800,36864,9216,5,8574565.846154,42,1,64,8,0.729167,0.545089,1000,73728,1,
8454901.846154,6,1,844800,188.009,246.768,659872.923077,23040,13,2,13,0,0.514635,64,49104,1,107,115,56,52,416526.230769,4,46,1,0,6010,640640,46080,11520,5,8460993.846154,42,1,64,10,0.758333,0.5147,1000,92160,1,
8998666.846154,6,1,506880,142.306,232.244,1014999.923077,13824,13,2,13,0,0.679944,64,30576,1,68,375,88,16,323385.384615,4,46,1,0,6010,309760,27648,6912,5,9010853.153846,42,1,96,4,0.611111,0.679999,1000,55296,1,
8655104.692308,6,1,760320,175.733,245.498,792189.384615,20736,13,2,13,0,0.550586,64,44688,1,68,214,88,28,354323.923077,4,46,1,0,6010,542080,41472,10368,5,8664183.307692,42,1,96,6,0.712963,0.550652,1000,82944,1,
9047350.769231,6,1,675840,153.108,244.973,972007.230769,18432,13,2,13,0,0.631966,64,40560,1,50,375,120,16,340940.692308,4,46,1,0,6010,422400,36864,9216,5,9048540.923077,42,1,128,4,0.625,0.632023,1000,73728,1,
9674755.909091,6,1,202752,121.724,302.307,1501923.727273,4608,13,2,13,0,0.794929,64,10608,1,272,428,22,14,536092.181818,4,46,1,0,6012,81312,11520,2304,6,9685273.090909,42,1,32,4,0.401042,0.794978,1000,23040,1,
9021845.000000,6,1,304128,145.209,290.698,1179221.181818,6912,13,2,13,0,0.666347,64,15504,1,272,230,22,26,463561.181818,4,46,1,0,6012,151008,17280,3456,6,9031921.818182,42,1,32,6,0.496528,0.666403,1000,34560,1,
8733279.363636,6,1,405504,151.198,275.488,1028414.727273,9216,13,2,13,0,0.639952,64,20400,1,272,157,22,38,465745.090909,4,46,1,0,6012,220704,23040,4608,6,8745302.000000,42,1,32,8,0.544271,0.640009,1000,46080,1,
8641926.636364,6,1,506880,160.017,278.558,924572.181818,11520,13,2,13,0,0.604677,64,25296,1,272,120,22,50,503362.181818,4,46,1,0,6012,290400,28800,5760,6,8653014.818182,42,1,32,10,0.572917,0.604735,1000,57600,1,
8342859.000000,6,1,608256,138.697,231.786,819465.727273,13824,13,2,13,0,0.697638,64,30192,1,272,96,22,62,552295.181818,4,46,1,0,6012,360096,34560,6912,6,8365061.090909,42,1,32,12,0.592014,0.697694,1000,69120,1,
9307772.272727,6,1,405504,136.128,275.933,1284952.181818,9216,13,2,13,0,0.710803,64,20592,1,111,428,54,14,377932.727273,4,46,1,0,6012,199584,23040,4608,6,9318674.909091,42,1,64,4,0.492188,0.71086,1000,46080,1,
8692032.545455,6,1,608256,144.159,235.545,978200.545455,13824,13,2,13,0,0.671202,64,30096,1,111,230,54,26,362335.090909,4,46,1,0,6012,370656,34560,6912,6,8701916.727273,42,1,64,6,0.609375,0.671257,1000,69120,1,
8438442.000000,6,1,811008,166.981,248.318,836990.272727,18432,13,2,13,0,0.579453,64,39600,1,111,157,54,38,382721.181818,4,46,1,0,6012,541728,46080,9216,6,8445026.090909,42,1,64,8,0.667969,0.579516,1000,92160,1,
8371752.181818,6,1,1013760,177.132,251.669,738958.090909,23040,13,2,13,0,0.546245,64,49104,1,111,120,54,50,427530.545455,4,46,1,0,6012,712800,57600,11520,6,8378684.545455,42,1,64,10,0.703125,0.546304,1000,115200,1,
9180759.000000,6,1,608256,125.038,236.328,1185574.636364,13824,13,2,13,0,0.773853,64,30576,1,69,428,86,14,365192.272727,4,46,1,0,6012,317856,34560,6912,6,9189791.545455,42,1,96,4,0.522569,0.773909,1000,69120,1,
8609263.727273,6,1,912384,164.407,250.477,881297.363636,20736,13,2,13,0,0.588531,64,44688,1,69,230,86,26,368143.272727,4,46,1,0,6012,590304,51840,10368,6,8622056.363636,42,1,96,6,0.646991,0.588589,1000,103680,1,
9152794.090909,6,1,811008,136.618,249.482,1118787.272727,18432,13,2,13,0,0.708253,64,40560,1,50,428,118,14,380509.636364,4,46,1,0,6012,436128,46080,9216,6,9161581.090909,42,1,128,4,0.53776,0.708313,1000,92160,1,
10322395.700000,6,1,236544,95.2281,304.73,1923466.900000,4608,13,2,13,0,1.01613,64,10608,1,300,500,20,12,702011.000000,4,46,1,0,6014,73920,13824,2304,7,10337499.000000,42,1,32,4,0.3125,1.01617,1000,27648,1,
9628298.700000,6,1,354816,121.583,291.8,1444502.100000,6912,13,2,13,0,0.795843,64,15504,1,300,250,20,24,523847.300000,4,46,1,0,6014,147840,20736,3456,7,9639671.200000,42,1,32,6,0.416667,0.795899,1000,41472,1,
9279363.500000,6,1,473088,130.638,277.579,1207957.600000,9216,13,2,13,0,0.740669,64,20400,1,300,166,20,36,533396.200000,4,46,1,0,6014,221760,27648,4608,7,9293246.500000,42,1,32,8,0.46875,0.740736,1000,55296,1,
9173049.000000,6,1,591360,140.219,280.439,1070870.900000,11520,13,2,13,0,0.690058,64,25296,1,300,125,20,48,561250.800000,4,46,1,0,6014,295680,34560,5760,7,9176368.800000,42,1,32,10,0.5,0.690119,1000,69120,1,
8873756.000000,6,1,709632,122.332,234.878,985642.500000,13824,13,2,13,0,0.79097,64,30192,1,300,100,20,60,589186.600000,4,46,1,0,6014,369600,41472,6912,7,8879987.700000,42,1,32,12,0.520833,0.791025,1000,82944,1,
9698494.700000,6,1,473088,113.44,278.305,1570736.700000,9216,13,2,13,0,0.852985,64,20592,1,115,500,52,12,443912.900000,4,46,1,0,6014,192192,27648,4608,7,9708798.500000,42,1,64,4,0.40625,0.853035,1000,55296,1,
8994123.000000,6,1,709632,129.434,238.158,1133846.000000,13824,13,2,13,0,0.747572,64,30096,1,115,250,52,24,375392.600000,4,46,1,0,6014,384384,41472,6912,7,9006463.200000,42,1,64,6,0.541667,0.747625,1000,82944,1,
8698207.400000,6,1,946176,154.05,250.95,945456.200000,18432,13,2,13,0,0.628103,64,39600,1,115,166,52,36,391043.300000,4,46,1,0,6014,576576,55296,9216,7,8710625.500000,42,1,64,8,0.609375,0.628158,1000,110592,1,
8630105.200000,6,1,1182720,165.855,254.31,827376.800000,23040,13,2,13,0,0.583393,64,49104,1,115,125,52,48,430705.800000,4,46,1,0,6014,768768,69120,11520,7,8637207.500000,42,1,64,10,0.65,0.583451,1000,138240,1,
9458218.600000,6,1,709632,105.403,239.475,1442640.500000,13824,13,2,13,0,0.918022,64,30576,1,71,500,84,12,421213.500000,4,46,1,0,6014,310464,41472,6912,7,9477768.500000,42,1,96,4,0.4375,0.918077,1000,82944,1,
8909891.300000,6,1,1064448,148.637,253.277,1011592.500000,20736,13,2,13,0,0.650981,64,44688,1,71,250,84,24,386448.200000,4,46,1,0,6014,620928,62208,10368,7,8919015.500000,42,1,96,6,0.583333,0.651036,1000,124416,1,
9386852.700000,6,1,946176,115.728,251.825,1348793.500000,18432,13,2,13,0,0.836115,64,40560,1,51,500,116,12,435935.100000,4,46,1,0,6014,428736,55296,9216,7,9394235.000000,42,1,128,4,0.453125,0.836166,1000,110592,1,
11099294.375000,6,1,270336,72.1941,307.72,2629422.750000,4608,13,2,13,0,1.34033,64,10608,1,333,600,18,10,865710.000000,4,46,1,0,6016,63360,16128,2304,8,11125363.000000,42,1,32,4,0.234375,1.34039,1000,32256,1,
9749536.500000,6,1,405504,102.138,296.041,1766805.625000,6912,13,2,13,0,0.947367,64,15504,1,333,272,18,22,610544.750000,4,46,1,0,6016,139392,24192,3456,8,9768493.750000,42,1,32,6,0.34375,0.94742,1000,48384,1,
9295410.875000,6,1,540672,112.997,282.562,1475371.000000,9216,13,2,13,0,0.856326,64,20400,1,333,176,18,34,575328.000000,4,46,1,0,6016,215424,32256,4608,8,9314866.750000,42,1,32,8,0.398438,0.856375,1000,64512,1,
9056063.625000,6,1,675840,123.129,284.281,1296998.250000,11520,13,2,13,0,0.785851,64,25296,1,333,130,18,46,596588.625000,4,46,1,0,6016,291456,40320,5760,8,9071363.125000,42,1,32,10,0.43125,0.785905,1000,80640,1,
8744671.625000,6,1,811008,109.435,240.225,1159151.000000,13824,13,2,13,0,0.884201,64,30192,1,333,103,18,58,641130.000000,4,46,1,0,6016,367488,48384,6912,8,8754394.625000,42,1,32,12,0.453125,0.88425,1000,96768,1,
10517482.250000,6,1,540672,92.0841,282.882,1984253.125000,9216,13,2,13,0,1.05082,64,20592,1,120,600,50,10,533641.500000,4,46,1,0,6016,176000,32256,4608,8,10536515.750000,42,1,64,4,0.325521,1.05086,1000,64512,1,
9159460.125000,6,1,811008,116.275,242.894,1298498.125000,13824,13,2,13,0,0.832177,64,30096,1,120,272,50,22,412878.375000,4,46,1,0,6016,387200,48384,6912,8,9173995.000000,42,1,64,6,0.477431,0.832232,1000,96768,1,
8742212.000000,6,1,1081344,141.528,255.067,1054587.625000,18432,13,2,13,0,0.683682,64,39600,1,120,176,50,34,422878.750000,4,46,1,0,6016,598400,64512,9216,8,8753300.625000,42,1,64,8,0.553385,0.683739,1000,129024,1,
8548366.000000,6,1,1351680,155.3,258.419,910231.500000,23040,13,2,13,0,0.62305,64,49104,1,120,130,50,46,453596.125000,4,46,1,0,6016,809600,80640,11520,8,8558829.875000,42,1,64,10,0.598958,0.623105,1000,161280,1,
10406256.625000,6,1,811008,86.9664,243.784,1796768.750000,13824,13,2,13,0,1.11266,64,30576,1,73,600,82,10,500724.000000,4,46,1,0,6016,288640,48384,6912,8,10426033.625000,42,1,96,4,0.355903,1.11271,1000,96768,1,
9163928.750000,6,1,1216512,135.065,257.458,1146497.125000,20736,13,2,13,0,0.716394,64,44688,1,73,272,82,22,415521.000000,4,46,1,0,6016,635008,72576,10368,8,9181033.375000,42,1,96,6,0.521991,0.716455,1000,145152,1,
10259106.000000,6,1,1081344,96.2776,256.329,1667973.250000,18432,13,2,13,0,1.00505,64,40560,1,52,600,114,10,514263.125000,4,46,1,0,6016,401280,64512,9216,8,10277342.750000,42,1,128,4,0.371094,1.00509,1000,129024,1,
7885429.984375,7,1,39424,188.107,187.355,298732.812500,5376,13,2,13,0,0.514372,64,12240,1,187,214,32,28,527011.937500,4,36,1,0,6002,39424,0,2688,1,7885664.203125,42,1,32,4,1,0.514432,1000,0,1,
7909006.656250,7,1,59136,169.805,168.336,293259.750000,8064,13,2,13,0,0.569818,64,17952,1,187,142,32,42,512646.187500,4,36,1,0,6002,59136,0,4032,1,7911503.859375,42,1,32,6,1,0.569878,1000,0,1,
7963805.156250,7,1,78848,171.125,170.441,284940.265625,10752,13,2,13,0,0.565421,64,23664,1,187,107,32,56,528156.421875,4,36,1,0,6002,78848,0,5376,1,7963725.937500,42,1,32,8,1,0.565482,1000,0,1,
7815588.343750,7,1,98560,155.816,154.105,294780.328125,13440,13,2,13,0,0.620982,64,29376,1,187,85,32,70,516487.234375,4,36,1,0,6002,98560,0,6720,1,7827457.625000,42,1,32,10,1,0.621042,1000,0,1,
8040151.468750,7,1,118272,155.893,154.545,271527.421875,16128,13,2,13,0,0.620674,64,35088,1,187,71,32,84,542793.609375,4,36,1,0,6002,118272,0,8064,1,8041059.406250,42,1,32,12,1,0.620733,1000,0,1,
7646570.140625,7,1,78848,212.785,210.801,444239.578125,10752,13,2,13,0,0.45471,64,23760,1,93,214,64,28,364453.187500,4,36,1,0,6002,78848,0,5376,1,7646436.890625,42,1,64,4,1,0.454769,1000,0,1,
7691438.359375,7,1,118272,183.745,181.181,428470.312500,16128,13,2,13,0,0.526575,64,34848,1,93,142,64,42,375868.937500,4,36,1,0,6002,118272,0,8064,1,7695747.515625,42,1,64,6,1,0.526644,1000,0,1,
7816475.125000,7,1,157696,155.064,153.618,467940.875000,21504,13,2,13,0,0.623994,64,45936,1,93,107,64,56,340836.484375,4,36,1,0,6002,157696,0,10752,1,7817778.812500,42,1,64,8,1,0.624054,1000,0,1,
7764186.921875,7,1,197120,154.538,152.024,420185.968750,26880,13,2,13,0,0.626121,64,57024,1,93,85,64,70,382785.906250,4,36,1,0,6002,197120,0,13440,1,7770719.156250,42,1,64,10,1,0.626176,1000,0,1,
7943295.906250,7,1,236544,143.331,141.332,385902.421875,32256,13,2,13,0,0.675075,64,68112,1,93,71,64,84,418433.640625,4,36,1,0,6002,236544,0,16128,1,7939743.078125,42,1,64,12,1,0.675135,1000,0,1,
7667895.562500,7,1,118272,199.702,197.84,503234.625000,16128,13,2,13,0,0.484506,64,35280,1,62,214,96,28,305611.859375,4,36,1,0,6002,118272,0,8064,1,7668191.015625,42,1,96,4,1,0.484563,1000,0,1,
7684712.250000,7,1,177408,155.148,152.983,503320.296875,24192,13,2,13,0,0.623657,64,51744,1,62,142,96,42,301085.671875,4,36,1,0,6002,177408,0,12096,1,7683181.906250,42,1,96,6,1,0.623716,1000,0,1,
7759797.234375,7,1,236544,151.842,150.427,444086.218750,32256,13,2,13,0,0.637235,64,68208,1,62,107,96,56,364064.234375,4,36,1,0,6002,236544,0,16128,1,7759662.625000,42,1,96,8,1,0.637293,1000,0,1,
7601950.421875,7,1,157696,156.413,153.289,556246.875000,21504,13,2,13,0,0.618609,64,46800,1,46,214,128,28,244001.796875,4,36,1,0,6002,157696,0,10752,1,7605874.281250,42,1,128,4,1,0.618669,1000,0,1,
7643142.953125,7,1,236544,158.277,154.39,469212.062500,32256,13,2,13,0,0.61133,64,68640,1,46,142,128,42,326795.531250,4,36,1,0,6002,236544,0,16128,1,7639023.406250,42,1,128,6,1,0.611385,1000,0,1,
7797188.750000,7,1,78848,232.1,265.729,636763.812500,5376,13,2,13,0,0.416863,64,12240,1,200,230,30,26,296706.062500,4,52,1,0,6004,68640,2688,2688,2,7798575.906250,42,1,32,4,0.870536,0.416924,1000,5376,1,
7752664.812500,7,1,118272,235.335,263.575,595279.000000,8064,13,2,13,0,0.411129,64,17952,1,200,150,30,40,318511.875000,4,52,1,0,6004,105600,4032,4032,2,7754900.406250,42,1,32,6,0.892857,0.411192,1000,8064,1,
7653513.281250,7,1,157696,217.901,240.795,569764.593750,10752,13,2,13,0,0.444021,64,23664,1,200,111,30,54,333113.093750,4,52,1,0,6004,142560,5376,5376,2,7653594.718750,42,1,32,8,0.904018,0.444092,1000,10752,1,
7638367.281250,7,1,197120,162.037,177.448,519086.687500,13440,13,2,13,0,0.59714,64,29376,1,200,88,30,68,374711.281250,4,52,1,0,6004,179520,6720,6720,2,7642502.031250,42,1,32,10,0.910714,0.597198,1000,13440,1,
7590580.812500,7,1,236544,169.183,184.432,474325.437500,16128,13,2,13,0,0.571912,64,35088,1,200,73,30,82,415978.156250,4,52,1,0,6004,216480,8064,8064,2,7592480.812500,42,1,32,12,0.915179,0.571972,1000,16128,1,
7675355.875000,7,1,157696,224.042,246.243,686843.468750,10752,13,2,13,0,0.431858,64,23760,1,96,230,62,26,210029.562500,4,52,1,0,6004,141856,5376,5376,2,7681906.343750,42,1,64,4,0.899554,0.431919,1000,10752,1,
7671194.093750,7,1,236544,180.078,193.62,612703.687500,16128,13,2,13,0,0.537296,64,34848,1,96,150,62,40,263235.156250,4,52,1,0,6004,218240,8064,8064,2,7674445.937500,42,1,64,6,0.922619,0.537366,1000,16128,1,
7646132.375000,7,1,315392,187.634,199.054,546626.656250,21504,13,2,13,0,0.515668,64,45936,1,96,111,62,54,316550.718750,4,52,1,0,6004,294624,10752,10752,2,7652098.593750,42,1,64,8,0.934152,0.515727,1000,21504,1,
