Total FP,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,num_sfu,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Max Blocks,Num Blocks (Shared),Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,Problem Size,shared_stores,Max Compute Units,
4349952,3,1,543744,392.689,2261.89,8,8064,7,2,64,49152,755200,30,0.346094,1024,8,5280,1,120,1500,Tesla C2050,50,4,4,29,1,2,6016,8,5,94400,8064,1152,8,2817720320,7,0,59,1,64,6,0.173611,0.346167,1000,56448,6000,306,6000,1,14,
5799936,3,1,724992,700.239,2151.13,8,10752,7,2,64,49152,1888000,30,0.194069,1024,8,6864,1,120,600,Tesla C2050,50,10,4,29,1,2,6016,8,4,236000,10752,1536,8,2817720320,7,0,59,1,64,8,0.325521,0.194128,1000,75264,6000,306,6000,1,14,
7249920,3,1,906240,719.665,1727.2,8,13440,7,2,64,49152,3020800,30,0.188829,1024,8,8448,1,120,375,Tesla C2050,50,16,4,29,1,2,6016,8,3,377600,13440,1920,8,2817720320,7,0,59,1,64,10,0.416667,0.188888,1000,94080,6000,306,6000,1,14,
8699904,3,1,1087488,827.848,1729.34,8,16128,7,2,64,49152,4153600,30,0.164128,1024,8,10032,1,120,272,Tesla C2050,50,22,4,29,1,2,6016,8,3,519200,16128,2304,8,2817720320,7,0,59,1,64,12,0.477431,0.164204,1000,112896,6000,306,6000,1,14,
6524928,3,1,815616,330.106,1735.04,8,12096,7,2,64,49152,1238528,30,0.411734,1024,8,7840,1,73,1500,Tesla C2050,82,4,4,29,1,2,6016,8,4,154816,12096,1728,8,2817720320,7,0,59,1,96,6,0.189815,0.411795,1000,84672,6000,306,6000,1,14,
8699904,3,1,1087488,622.033,1743.68,8,16128,7,2,64,49152,3096320,30,0.218471,1024,8,10192,1,73,600,Tesla C2050,82,10,4,29,1,2,6016,8,3,387040,16128,2304,8,2817720320,7,0,59,1,96,8,0.355903,0.218535,1000,112896,6000,306,6000,1,14,
10874880,3,1,1359360,791.992,1734.46,8,20160,7,2,64,49152,4954112,30,0.171573,1024,8,12544,1,73,375,Tesla C2050,82,16,4,29,1,2,6016,8,2,619264,20160,2880,8,2817720320,7,0,59,1,96,10,0.455556,0.171638,1000,141120,6000,306,6000,1,14,
8699904,3,1,1087488,351.787,1756.12,8,16128,7,2,64,49152,1721856,30,0.38636,1024,8,10400,1,52,1500,Tesla C2050,114,4,4,29,1,2,6016,8,3,215232,16128,2304,8,2817720320,7,0,59,1,128,6,0.197917,0.386416,1000,112896,6000,306,6000,1,14,
11599872,3,1,1449984,655.796,1745.99,8,21504,7,2,64,49152,4304640,30,0.207225,1024,8,13520,1,52,600,Tesla C2050,114,10,4,29,1,2,6016,8,2,538080,21504,3072,8,2817720320,7,0,59,1,128,8,0.371094,0.207284,1000,150528,6000,306,6000,1,14,
1933312,4,1,30208,256.466,255.782,8,3584,7,2,64,49152,1933312,20,0.529972,1024,1,2448,1,187,375,Tesla C2050,32,16,4,25,1,2,6002,8,11,30208,0,512,1,2817720320,7,0,59,1,32,4,1,0.530036,1000,0,6000,204,6000,1,14,
2899968,4,1,45312,246.774,246.116,8,5376,7,2,64,49152,2899968,20,0.550796,1024,1,3536,1,187,250,Tesla C2050,32,24,4,25,1,2,6002,8,7,45312,0,768,1,2817720320,7,0,59,1,32,6,1,0.550853,1000,0,6000,204,6000,1,14,
3866624,4,1,60416,249.254,249.254,8,7168,7,2,64,49152,3866624,20,0.542401,1024,1,4624,1,187,187,Tesla C2050,32,32,4,25,1,2,5986,8,6,60416,0,1024,1,2817720320,7,0,59,1,32,8,1,0.542467,1000,0,5984,204,6000,1,14,
4833280,4,1,75520,236.531,235.901,8,8960,7,2,64,49152,4833280,20,0.574643,1024,1,5712,1,187,150,Tesla C2050,32,40,4,25,1,2,6002,8,5,75520,0,1280,1,2817720320,7,0,59,1,32,10,1,0.574706,1000,0,6000,204,6000,1,14,
5799936,4,1,90624,233.281,232.659,8,10752,7,2,64,49152,5799936,20,0.582652,1024,1,6800,1,187,125,Tesla C2050,32,48,4,25,1,2,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,32,12,1,0.582713,1000,0,6000,204,6000,1,14,
3866624,4,1,60416,282.293,280.035,8,7168,7,2,64,49152,3866624,20,0.481474,1024,1,4752,1,93,375,Tesla C2050,64,16,4,25,1,2,6002,8,6,60416,0,1024,1,2817720320,7,0,59,1,64,4,1,0.481542,1000,0,6000,204,6000,1,14,
5799936,4,1,90624,277.948,275.724,8,10752,7,2,64,49152,5799936,20,0.489005,1024,1,6864,1,93,250,Tesla C2050,64,24,4,25,1,2,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,64,6,1,0.48907,1000,0,6000,204,6000,1,14,
7733248,4,1,120832,265.438,264.019,8,14336,7,2,64,49152,7733248,20,0.509334,1024,1,8976,1,93,187,Tesla C2050,64,32,4,25,1,2,5986,8,3,120832,0,2048,1,2817720320,7,0,59,1,64,8,1,0.509391,1000,0,5984,204,6000,1,14,
9666560,4,1,151040,225.676,223.871,8,17920,7,2,64,49152,9666560,20,0.602293,1024,1,11088,1,93,150,Tesla C2050,64,40,4,25,1,2,6002,8,3,151040,0,2560,1,2817720320,7,0,59,1,64,10,1,0.602349,1000,0,6000,204,6000,1,14,
11599872,4,1,181248,231.067,229.219,8,21504,7,2,64,49152,11599872,20,0.588241,1024,1,13200,1,93,125,Tesla C2050,64,48,4,25,1,2,6002,8,2,181248,0,3072,1,2817720320,7,0,59,1,64,12,1,0.588296,1000,0,6000,204,6000,1,14,
5799936,4,1,90624,295.636,293.271,8,10752,7,2,64,49152,5799936,20,0.459749,1024,1,7056,1,62,375,Tesla C2050,96,16,4,25,1,2,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,96,4,1,0.459808,1000,0,6000,204,6000,1,14,
8699904,4,1,135936,277.702,275.48,8,16128,7,2,64,49152,8699904,20,0.489442,1024,1,10192,1,62,250,Tesla C2050,96,24,4,25,1,2,6002,8,3,135936,0,2304,1,2817720320,7,0,59,1,96,6,1,0.489503,1000,0,6000,204,6000,1,14,
11599872,4,1,181248,240.99,239.702,8,21504,7,2,64,49152,11599872,20,0.561005,1024,1,13328,1,62,187,Tesla C2050,96,32,4,25,1,2,5986,8,2,181248,0,3072,1,2817720320,7,0,59,1,96,8,1,0.561068,1000,0,5984,204,6000,1,14,
14499840,4,1,226560,239.703,237.785,8,26880,7,2,64,49152,14499840,20,0.567046,1024,1,16464,1,62,150,Tesla C2050,96,40,4,25,1,2,6002,8,2,226560,0,3840,1,2817720320,7,0,59,1,96,10,1,0.567103,1000,0,6000,204,6000,1,14,
7733248,4,1,120832,283.533,278.241,8,14336,7,2,64,49152,7733248,20,0.479371,1024,1,9360,1,46,375,Tesla C2050,128,16,4,25,1,2,6002,8,3,120832,0,2048,1,2817720320,7,0,59,1,128,4,1,0.479436,1000,0,6000,204,6000,1,14,
11599872,4,1,181248,241.73,237.217,8,21504,7,2,64,49152,11599872,20,0.56229,1024,1,13520,1,46,250,Tesla C2050,128,24,4,25,1,2,6002,8,2,181248,0,3072,1,2817720320,7,0,59,1,128,6,1,0.562347,1000,0,6000,204,6000,1,14,
15466496,4,1,241664,248.272,244.289,8,28672,7,2,64,49152,15466496,20,0.544556,1024,1,17680,1,46,187,Tesla C2050,128,32,4,25,1,2,5986,8,2,241664,0,4096,1,2817720320,7,0,59,1,128,8,1,0.544612,1000,0,5984,204,6000,1,14,
1933312,4,1,60416,409.029,497.961,8,3584,7,2,64,49152,1585920,40,0.33227,1024,2,2448,1,200,428,Tesla C2050,30,14,4,32,1,2,6004,8,11,49560,512,512,2,2817720320,7,0,59,1,32,4,0.820312,0.332338,1000,3584,6000,408,6000,1,14,
2899968,4,1,90624,421.281,488.911,8,5376,7,2,64,49152,2492160,40,0.322606,1024,2,3536,1,200,272,Tesla C2050,30,22,4,32,1,2,6004,8,7,77880,768,768,2,2817720320,7,0,59,1,32,6,0.859375,0.322673,1000,5376,6000,408,6000,1,14,
3866624,4,1,120832,414.517,471.629,8,7168,7,2,64,49152,3398400,40,0.327871,1024,2,4624,1,200,200,Tesla C2050,30,30,4,32,1,2,6004,8,6,106200,1024,1024,2,2817720320,7,0,59,1,32,8,0.878906,0.327938,1000,7168,6000,408,6000,1,14,
4833280,4,1,151040,417.053,465.617,8,8960,7,2,64,49152,4304640,40,0.325879,1024,2,5712,1,200,157,Tesla C2050,30,38,4,32,1,2,6004,8,5,134520,1280,1280,2,2817720320,7,0,59,1,32,10,0.890625,0.325944,1000,8960,6000,408,6000,1,14,
5799936,4,1,181248,396.988,440.392,8,10752,7,2,64,49152,5210880,40,0.342355,1024,2,6800,1,200,130,Tesla C2050,30,46,4,32,1,2,6004,8,4,162840,1536,1536,2,2817720320,7,0,59,1,32,12,0.898438,0.342418,1000,10752,6000,408,6000,1,14,
3866624,4,1,120832,483.149,564.669,8,7168,7,2,64,49152,3277568,40,0.28129,1024,2,4752,1,96,428,Tesla C2050,62,14,4,32,1,2,6004,8,6,102424,1024,1024,2,2817720320,7,0,59,1,64,4,0.847656,0.281354,1000,7168,6000,408,6000,1,14,
5799936,4,1,181248,427.603,476.398,8,10752,7,2,64,49152,5150464,40,0.317838,1024,2,6864,1,96,272,Tesla C2050,62,22,4,32,1,2,6004,8,4,160952,1536,1536,2,2817720320,7,0,59,1,64,6,0.888021,0.317902,1000,10752,6000,408,6000,1,14,
7733248,4,1,241664,435.727,475.93,8,14336,7,2,64,49152,7023360,40,0.31191,1024,2,8976,1,96,200,Tesla C2050,62,30,4,32,1,2,6004,8,3,219480,2048,2048,2,2817720320,7,0,59,1,64,8,0.908203,0.311975,1000,14336,6000,408,6000,1,14,
9666560,4,1,302080,398.879,427.513,8,17920,7,2,64,49152,8896256,40,0.340735,1024,2,11088,1,96,157,Tesla C2050,62,38,4,32,1,2,6004,8,3,278008,2560,2560,2,2817720320,7,0,59,1,64,10,0.920312,0.340795,1000,17920,6000,408,6000,1,14,
11599872,4,1,362496,406.712,433.132,8,21504,7,2,64,49152,10769152,40,0.334169,1024,2,13200,1,96,130,Tesla C2050,62,46,4,32,1,2,6004,8,2,336536,3072,3072,2,2817720320,7,0,59,1,64,12,0.928385,0.334232,1000,21504,6000,408,6000,1,14,
5799936,4,1,181248,447.605,514.954,8,10752,7,2,64,49152,4969216,40,0.30363,1024,2,7056,1,63,428,Tesla C2050,94,14,4,32,1,2,6004,8,4,155288,1536,1536,2,2817720320,7,0,59,1,96,4,0.856771,0.303696,1000,10752,6000,408,6000,1,14,
8699904,4,1,271872,396.74,435.107,8,16128,7,2,64,49152,7808768,40,0.342573,1024,2,10192,1,63,272,Tesla C2050,94,22,4,32,1,2,6004,8,3,244024,2304,2304,2,2817720320,7,0,59,1,96,6,0.897569,0.342632,1000,16128,6000,408,6000,1,14,
11599872,4,1,362496,417.067,448.43,8,21504,7,2,64,49152,10648320,40,0.32587,1024,2,13328,1,63,200,Tesla C2050,94,30,4,32,1,2,6004,8,2,332760,3072,3072,2,2817720320,7,0,59,1,96,8,0.917969,0.325933,1000,21504,6000,408,6000,1,14,
14499840,4,1,453120,425.005,448.397,8,26880,7,2,64,49152,13487872,40,0.31978,1024,2,16464,1,63,157,Tesla C2050,94,38,4,32,1,2,6004,8,2,421496,3840,3840,2,2817720320,7,0,59,1,96,10,0.930208,0.319846,1000,26880,6000,408,6000,1,14,
7733248,4,1,241664,480.312,551.126,8,14336,7,2,64,49152,6660864,40,0.2822,1024,2,9360,1,47,428,Tesla C2050,126,14,4,32,1,2,5996,8,3,208152,2048,2048,2,2817720320,7,0,59,1,128,4,0.861328,0.282262,1000,14336,5992,408,6000,1,14,
11599872,4,1,362496,417.539,455.493,8,21504,7,2,64,49152,10467072,40,0.325499,1024,2,13520,1,47,272,Tesla C2050,126,22,4,32,1,2,6004,8,2,327096,3072,3072,2,2817720320,7,0,59,1,128,6,0.902344,0.325565,1000,21504,6000,408,6000,1,14,
15466496,4,1,483328,427.613,457.337,8,28672,7,2,64,49152,14273280,40,0.317833,1024,2,17680,1,47,200,Tesla C2050,126,30,4,32,1,2,6004,8,2,446040,4096,4096,2,2817720320,7,0,59,1,128,8,0.922852,0.317895,1000,28672,6000,408,6000,1,14,
1933312,4,1,90624,524.701,798.479,8,3584,7,2,64,49152,1268736,40,0.259008,1024,3,2448,1,214,500,Tesla C2050,28,12,4,33,1,2,6006,8,11,59472,1024,512,3,2817720320,7,0,59,1,32,4,0.65625,0.259073,1000,7168,6000,408,6000,1,14,
2899968,4,1,135936,565.33,774.276,8,5376,7,2,64,49152,2114560,40,0.24039,1024,3,3536,1,214,300,Tesla C2050,28,20,4,33,1,2,6006,8,7,99120,1536,768,3,2817720320,7,0,59,1,32,6,0.729167,0.240454,1000,10752,6000,408,6000,1,14,
3866624,4,1,181248,581.979,760.136,8,7168,7,2,64,49152,2960384,40,0.232886,1024,3,4624,1,214,214,Tesla C2050,28,28,4,33,1,2,5998,8,6,138768,2048,1024,3,2817720320,7,0,59,1,32,8,0.765625,0.232953,1000,14336,5992,408,6000,1,14,
4833280,4,1,226560,586.642,740.973,8,8960,7,2,64,49152,3806208,40,0.231657,1024,3,5712,1,214,166,Tesla C2050,28,36,4,33,1,2,6006,8,5,178416,2560,1280,3,2817720320,7,0,59,1,32,10,0.7875,0.231719,1000,17920,6000,408,6000,1,14,
5799936,4,1,271872,547.522,679.897,8,10752,7,2,64,49152,4652032,40,0.248213,1024,3,6800,1,214,136,Tesla C2050,28,44,4,33,1,2,6006,8,4,218064,3072,1536,3,2817720320,7,0,59,1,32,12,0.802083,0.248275,1000,21504,6000,408,6000,1,14,
3866624,4,1,181248,567.806,807.546,8,7168,7,2,64,49152,2718720,40,0.239339,1024,3,4752,1,100,500,Tesla C2050,60,12,4,33,1,2,6006,8,6,127440,2048,1024,3,2817720320,7,0,59,1,64,4,0.703125,0.239406,1000,14336,6000,408,6000,1,14,
5799936,4,1,271872,569.151,728.513,8,10752,7,2,64,49152,4531200,40,0.238776,1024,3,6864,1,100,300,Tesla C2050,60,20,4,33,1,2,6006,8,4,212400,3072,1536,3,2817720320,7,0,59,1,64,6,0.78125,0.23884,1000,21504,6000,408,6000,1,14,
7733248,4,1,362496,499.471,608.067,8,14336,7,2,64,49152,6343680,40,0.272093,1024,3,8976,1,100,214,Tesla C2050,60,28,4,33,1,2,6006,8,3,297360,4096,2048,3,2817720320,7,0,59,1,64,8,0.820312,0.27216,1000,28672,6000,408,6000,1,14,
9666560,4,1,453120,537.509,634.5,8,17920,7,2,64,49152,8156160,40,0.252835,1024,3,11088,1,100,166,Tesla C2050,60,36,4,33,1,2,6006,8,3,382320,5120,2560,3,2817720320,7,0,59,1,64,10,0.84375,0.2529,1000,35840,6000,408,6000,1,14,
11599872,4,1,543744,560.18,650.107,8,21504,7,2,64,49152,9968640,40,0.242606,1024,3,13200,1,100,136,Tesla C2050,60,44,4,33,1,2,6006,8,2,467280,6144,3072,3,2817720320,7,0,59,1,64,12,0.859375,0.242665,1000,43008,6000,408,6000,1,14,
5799936,4,1,271872,548.977,761.248,8,10752,7,2,64,49152,4168704,40,0.247551,1024,3,7056,1,65,500,Tesla C2050,92,12,4,33,1,2,6006,8,4,195408,3072,1536,3,2817720320,7,0,59,1,96,4,0.71875,0.247617,1000,21504,6000,408,6000,1,14,
8699904,4,1,407808,508.921,635.134,8,16128,7,2,64,49152,6947840,40,0.267041,1024,3,10192,1,65,300,Tesla C2050,92,20,4,33,1,2,6006,8,3,325680,4608,2304,3,2817720320,7,0,59,1,96,6,0.798611,0.267106,1000,32256,6000,408,6000,1,14,
11599872,4,1,543744,561.07,665.982,8,21504,7,2,64,49152,9726976,40,0.24222,1024,3,13328,1,65,214,Tesla C2050,92,28,4,33,1,2,6006,8,2,455952,6144,3072,3,2817720320,7,0,59,1,96,8,0.838542,0.24228,1000,43008,6000,408,6000,1,14,
14499840,4,1,679680,582.301,670.19,8,26880,7,2,64,49152,12506112,40,0.23338,1024,3,16464,1,65,166,Tesla C2050,92,36,4,33,1,2,6006,8,2,586224,7680,3840,3,2817720320,7,0,59,1,96,10,0.8625,0.233446,1000,53760,6000,408,6000,1,14,
7733248,4,1,362496,458.379,625.841,8,14336,7,2,64,49152,5618688,40,0.296487,1024,3,9360,1,48,500,Tesla C2050,124,12,4,33,1,2,6006,8,3,263376,4096,2048,3,2817720320,7,0,59,1,128,4,0.726562,0.296558,1000,28672,6000,408,6000,1,14,
11599872,4,1,543744,549.396,675.098,8,21504,7,2,64,49152,9364480,40,0.247363,1024,3,13520,1,48,300,Tesla C2050,124,20,4,33,1,2,6006,8,2,438960,6144,3072,3,2817720320,7,0,59,1,128,6,0.807292,0.247428,1000,43008,6000,408,6000,1,14,
1933312,4,1,120832,584.882,1147.93,8,3584,7,2,64,49152,981760,40,0.232355,1024,4,2448,1,230,600,Tesla C2050,26,10,4,33,1,2,6008,8,11,61360,1536,512,4,2817720320,7,0,59,1,32,4,0.507812,0.232416,1000,10752,6000,408,6000,1,14,
2899968,4,1,181248,672.857,1099.39,8,5376,7,2,64,49152,1767168,40,0.201967,1024,4,3536,1,230,333,Tesla C2050,26,18,4,33,1,2,6008,8,7,110448,2304,768,4,2817720320,7,0,59,1,32,6,0.609375,0.202028,1000,16128,6000,408,6000,1,14,
3866624,4,1,241664,700.959,1061.81,8,7168,7,2,64,49152,2552576,40,0.192573,1024,4,4624,1,230,230,Tesla C2050,26,26,4,33,1,2,5988,8,6,159536,3072,1024,4,2817720320,7,0,59,1,32,8,0.660156,0.192638,1000,21504,5980,408,6000,1,14,
4833280,4,1,302080,715.276,1029.49,8,8960,7,2,64,49152,3337984,40,0.189982,1024,4,5712,1,230,176,Tesla C2050,26,34,4,33,1,2,6008,8,5,208624,3840,1280,4,2817720320,7,0,59,1,32,10,0.690625,0.190047,1000,26880,6000,408,6000,1,14,
5799936,4,1,362496,671.734,936.057,8,10752,7,2,64,49152,4123392,40,0.202306,1024,4,6800,1,230,142,Tesla C2050,26,42,4,33,1,2,6008,8,4,257712,4608,1536,4,2817720320,7,0,59,1,32,12,0.710938,0.202366,1000,32256,6000,408,6000,1,14,
3866624,4,1,241664,632.449,1111.76,8,7168,7,2,64,49152,2190080,40,0.214862,1024,4,4752,1,103,600,Tesla C2050,58,10,4,33,1,2,6008,8,6,136880,3072,1024,4,2817720320,7,0,59,1,64,4,0.566406,0.214936,1000,21504,6000,408,6000,1,14,
5799936,4,1,362496,700.351,1024.91,8,10752,7,2,64,49152,3942144,40,0.19403,1024,4,6864,1,103,333,Tesla C2050,58,18,4,33,1,2,6008,8,4,246384,4608,1536,4,2817720320,7,0,59,1,64,6,0.679688,0.194097,1000,32256,6000,408,6000,1,14,
7733248,4,1,483328,632.619,852.579,8,14336,7,2,64,49152,5694208,40,0.214813,1024,4,8976,1,103,230,Tesla C2050,58,26,4,33,1,2,6008,8,3,355888,6144,2048,4,2817720320,7,0,59,1,64,8,0.736328,0.214878,1000,43008,6000,408,6000,1,14,
9666560,4,1,604160,687.59,886.374,8,17920,7,2,64,49152,7446272,40,0.197636,1024,4,11088,1,103,176,Tesla C2050,58,34,4,33,1,2,6008,8,3,465392,7680,2560,4,2817720320,7,0,59,1,64,10,0.770312,0.197699,1000,53760,6000,408,6000,1,14,
11599872,4,1,724992,723.715,903.258,8,21504,7,2,64,49152,9198336,40,0.187771,1024,4,13200,1,103,142,Tesla C2050,58,42,4,33,1,2,6008,8,2,574896,9216,3072,4,2817720320,7,0,59,1,64,12,0.792969,0.187831,1000,64512,6000,408,6000,1,14,
5799936,4,1,362496,633.87,1070.99,8,10752,7,2,64,49152,3398400,40,0.214388,1024,4,7056,1,66,600,Tesla C2050,90,10,4,33,1,2,6008,8,4,212400,4608,1536,4,2817720320,7,0,59,1,96,4,0.585938,0.214454,1000,32256,6000,408,6000,1,14,
8699904,4,1,543744,629.933,887.833,8,16128,7,2,64,49152,6117120,40,0.215303,1024,4,10192,1,66,333,Tesla C2050,90,18,4,33,1,2,6002,8,3,382320,6912,2304,4,2817720320,7,0,59,1,96,6,0.703125,0.215363,1000,48384,5994,408,6000,1,14,
11599872,4,1,724992,714.719,925.818,8,21504,7,2,64,49152,8835840,40,0.190135,1024,4,13328,1,66,230,Tesla C2050,90,26,4,33,1,2,6008,8,2,552240,9216,3072,4,2817720320,7,0,59,1,96,8,0.761719,0.190195,1000,64512,6000,408,6000,1,14,
14499840,4,1,906240,749.806,929.04,8,26880,7,2,64,49152,11554560,40,0.181235,1024,4,16464,1,66,176,Tesla C2050,90,34,4,33,1,2,6008,8,2,722160,11520,3840,4,2817720320,7,0,59,1,96,10,0.796875,0.181295,1000,80640,6000,408,6000,1,14,
7733248,4,1,483328,530.814,887.803,8,14336,7,2,64,49152,4606720,40,0.256021,1024,4,9360,1,49,600,Tesla C2050,122,10,4,33,1,2,6008,8,3,287920,6144,2048,4,2817720320,7,0,59,1,128,4,0.595703,0.25609,1000,43008,6000,408,6000,1,14,
11599872,4,1,724992,673.811,938.204,8,21504,7,2,64,49152,8292096,40,0.201681,1024,4,13520,1,49,333,Tesla C2050,122,18,4,33,1,2,6008,8,2,518256,9216,3072,4,2817720320,7,0,59,1,128,6,0.714844,0.201742,1000,64512,6000,408,6000,1,14,
1933312,4,1,151040,529.067,1410.85,8,3584,7,2,64,49152,724992,40,0.256875,1024,5,2448,1,250,750,Tesla C2050,24,8,4,33,1,2,6010,8,11,56640,2048,512,5,2817720320,7,0,59,1,32,4,0.375,0.256935,1000,14336,6000,408,6000,1,14,
2899968,4,1,226560,673.028,1346.06,8,5376,7,2,64,49152,1449984,40,0.20191,1024,5,3536,1,250,375,Tesla C2050,24,16,4,33,1,2,6010,8,7,113280,3072,768,5,2817720320,7,0,59,1,32,6,0.5,0.201977,1000,21504,6000,408,6000,1,14,
3866624,4,1,302080,724.49,1287.98,8,7168,7,2,64,49152,2174976,40,0.187549,1024,5,4624,1,250,250,Tesla C2050,24,24,4,33,1,2,6010,8,6,169920,4096,1024,5,2817720320,7,0,59,1,32,8,0.5625,0.18763,1000,28672,6000,408,6000,1,14,
4833280,4,1,377600,743.307,1235.54,8,8960,7,2,64,49152,2899968,40,0.182816,1024,5,5712,1,250,187,Tesla C2050,24,32,4,33,1,2,6010,8,5,226560,5120,1280,5,2817720320,7,0,59,1,32,10,0.6,0.18288,1000,35840,6000,408,6000,1,14,
5799936,4,1,453120,683.807,1094.09,8,10752,7,2,64,49152,3624960,40,0.198729,1024,5,6800,1,250,150,Tesla C2050,24,40,4,33,1,2,6010,8,4,283200,6144,1536,5,2817720320,7,0,59,1,32,12,0.625,0.198793,1000,43008,6000,408,6000,1,14,
3866624,4,1,302080,586.563,1338.93,8,7168,7,2,64,49152,1691648,40,0.231686,1024,5,4752,1,107,750,Tesla C2050,56,8,4,33,1,2,6010,8,6,132160,4096,1024,5,2817720320,7,0,59,1,64,4,0.4375,0.23175,1000,28672,6000,408,6000,1,14,
5799936,4,1,453120,698.347,1195.57,8,10752,7,2,64,49152,3383296,40,0.194592,1024,5,6864,1,107,375,Tesla C2050,56,16,4,33,1,2,6010,8,4,264320,6144,1536,5,2817720320,7,0,59,1,64,6,0.583333,0.194654,1000,43008,6000,408,6000,1,14,
7733248,4,1,604160,660.833,1005.64,8,14336,7,2,64,49152,5074944,40,0.205638,1024,5,8976,1,107,250,Tesla C2050,56,24,4,33,1,2,6010,8,3,396480,8192,2048,5,2817720320,7,0,59,1,64,8,0.65625,0.205704,1000,57344,6000,408,6000,1,14,
9666560,4,1,755200,736.102,1047.37,8,17920,7,2,64,49152,6766592,40,0.184603,1024,5,11088,1,107,187,Tesla C2050,56,32,4,33,1,2,6010,8,3,528640,10240,2560,5,2817720320,7,0,59,1,64,10,0.7,0.18467,1000,71680,6000,408,6000,1,14,
11599872,4,1,906240,782.316,1071.46,8,21504,7,2,64,49152,8458240,40,0.173697,1024,5,13200,1,107,150,Tesla C2050,56,40,4,33,1,2,6010,8,2,660800,12288,3072,5,2817720320,7,0,59,1,64,12,0.729167,0.173761,1000,86016,6000,408,6000,1,14,
5799936,4,1,453120,573.26,1247.41,8,10752,7,2,64,49152,2658304,40,0.237067,1024,5,7056,1,68,750,Tesla C2050,88,8,4,33,1,2,6010,8,4,207680,6144,1536,5,2817720320,7,0,59,1,96,4,0.458333,0.237128,1000,43008,6000,408,6000,1,14,
8699904,4,1,679680,641.168,1046.39,8,16128,7,2,64,49152,5316608,40,0.21195,1024,5,10192,1,68,375,Tesla C2050,88,16,4,33,1,2,6010,8,3,415360,9216,2304,5,2817720320,7,0,59,1,96,6,0.611111,0.212013,1000,64512,6000,408,6000,1,14,
11599872,4,1,906240,755.053,1095.33,8,21504,7,2,64,49152,7974912,40,0.179973,1024,5,13328,1,68,250,Tesla C2050,88,24,4,33,1,2,6010,8,2,623040,12288,3072,5,2817720320,7,0,59,1,96,8,0.6875,0.180035,1000,86016,6000,408,6000,1,14,
14499840,4,1,1132800,812.659,1102.27,8,26880,7,2,64,49152,10633216,40,0.167211,1024,5,16464,1,68,187,Tesla C2050,88,32,4,33,1,2,6010,8,2,830720,15360,3840,5,2817720320,7,0,59,1,96,10,0.733333,0.167273,1000,107520,6000,408,6000,1,14,
7733248,4,1,604160,483.464,1031.39,8,14336,7,2,64,49152,3624960,40,0.2811,1024,5,9360,1,50,750,Tesla C2050,120,8,4,33,1,2,6010,8,3,283200,8192,2048,5,2817720320,7,0,59,1,128,4,0.46875,0.281171,1000,57344,6000,408,6000,1,14,
11599872,4,1,906240,688.364,1101.38,8,21504,7,2,64,49152,7249920,40,0.197418,1024,5,13520,1,50,375,Tesla C2050,120,16,4,33,1,2,6010,8,2,566400,12288,3072,5,2817720320,7,0,59,1,128,6,0.625,0.197477,1000,86016,6000,408,6000,1,14,
1933312,4,1,181248,428.282,1656.79,8,3584,7,2,64,49152,498432,40,0.317332,1024,6,2448,1,272,1000,Tesla C2050,22,6,4,33,1,2,6012,8,11,46728,2560,512,6,2817720320,7,0,59,1,32,4,0.257812,0.317398,1000,17920,6000,408,6000,1,14,
2899968,4,1,271872,650.872,1616.47,8,5376,7,2,64,49152,1163008,40,0.20879,1024,6,3536,1,272,428,Tesla C2050,22,14,4,33,1,2,6012,8,7,109032,3840,768,6,2817720320,7,0,59,1,32,6,0.401042,0.208852,1000,26880,6000,408,6000,1,14,
3866624,4,1,362496,720.823,1525.05,8,7168,7,2,64,49152,1827584,40,0.18752,1024,6,4624,1,272,272,Tesla C2050,22,22,4,33,1,2,5996,8,6,171336,5120,1024,6,2817720320,7,0,59,1,32,8,0.472656,0.18758,1000,35840,5984,408,6000,1,14,
4833280,4,1,453120,765.888,1481.4,8,8960,7,2,64,49152,2492160,40,0.177424,1024,6,5712,1,272,200,Tesla C2050,22,30,4,33,1,2,6012,8,5,233640,6400,1280,6,2817720320,7,0,59,1,32,10,0.515625,0.177488,1000,44800,6000,408,6000,1,14,
5799936,4,1,543744,721.663,1314.9,8,10752,7,2,64,49152,3156736,40,0.188305,1024,6,6800,1,272,157,Tesla C2050,22,38,4,33,1,2,6012,8,4,295944,7680,1536,6,2817720320,7,0,59,1,32,12,0.544271,0.188365,1000,53760,6000,408,6000,1,14,
