Total FP,fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Max Blocks,Num Blocks (Shared),Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,fb_subp0_read_sectors,Real Size,Problem Size,shared_stores,Max Compute Units,
6524928,26941112.750000,3,1,815616,64.9684,341.474,5114527.500000,8,12096,7,2,64,49152,1238528,2.09231,1024,8,7840,1,73,1500,82,4,2373298.625000,4,29,1,0,6016,8,4,154816,12096,1728,8,2817720320,7,0,59,1,96,6,0.189815,2.09234,1000,84672,27018690.875000,6000,6000,1,14,
8699904,20267341.250000,3,1,1087488,122.251,342.694,2543203.250000,8,16128,7,2,64,49152,3096320,1.11189,1024,8,10192,1,73,600,82,10,1450200.500000,4,29,1,0,6016,8,3,387040,16128,2304,8,2817720320,7,0,59,1,96,8,0.355903,1.11194,1000,112896,20307411.500000,6000,6000,1,14,
10874880,18244014.500000,3,1,1359360,156.539,342.821,1850791.375000,8,20160,7,2,64,49152,4954112,0.868327,1024,8,12544,1,73,375,82,16,1269540.875000,4,29,1,0,6016,8,2,619264,20160,2880,8,2817720320,7,0,59,1,96,10,0.455556,0.868383,1000,141120,18279773.875000,6000,6000,1,14,
8699904,26583190.375000,3,1,1087488,68.9536,344.216,4737988.125000,8,16128,7,2,64,49152,1721856,1.97136,1024,8,10400,1,52,1500,114,4,2374554.000000,4,29,1,0,6016,8,3,215232,16128,2304,8,2817720320,7,0,59,1,128,6,0.197917,1.97141,1000,112896,26645556.250000,6000,6000,1,14,
11599872,20061224.750000,3,1,1449984,129.579,344.99,2310055.750000,8,21504,7,2,64,49152,4304640,1.04901,1024,8,13520,1,52,600,114,10,1483383.000000,4,29,1,0,6016,8,2,538080,21504,3072,8,2817720320,7,0,59,1,128,8,0.371094,1.04906,1000,150528,20089887.000000,6000,6000,1,14,
1933312,14209086.765625,4,1,30208,224.886,224.286,572463.468750,8,3584,7,2,64,49152,1933312,0.604395,1024,1,2448,1,187,375,32,16,850143.140625,4,25,1,0,6002,8,11,30208,0,512,1,2817720320,7,0,59,1,32,4,1,0.604466,1000,0,14211372.312500,6000,6000,1,14,
2899968,14388705.515625,4,1,45312,218.454,217.872,529652.515625,8,5376,7,2,64,49152,2899968,0.622202,1024,1,3536,1,187,250,32,24,889668.390625,4,25,1,0,6002,8,7,45312,0,768,1,2817720320,7,0,59,1,32,6,1,0.622263,1000,0,14391966.453125,6000,6000,1,14,
3866624,14200913.250000,4,1,60416,218.676,218.676,505575.453125,8,7168,7,2,64,49152,3866624,0.618262,1024,1,4624,1,187,187,32,32,909352.781250,4,25,1,0,5986,8,6,60416,0,1024,1,2817720320,7,0,59,1,32,8,1,0.618321,1000,0,14203434.156250,5984,6000,1,14,
4833280,14222306.203125,4,1,75520,211.298,210.735,505846.375000,8,8960,7,2,64,49152,4833280,0.643278,1024,1,5712,1,187,150,32,40,914999.000000,4,25,1,0,6002,8,5,75520,0,1280,1,2817720320,7,0,59,1,32,10,1,0.643337,1000,0,14225927.687500,6000,6000,1,14,
5799936,14510662.203125,4,1,90624,208.152,207.597,465026.500000,8,10752,7,2,64,49152,5799936,0.653001,1024,1,6800,1,187,125,32,48,955156.859375,4,25,1,0,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,32,12,1,0.653061,1000,0,14515526.062500,6000,6000,1,14,
3866624,13865239.437500,4,1,60416,240.839,238.912,716748.187500,8,7168,7,2,64,49152,3866624,0.564368,1024,1,4752,1,93,375,64,16,696914.093750,4,25,1,0,6002,8,6,60416,0,1024,1,2817720320,7,0,59,1,64,4,1,0.564428,1000,0,13866727.265625,6000,6000,1,14,
5799936,14077184.390625,4,1,90624,233.129,231.264,657792.656250,8,10752,7,2,64,49152,5799936,0.583036,1024,1,6864,1,93,250,64,24,753545.484375,4,25,1,0,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,64,6,1,0.583093,1000,0,14079147.781250,6000,6000,1,14,
7733248,13945374.781250,4,1,120832,226.634,225.422,707615.218750,8,14336,7,2,64,49152,7733248,0.596546,1024,1,8976,1,93,187,64,32,701658.671875,4,25,1,0,5986,8,3,120832,0,2048,1,2817720320,7,0,59,1,64,8,1,0.59661,1000,0,13947379.750000,5984,6000,1,14,
9666560,13930307.765625,4,1,151040,184.365,182.89,769869.906250,8,17920,7,2,64,49152,9666560,0.737253,1024,1,11088,1,93,150,64,40,643452.078125,4,25,1,0,6002,8,3,151040,0,2560,1,2817720320,7,0,59,1,64,10,1,0.737319,1000,0,13931747.906250,6000,6000,1,14,
11599872,14015298.484375,4,1,181248,192.969,191.425,720028.984375,8,21504,7,2,64,49152,11599872,0.704386,1024,1,13200,1,93,125,64,48,691140.625000,4,25,1,0,6002,8,2,181248,0,3072,1,2817720320,7,0,59,1,64,12,1,0.704444,1000,0,14018540.125000,6000,6000,1,14,
5799936,13954105.265625,4,1,90624,243.876,241.925,778876.109375,8,10752,7,2,64,49152,5799936,0.55734,1024,1,7056,1,62,375,96,16,635568.671875,4,25,1,0,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,96,4,1,0.557399,1000,0,13955565.375000,6000,6000,1,14,
8699904,14063320.031250,4,1,135936,226.871,225.056,762531.468750,8,16128,7,2,64,49152,8699904,0.599117,1024,1,10192,1,62,250,96,24,649550.109375,4,25,1,0,6002,8,3,135936,0,2304,1,2817720320,7,0,59,1,96,6,1,0.599177,1000,0,14064783.468750,6000,6000,1,14,
11599872,13874236.171875,4,1,181248,205.771,204.671,841257.843750,8,21504,7,2,64,49152,11599872,0.657039,1024,1,13328,1,62,187,96,32,568700.953125,4,25,1,0,5986,8,2,181248,0,3072,1,2817720320,7,0,59,1,96,8,1,0.657098,1000,0,13877290.703125,5984,6000,1,14,
14499840,14046501.218750,4,1,226560,206.801,205.146,753627.421875,8,26880,7,2,64,49152,14499840,0.657261,1024,1,16464,1,62,150,96,40,658848.640625,4,25,1,0,6002,8,2,226560,0,3840,1,2817720320,7,0,59,1,96,10,1,0.657328,1000,0,14050169.937500,6000,6000,1,14,
7733248,13707010.296875,4,1,120832,234.21,229.838,839319.375000,8,14336,7,2,64,49152,7733248,0.580338,1024,1,9360,1,46,375,128,16,558751.531250,4,25,1,0,6002,8,3,120832,0,2048,1,2817720320,7,0,59,1,128,4,1,0.580402,1000,0,13708919.578125,6000,6000,1,14,
11599872,13724641.906250,4,1,181248,199.679,195.952,858706.953125,8,21504,7,2,64,49152,11599872,0.680712,1024,1,13520,1,46,250,128,24,540510.859375,4,25,1,0,6002,8,2,181248,0,3072,1,2817720320,7,0,59,1,128,6,1,0.680772,1000,0,13726990.515625,6000,6000,1,14,
15466496,13836227.593750,4,1,241664,216.269,212.8,803374.625000,8,28672,7,2,64,49152,15466496,0.625144,1024,1,17680,1,46,187,128,32,591459.234375,4,25,1,0,5986,8,2,241664,0,4096,1,2817720320,7,0,59,1,128,8,1,0.625202,1000,0,13832955.750000,5984,6000,1,14,
1933312,14606724.812500,4,1,60416,292.728,356.374,871094.187500,8,3584,7,2,64,49152,1585920,0.464304,1024,2,2448,1,200,428,30,14,867228.281250,4,32,1,0,6004,8,11,49560,512,512,2,2817720320,7,0,59,1,32,4,0.820312,0.464376,1000,3584,14599698.000000,6000,6000,1,14,
2899968,14299283.156250,4,1,90624,291.217,337.967,761864.875000,8,5376,7,2,64,49152,2492160,0.466723,1024,2,3536,1,200,272,30,22,892633.625000,4,32,1,0,6004,8,7,77880,768,768,2,2817720320,7,0,59,1,32,6,0.859375,0.466786,1000,5376,14303617.750000,6000,6000,1,14,
3866624,14206731.968750,4,1,120832,293.271,333.677,701761.968750,8,7168,7,2,64,49152,3398400,0.463444,1024,2,4624,1,200,200,30,30,920846.937500,4,32,1,0,6004,8,6,106200,1024,1024,2,2817720320,7,0,59,1,32,8,0.878906,0.463517,1000,7168,14210424.843750,6000,6000,1,14,
4833280,14088317.062500,4,1,151040,284.537,317.67,662020.750000,8,8960,7,2,64,49152,4304640,0.477685,1024,2,5712,1,200,157,30,38,930453.062500,4,32,1,0,6004,8,5,134520,1280,1280,2,2817720320,7,0,59,1,32,10,0.890625,0.477745,1000,8960,14092398.843750,6000,6000,1,14,
5799936,14111035.843750,4,1,181248,261.195,289.753,646293.437500,8,10752,7,2,64,49152,5210880,0.520376,1024,2,6800,1,200,130,30,46,935590.218750,4,32,1,0,6004,8,4,162840,1536,1536,2,2817720320,7,0,59,1,32,12,0.898438,0.520438,1000,10752,14115854.718750,6000,6000,1,14,
3866624,14454904.312500,4,1,120832,291.251,340.393,994165.968750,8,7168,7,2,64,49152,3277568,0.466669,1024,2,4752,1,96,428,62,14,674228.125000,4,32,1,0,6004,8,6,102424,1024,1024,2,2817720320,7,0,59,1,64,4,0.847656,0.466731,1000,7168,14457072.218750,6000,6000,1,14,
5799936,14235525.250000,4,1,181248,268.711,299.374,906158.812500,8,10752,7,2,64,49152,5150464,0.505818,1024,2,6864,1,96,272,62,22,682540.406250,4,32,1,0,6004,8,4,160952,1536,1536,2,2817720320,7,0,59,1,64,6,0.888021,0.505882,1000,10752,14240420.468750,6000,6000,1,14,
7733248,14343781.406250,4,1,241664,275.763,301.207,762336.031250,8,14336,7,2,64,49152,7023360,0.492884,1024,2,8976,1,96,200,62,30,792722.781250,4,32,1,0,6004,8,3,219480,2048,2048,2,2817720320,7,0,59,1,64,8,0.908203,0.492945,1000,14336,14346365.968750,6000,6000,1,14,
9666560,14023002.687500,4,1,302080,239.163,256.332,861902.812500,8,17920,7,2,64,49152,8896256,0.56832,1024,2,11088,1,96,157,62,38,665318.062500,4,32,1,0,6004,8,3,278008,2560,2560,2,2817720320,7,0,59,1,64,10,0.920312,0.568382,1000,17920,14029077.250000,6000,6000,1,14,
11599872,14053945.781250,4,1,362496,245.098,261.019,783747.187500,8,21504,7,2,64,49152,10769152,0.554548,1024,2,13200,1,96,130,62,46,734453.187500,4,32,1,0,6004,8,2,336536,3072,3072,2,2817720320,7,0,59,1,64,12,0.928385,0.55462,1000,21504,14058807.406250,6000,6000,1,14,
5799936,14455635.062500,4,1,181248,270.995,311.77,1064812.875000,8,10752,7,2,64,49152,4969216,0.501548,1024,2,7056,1,63,428,94,14,576144.156250,4,32,1,0,6004,8,4,155288,1536,1536,2,2817720320,7,0,59,1,96,4,0.856771,0.501618,1000,10752,14459268.718750,6000,6000,1,14,
8699904,14092321.593750,4,1,271872,232.519,255.004,1018839.812500,8,16128,7,2,64,49152,7808768,0.584564,1024,2,10192,1,63,272,94,22,545864.281250,4,32,1,0,6004,8,3,244024,2304,2304,2,2817720320,7,0,59,1,96,6,0.897569,0.584624,1000,16128,14095260.843750,6000,6000,1,14,
11599872,14138276.656250,4,1,362496,246.177,264.69,908602.781250,8,21504,7,2,64,49152,10648320,0.552127,1024,2,13328,1,63,200,94,30,624989.687500,4,32,1,0,6004,8,2,332760,3072,3072,2,2817720320,7,0,59,1,96,8,0.917969,0.552188,1000,21504,14148250.812500,6000,6000,1,14,
14499840,14084616.562500,4,1,453120,254.179,268.169,799286.281250,8,26880,7,2,64,49152,13487872,0.534736,1024,2,16464,1,63,157,94,38,705197.812500,4,32,1,0,6004,8,2,421496,3840,3840,2,2817720320,7,0,59,1,96,10,0.930208,0.534805,1000,26880,14089819.750000,6000,6000,1,14,
7733248,14547549.750000,4,1,241664,277.679,318.619,1010843.437500,8,14336,7,2,64,49152,6660864,0.488172,1024,2,9360,1,47,428,126,14,621825.531250,4,32,1,0,5996,8,3,208152,2048,2048,2,2817720320,7,0,59,1,128,4,0.861328,0.488239,1000,14336,14552181.718750,5992,6000,1,14,
11599872,14167303.187500,4,1,362496,241.919,263.909,976752.593750,8,21504,7,2,64,49152,10467072,0.561846,1024,2,13520,1,47,272,126,22,579000.968750,4,32,1,0,6004,8,2,327096,3072,3072,2,2817720320,7,0,59,1,128,6,0.902344,0.561908,1000,21504,14171948.218750,6000,6000,1,14,
15466496,14270666.156250,4,1,483328,248.088,265.333,848084.468750,8,28672,7,2,64,49152,14273280,0.547855,1024,2,17680,1,47,200,126,30,676378.031250,4,32,1,0,6004,8,2,446040,4096,4096,2,2817720320,7,0,59,1,128,8,0.922852,0.547935,1000,28672,14274422.093750,6000,6000,1,14,
1933312,16009237.727273,4,1,90624,243.199,370.095,1192424.954545,8,3584,7,2,64,49152,1268736,0.558887,1024,3,2448,1,214,500,28,12,1001090.545455,4,33,1,0,6006,8,11,59472,1024,512,3,2817720320,7,0,59,1,32,4,0.65625,0.558949,1000,7168,16015624.045455,6000,6000,1,14,
2899968,15401136.727273,4,1,135936,269.631,369.286,1022214.954545,8,5376,7,2,64,49152,2114560,0.504094,1024,3,3536,1,214,300,28,20,931245.318182,4,33,1,0,6006,8,7,99120,1536,768,3,2817720320,7,0,59,1,32,6,0.729167,0.504156,1000,10752,15408874.636364,6000,6000,1,14,
3866624,15107155.818182,4,1,181248,271.872,355.099,943043.772727,8,7168,7,2,64,49152,2960384,0.49859,1024,3,4624,1,214,214,28,28,915537.590909,4,33,1,0,5998,8,6,138768,2048,1024,3,2817720320,7,0,59,1,32,8,0.765625,0.498667,1000,14336,15114671.681818,5992,6000,1,14,
4833280,14904247.590909,4,1,226560,280.537,354.34,863402.590909,8,8960,7,2,64,49152,3806208,0.484494,1024,3,5712,1,214,166,28,36,937956.227273,4,33,1,0,6006,8,5,178416,2560,1280,3,2817720320,7,0,59,1,32,10,0.7875,0.484556,1000,17920,14910210.045455,6000,6000,1,14,
5799936,14851216.954545,4,1,271872,265.651,329.877,819386.818182,8,10752,7,2,64,49152,4652032,0.511653,1024,3,6800,1,214,136,28,44,953272.500000,4,33,1,0,6006,8,4,218064,3072,1536,3,2817720320,7,0,59,1,32,12,0.802083,0.51171,1000,21504,14858996.863636,6000,6000,1,14,
3866624,15754649.954545,4,1,181248,251.387,357.528,1324194.500000,8,7168,7,2,64,49152,2718720,0.540672,1024,3,4752,1,100,500,60,12,706003.590909,4,33,1,0,6006,8,6,127440,2048,1024,3,2817720320,7,0,59,1,64,4,0.703125,0.540744,1000,14336,15761318.636364,6000,6000,1,14,
5799936,15194922.136364,4,1,271872,262.226,335.649,1131782.772727,8,10752,7,2,64,49152,4531200,0.518338,1024,3,6864,1,100,300,60,20,692475.454545,4,33,1,0,6006,8,4,212400,3072,1536,3,2817720320,7,0,59,1,64,6,0.78125,0.518393,1000,21504,15203031.909091,6000,6000,1,14,
7733248,14719706.590909,4,1,362496,227.526,276.995,1073057.954545,8,14336,7,2,64,49152,6343680,0.597395,1024,3,8976,1,100,214,60,28,663142.727273,4,33,1,0,6006,8,3,297360,4096,2048,3,2817720320,7,0,59,1,64,8,0.820312,0.597454,1000,28672,14727350.272727,6000,6000,1,14,
9666560,14633271.318182,4,1,453120,242.733,286.533,981668.954545,8,17920,7,2,64,49152,8156160,0.559961,1024,3,11088,1,100,166,60,36,701643.727273,4,33,1,0,6006,8,3,382320,5120,2560,3,2817720320,7,0,59,1,64,10,0.84375,0.560022,1000,35840,14640389.227273,6000,6000,1,14,
11599872,14664019.227273,4,1,543744,253.357,294.03,913907.409091,8,21504,7,2,64,49152,9968640,0.536471,1024,3,13200,1,100,136,60,44,741395.909091,4,33,1,0,6006,8,2,467280,6144,3072,3,2817720320,7,0,59,1,64,12,0.859375,0.536539,1000,43008,14667364.454545,6000,6000,1,14,
5799936,15648177.863636,4,1,271872,245.164,339.961,1348875.090909,8,10752,7,2,64,49152,4168704,0.554409,1024,3,7056,1,65,500,92,12,630025.090909,4,33,1,0,6006,8,4,195408,3072,1536,3,2817720320,7,0,59,1,96,4,0.71875,0.55447,1000,21504,15653594.818182,6000,6000,1,14,
8699904,14955000.500000,4,1,407808,229.681,286.641,1168783.000000,8,16128,7,2,64,49152,6947840,0.591792,1024,3,10192,1,65,300,92,20,611253.454545,4,33,1,0,6006,8,3,325680,4608,2304,3,2817720320,7,0,59,1,96,6,0.798611,0.591848,1000,32256,14970040.045455,6000,6000,1,14,
11599872,14777363.181818,4,1,543744,249.799,296.508,1040094.454545,8,21504,7,2,64,49152,9726976,0.544119,1024,3,13328,1,65,214,92,28,652765.954545,4,33,1,0,6006,8,2,455952,6144,3072,3,2817720320,7,0,59,1,96,8,0.838542,0.544181,1000,43008,14783553.318182,6000,6000,1,14,
14499840,14696834.454545,4,1,679680,261.465,300.928,943713.318182,8,26880,7,2,64,49152,12506112,0.519841,1024,3,16464,1,65,166,92,36,697764.181818,4,33,1,0,6006,8,2,586224,7680,3840,3,2817720320,7,0,59,1,96,10,0.8625,0.519902,1000,53760,14700894.454545,6000,6000,1,14,
7733248,15273964.454545,4,1,362496,206.173,281.495,1368949.227273,8,14336,7,2,64,49152,5618688,0.659257,1024,3,9360,1,48,500,124,12,578460.636364,4,33,1,0,6006,8,3,263376,4096,2048,3,2817720320,7,0,59,1,128,4,0.726562,0.65933,1000,28672,15287872.590909,6000,6000,1,14,
11599872,14869200.681818,4,1,543744,240.393,295.395,1129627.590909,8,21504,7,2,64,49152,9364480,0.565414,1024,3,13520,1,48,300,124,20,622764.772727,4,33,1,0,6006,8,2,438960,6144,3072,3,2817720320,7,0,59,1,128,6,0.807292,0.565473,1000,43008,14875642.863636,6000,6000,1,14,
1933312,16689406.375000,4,1,120832,198.354,389.303,1581715.000000,8,3584,7,2,64,49152,981760,0.685259,1024,4,2448,1,230,600,26,10,1218614.062500,4,33,1,0,6008,8,11,61360,1536,512,4,2817720320,7,0,59,1,32,4,0.507812,0.685319,1000,10752,16702547.312500,6000,6000,1,14,
2899968,15589371.375000,4,1,181248,236.134,385.824,1267056.437500,8,5376,7,2,64,49152,1767168,0.575611,1024,4,3536,1,230,333,26,18,1062606.062500,4,33,1,0,6008,8,7,110448,2304,768,4,2817720320,7,0,59,1,32,6,0.609375,0.575673,1000,16128,15599863.562500,6000,6000,1,14,
3866624,15082808.062500,4,1,241664,248.722,376.762,1106281.437500,8,7168,7,2,64,49152,2552576,0.542839,1024,4,4624,1,230,230,26,26,1039615.437500,4,33,1,0,5988,8,6,159536,3072,1024,4,2817720320,7,0,59,1,32,8,0.660156,0.542901,1000,21504,15096816.500000,5980,6000,1,14,
4833280,14833874.375000,4,1,302080,257.607,370.771,970583.937500,8,8960,7,2,64,49152,3337984,0.527627,1024,4,5712,1,230,176,26,34,1082233.250000,4,33,1,0,6008,8,5,208624,3840,1280,4,2817720320,7,0,59,1,32,10,0.690625,0.527688,1000,26880,14840097.250000,6000,6000,1,14,
5799936,14631101.937500,4,1,362496,253.53,353.292,967857.375000,8,10752,7,2,64,49152,4123392,0.536112,1024,4,6800,1,230,142,26,42,1020227.250000,4,33,1,0,6008,8,4,257712,4608,1536,4,2817720320,7,0,59,1,32,12,0.710938,0.536173,1000,32256,14640913.500000,6000,6000,1,14,
3866624,16637227.250000,4,1,241664,213.893,375.995,1643811.937500,8,7168,7,2,64,49152,2190080,0.635474,1024,4,4752,1,103,600,58,10,863299.125000,4,33,1,0,6008,8,6,136880,3072,1024,4,2817720320,7,0,59,1,64,4,0.566406,0.635534,1000,21504,16643301.625000,6000,6000,1,14,
5799936,15618438.750000,4,1,362496,244.304,357.521,1340797.125000,8,10752,7,2,64,49152,3942144,0.55636,1024,4,6864,1,103,333,58,18,747054.437500,4,33,1,0,6008,8,4,246384,4608,1536,4,2817720320,7,0,59,1,64,6,0.679688,0.556421,1000,32256,15628439.062500,6000,6000,1,14,
7733248,14935301.437500,4,1,483328,225.662,304.124,1186288.812500,8,14336,7,2,64,49152,5694208,0.602333,1024,4,8976,1,103,230,58,26,736770.437500,4,33,1,0,6008,8,3,355888,6144,2048,4,2817720320,7,0,59,1,64,8,0.736328,0.602388,1000,43008,14944124.687500,6000,6000,1,14,
9666560,14752363.687500,4,1,604160,242.309,312.361,1072715.562500,8,17920,7,2,64,49152,7446272,0.560935,1024,4,11088,1,103,176,58,34,766448.125000,4,33,1,0,6008,8,3,465392,7680,2560,4,2817720320,7,0,59,1,64,10,0.770312,0.561003,1000,53760,14765868.375000,6000,6000,1,14,
11599872,14646345.562500,4,1,724992,254.607,317.771,984813.062500,8,21504,7,2,64,49152,9198336,0.533846,1024,4,13200,1,103,142,58,42,795792.812500,4,33,1,0,6008,8,2,574896,9216,3072,4,2817720320,7,0,59,1,64,12,0.792969,0.533906,1000,64512,14656540.625000,6000,6000,1,14,
5799936,16541452.625000,4,1,362496,212.784,359.519,1678091.375000,8,10752,7,2,64,49152,3398400,0.638785,1024,4,7056,1,66,600,90,10,732165.687500,4,33,1,0,6008,8,4,212400,4608,1536,4,2817720320,7,0,59,1,96,4,0.585938,0.638846,1000,32256,16552656.812500,6000,6000,1,14,
8699904,15371967.500000,4,1,543744,221.375,312.008,1312865.750000,8,16128,7,2,64,49152,6117120,0.612765,1024,4,10192,1,66,333,90,18,692952.875000,4,33,1,0,6002,8,3,382320,6912,2304,4,2817720320,7,0,59,1,96,6,0.703125,0.612826,1000,48384,15384587.062500,5994,6000,1,14,
11599872,15020852.125000,4,1,724992,247.352,320.41,1135099.562500,8,21504,7,2,64,49152,8835840,0.549506,1024,4,13328,1,66,230,90,26,714551.312500,4,33,1,0,6008,8,2,552240,9216,3072,4,2817720320,7,0,59,1,96,8,0.761719,0.549565,1000,64512,15039312.875000,6000,6000,1,14,
14499840,14848638.062500,4,1,906240,259.769,321.864,1016783.437500,8,26880,7,2,64,49152,11554560,0.523228,1024,4,16464,1,66,176,90,34,751474.000000,4,33,1,0,6008,8,2,722160,11520,3840,4,2817720320,7,0,59,1,96,10,0.796875,0.523296,1000,80640,14852096.812500,6000,6000,1,14,
7733248,16483337.562500,4,1,483328,185.76,310.691,1678140.312500,8,14336,7,2,64,49152,4606720,0.731725,1024,4,9360,1,49,600,122,10,706166.937500,4,33,1,0,6008,8,3,287920,6144,2048,4,2817720320,7,0,59,1,128,4,0.595703,0.731781,1000,43008,16494990.312500,6000,6000,1,14,
11599872,15567642.250000,4,1,724992,230.341,320.723,1281400.062500,8,21504,7,2,64,49152,8292096,0.590092,1024,4,13520,1,49,333,122,18,702644.000000,4,33,1,0,6008,8,2,518256,9216,3072,4,2817720320,7,0,59,1,128,6,0.714844,0.590152,1000,64512,15568897.625000,6000,6000,1,14,
1933312,18970704.307692,4,1,151040,148.928,397.142,2225581.692308,8,3584,7,2,64,49152,724992,0.912699,1024,5,2448,1,250,750,24,8,1578662.615385,4,33,1,0,6010,8,11,56640,2048,512,5,2817720320,7,0,59,1,32,4,0.375,0.912762,1000,14336,18991147.384615,6000,6000,1,14,
2899968,17048470.000000,4,1,226560,196.012,392.023,1573528.461538,8,5376,7,2,64,49152,1449984,0.693439,1024,5,3536,1,250,375,24,16,1279555.153846,4,33,1,0,6010,8,7,113280,3072,768,5,2817720320,7,0,59,1,32,6,0.5,0.69351,1000,21504,17065611.692308,6000,6000,1,14,
3866624,16275785.692308,4,1,302080,215.409,382.949,1361752.538462,8,7168,7,2,64,49152,2174976,0.630993,1024,5,4624,1,250,250,24,24,1173598.307692,4,33,1,0,6010,8,6,169920,4096,1024,5,2817720320,7,0,59,1,32,8,0.5625,0.631061,1000,28672,16288947.461538,6000,6000,1,14,
4833280,15861711.000000,4,1,377600,226.829,377.04,1187299.461538,8,8960,7,2,64,49152,2899968,0.599224,1024,5,5712,1,250,187,24,32,1183136.384615,4,33,1,0,6010,8,5,226560,5120,1280,5,2817720320,7,0,59,1,32,10,0.6,0.599288,1000,35840,15876773.538462,6000,6000,1,14,
5799936,15691273.153846,4,1,453120,225.99,361.584,1194725.000000,8,10752,7,2,64,49152,3624960,0.601454,1024,5,6800,1,250,150,24,40,1087160.692308,4,33,1,0,6010,8,4,283200,6144,1536,5,2817720320,7,0,59,1,32,12,0.625,0.601514,1000,43008,15704384.923077,6000,6000,1,14,
3866624,18496098.461538,4,1,302080,168.04,383.58,2206866.000000,8,7168,7,2,64,49152,1691648,0.808892,1024,5,4752,1,107,750,56,8,1048857.538462,4,33,1,0,6010,8,6,132160,4096,1024,5,2817720320,7,0,59,1,64,4,0.4375,0.808948,1000,28672,18518666.769231,6000,6000,1,14,
5799936,16697687.384615,4,1,453120,213.145,364.904,1630918.769231,8,10752,7,2,64,49152,3383296,0.637705,1024,5,6864,1,107,375,56,16,811655.846154,4,33,1,0,6010,8,4,264320,6144,1536,5,2817720320,7,0,59,1,64,6,0.583333,0.637764,1000,43008,16710429.923077,6000,6000,1,14,
7733248,15810401.846154,4,1,604160,205.716,313.054,1370338.846154,8,14336,7,2,64,49152,5074944,0.660731,1024,5,8976,1,107,250,56,24,800540.153846,4,33,1,0,6010,8,3,396480,8192,2048,5,2817720320,7,0,59,1,64,8,0.65625,0.660795,1000,57344,15816895.000000,6000,6000,1,14,
9666560,15447401.615385,4,1,755200,225.621,321.027,1206376.076923,8,17920,7,2,64,49152,6766592,0.602438,1024,5,11088,1,107,187,56,32,823906.461538,4,33,1,0,6010,8,3,528640,10240,2560,5,2817720320,7,0,59,1,64,10,0.7,0.602498,1000,71680,15463906.923077,6000,6000,1,14,
11599872,15314607.384615,4,1,906240,237.127,324.769,1094748.230769,8,21504,7,2,64,49152,8458240,0.573198,1024,5,13200,1,107,150,56,40,858374.461538,4,33,1,0,6010,8,2,660800,12288,3072,5,2817720320,7,0,59,1,64,12,0.729167,0.573263,1000,86016,15338499.307692,6000,6000,1,14,
5799936,18373786.846154,4,1,453120,168.447,366.541,2228285.384615,8,10752,7,2,64,49152,2658304,0.806925,1024,5,7056,1,68,750,88,8,875810.461538,4,33,1,0,6010,8,4,207680,6144,1536,5,2817720320,7,0,59,1,96,4,0.458333,0.806995,1000,43008,18391017.461538,6000,6000,1,14,
8699904,16412158.230769,4,1,679680,195.802,319.549,1561674.769231,8,16128,7,2,64,49152,5316608,0.694192,1024,5,10192,1,68,375,88,16,766460.615385,4,33,1,0,6010,8,3,415360,9216,2304,5,2817720320,7,0,59,1,96,6,0.611111,0.694251,1000,64512,16431444.461538,6000,6000,1,14,
11599872,15810057.307692,4,1,906240,225.136,326.597,1287249.846154,8,21504,7,2,64,49152,7974912,0.603737,1024,5,13328,1,68,250,88,24,783509.846154,4,33,1,0,6010,8,2,623040,12288,3072,5,2817720320,7,0,59,1,96,8,0.6875,0.603796,1000,86016,15825026.923077,6000,6000,1,14,
14499840,15456646.615385,4,1,1132800,241.172,327.12,1117698.384615,8,26880,7,2,64,49152,10633216,0.563574,1024,5,16464,1,68,187,88,32,817486.538462,4,33,1,0,6010,8,2,830720,15360,3840,5,2817720320,7,0,59,1,96,10,0.733333,0.563647,1000,107520,15471334.076923,6000,6000,1,14,
7733248,18215541.692308,4,1,604160,148.605,317.025,2184962.846154,8,14336,7,2,64,49152,3624960,0.91469,1024,5,9360,1,50,750,120,8,857576.538462,4,33,1,0,6010,8,3,283200,8192,2048,5,2817720320,7,0,59,1,128,4,0.46875,0.914745,1000,57344,18238785.769231,6000,6000,1,14,
11599872,16523818.846154,4,1,906240,204.778,327.644,1495738.307692,8,21504,7,2,64,49152,7249920,0.663767,1024,5,13520,1,50,375,120,16,786897.384615,4,33,1,0,6010,8,2,566400,12288,3072,5,2817720320,7,0,59,1,128,6,0.625,0.663823,1000,86016,16536992.076923,6000,6000,1,14,
