Total FP,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,num_sfu,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Max Blocks,Num Blocks (Shared),Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,Problem Size,shared_stores,Max Compute Units,
5799936,3,1,543744,69.5471,445.101,8,10752,7,2,64,49152,891136,30,1.95454,1024,6,7280,1,50,3000,Tesla C2050,118,2,4,29,1,3,6012,8,4,83544,7680,1536,6,2817720320,7,0,59,1,128,4,0.153646,1.95459,1000,53760,6000,306,6000,1,14,
8699904,3,1,815616,171.742,412.18,8,16128,7,2,64,49152,3564544,30,0.791452,1024,6,10400,1,50,750,Tesla C2050,118,8,4,29,1,3,6012,8,3,334176,11520,2304,6,2817720320,7,0,59,1,128,6,0.409722,0.791515,1000,80640,6000,306,6000,1,14,
11599872,3,1,1087488,224.396,409.777,8,21504,7,2,64,49152,6237952,30,0.605715,1024,6,13520,1,50,428,Tesla C2050,118,14,4,29,1,3,6012,8,2,584808,15360,3072,6,2817720320,7,0,59,1,128,8,0.53776,0.605786,1000,107520,6000,306,6000,1,14,
2174976,3,1,237888,94.607,454.114,8,4032,7,2,64,49152,453120,30,1.4368,1024,7,2720,1,300,1000,Tesla C2050,20,6,4,29,1,3,6014,8,10,49560,3456,576,7,2817720320,7,0,59,1,32,6,0.208333,1.43685,1000,24192,6000,306,6000,1,14,
2899968,3,1,317184,141.068,451.417,8,5376,7,2,64,49152,906240,30,0.963558,1024,7,3536,1,300,500,Tesla C2050,20,12,4,29,1,3,6014,8,7,99120,4608,768,7,2817720320,7,0,59,1,32,8,0.3125,0.963621,1000,32256,6000,306,6000,1,14,
3624960,3,1,396480,166.896,444.611,8,6720,7,2,64,49152,1359360,30,0.814433,1024,7,4352,1,300,333,Tesla C2050,20,18,4,29,1,3,6014,8,6,148680,5760,960,7,2817720320,7,0,59,1,32,10,0.375,0.814495,1000,40320,6000,306,6000,1,14,
4349952,3,1,475776,180.283,432.678,8,8064,7,2,64,49152,1812480,30,0.753958,1024,7,5168,1,300,250,Tesla C2050,20,24,4,29,1,3,6014,8,5,198240,6912,1152,7,2817720320,7,0,59,1,32,12,0.416667,0.754016,1000,48384,6000,306,6000,1,14,
4349952,3,1,475776,118.49,436.045,8,8064,7,2,64,49152,1178112,30,1.14718,1024,7,5280,1,115,1000,Tesla C2050,52,6,4,29,1,3,6014,8,5,128856,6912,1152,7,2817720320,7,0,59,1,64,6,0.270833,1.14723,1000,48384,6000,306,6000,1,14,
5799936,3,1,634368,175.192,429.804,8,10752,7,2,64,49152,2356224,30,0.775868,1024,7,6864,1,115,500,Tesla C2050,52,12,4,29,1,3,6014,8,4,257712,9216,1536,7,2817720320,7,0,59,1,64,8,0.40625,0.775926,1000,64512,6000,306,6000,1,14,
7249920,3,1,792960,196.054,400.42,8,13440,7,2,64,49152,3534336,30,0.693255,1024,7,8448,1,115,333,Tesla C2050,52,18,4,29,1,3,6014,8,3,386568,11520,1920,7,2817720320,7,0,59,1,64,10,0.4875,0.693361,1000,80640,6000,306,6000,1,14,
8699904,3,1,951552,218.187,401.464,8,16128,7,2,64,49152,4712448,30,0.622963,1024,7,10032,1,115,250,Tesla C2050,52,24,4,29,1,3,6014,8,3,515424,13824,2304,7,2817720320,7,0,59,1,64,12,0.541667,0.623026,1000,96768,6000,306,6000,1,14,
6524928,3,1,713664,117.248,399.581,8,12096,7,2,64,49152,1903104,30,1.15934,1024,7,7840,1,71,1000,Tesla C2050,84,6,4,29,1,3,6014,8,4,208152,10368,1728,7,2817720320,7,0,59,1,96,6,0.291667,1.15939,1000,72576,6000,306,6000,1,14,
8699904,3,1,951552,176.932,401.99,8,16128,7,2,64,49152,3806208,30,0.768229,1024,7,10192,1,71,500,Tesla C2050,84,12,4,29,1,3,6014,8,3,416304,13824,2304,7,2817720320,7,0,59,1,96,8,0.4375,0.768295,1000,96768,6000,306,6000,1,14,
10874880,3,1,1189440,212.287,401.529,8,20160,7,2,64,49152,5709312,30,0.64028,1024,7,12544,1,71,333,Tesla C2050,84,18,4,29,1,3,6014,8,2,624456,17280,2880,7,2817720320,7,0,59,1,96,10,0.525,0.64034,1000,120960,6000,306,6000,1,14,
8699904,3,1,951552,123.288,402.412,8,16128,7,2,64,49152,2628096,30,1.10254,1024,7,10400,1,51,1000,Tesla C2050,116,6,4,29,1,3,6014,8,3,287448,13824,2304,7,2817720320,7,0,59,1,128,6,0.302083,1.10259,1000,96768,6000,306,6000,1,14,
11599872,3,1,1268736,184.98,402.517,8,21504,7,2,64,49152,5256192,30,0.734805,1024,7,13520,1,51,500,Tesla C2050,116,12,4,29,1,3,6014,8,2,574896,18432,3072,7,2817720320,7,0,59,1,128,8,0.453125,0.734868,1000,129024,6000,306,6000,1,14,
2174976,3,1,271872,55.6901,445.075,8,4032,7,2,64,49152,271872,30,2.44091,1024,8,2720,1,333,1500,Tesla C2050,18,4,4,29,1,3,6016,8,10,33984,4032,576,8,2817720320,7,0,59,1,32,6,0.125,2.44094,1000,28224,6000,306,6000,1,14,
2899968,3,1,362496,103.849,442.646,8,5376,7,2,64,49152,679680,30,1.30892,1024,8,3536,1,333,600,Tesla C2050,18,10,4,29,1,3,6016,8,7,84960,5376,768,8,2817720320,7,0,59,1,32,8,0.234375,1.30898,1000,37632,6000,306,6000,1,14,
3624960,3,1,453120,130.872,435.805,8,6720,7,2,64,49152,1087488,30,1.03865,1024,8,4352,1,333,375,Tesla C2050,18,16,4,29,1,3,6016,8,6,135936,6720,960,8,2817720320,7,0,59,1,32,10,0.3,1.03869,1000,47040,6000,306,6000,1,14,
4349952,3,1,543744,146.865,425.679,8,8064,7,2,64,49152,1495296,30,0.925525,1024,8,5168,1,333,272,Tesla C2050,18,22,4,29,1,3,6016,8,5,186912,8064,1152,8,2817720320,7,0,59,1,32,12,0.34375,0.925583,1000,56448,6000,306,6000,1,14,
4349952,3,1,543744,74.3441,428.222,8,8064,7,2,64,49152,755200,30,1.82843,1024,8,5280,1,120,1500,Tesla C2050,50,4,4,29,1,3,6016,8,5,94400,8064,1152,8,2817720320,7,0,59,1,64,6,0.173611,1.82847,1000,56448,6000,306,6000,1,14,
5799936,3,1,724992,137.334,421.892,8,10752,7,2,64,49152,1888000,30,0.989758,1024,8,6864,1,120,600,Tesla C2050,50,10,4,29,1,3,6016,8,4,236000,10752,1536,8,2817720320,7,0,59,1,64,8,0.325521,0.989817,1000,75264,6000,306,6000,1,14,
7249920,3,1,906240,164.982,395.957,8,13440,7,2,64,49152,3020800,30,0.823888,1024,8,8448,1,120,375,Tesla C2050,50,16,4,29,1,3,6016,8,3,377600,13440,1920,8,2817720320,7,0,59,1,64,10,0.416667,0.823944,1000,94080,6000,306,6000,1,14,
8699904,3,1,1087488,189.623,396.114,8,16128,7,2,64,49152,4153600,30,0.716813,1024,8,10032,1,120,272,Tesla C2050,50,22,4,29,1,3,6016,8,3,519200,16128,2304,8,2817720320,7,0,59,1,64,12,0.477431,0.716876,1000,112896,6000,306,6000,1,14,
6524928,3,1,815616,75.3007,395.781,8,12096,7,2,64,49152,1238528,30,1.8052,1024,8,7840,1,73,1500,Tesla C2050,82,4,4,29,1,3,6016,8,4,154816,12096,1728,8,2817720320,7,0,59,1,96,6,0.189815,1.80524,1000,84672,6000,306,6000,1,14,
8699904,3,1,1087488,141.6,396.934,8,16128,7,2,64,49152,3096320,30,0.959943,1024,8,10192,1,73,600,Tesla C2050,82,10,4,29,1,3,6016,8,3,387040,16128,2304,8,2817720320,7,0,59,1,96,8,0.355903,0.959999,1000,112896,6000,306,6000,1,14,
10874880,3,1,1359360,181.142,396.702,8,20160,7,2,64,49152,4954112,30,0.750372,1024,8,12544,1,73,375,Tesla C2050,82,16,4,29,1,3,6016,8,2,619264,20160,2880,8,2817720320,7,0,59,1,96,10,0.455556,0.750437,1000,141120,6000,306,6000,1,14,
8699904,3,1,1087488,79.731,398.017,8,16128,7,2,64,49152,1721856,30,1.70489,1024,8,10400,1,52,1500,Tesla C2050,114,4,4,29,1,3,6016,8,3,215232,16128,2304,8,2817720320,7,0,59,1,128,6,0.197917,1.70493,1000,112896,6000,306,6000,1,14,
11599872,3,1,1449984,149.349,397.627,8,21504,7,2,64,49152,4304640,30,0.910133,1024,8,13520,1,52,600,Tesla C2050,114,10,4,29,1,3,6016,8,2,538080,21504,3072,8,2817720320,7,0,59,1,128,8,0.371094,0.910189,1000,150528,6000,306,6000,1,14,
1933312,4,1,30208,651.702,649.965,8,3584,7,2,64,49152,1933312,20,0.208521,1024,1,2448,1,187,375,Tesla C2050,32,16,4,28,1,3,6002,8,11,30208,0,512,1,2817720320,7,0,59,1,32,4,1,0.208586,1000,0,6000,204,6000,1,14,
2899968,4,1,45312,632.454,630.768,8,5376,7,2,64,49152,2899968,20,0.214865,1024,1,3536,1,187,250,Tesla C2050,32,24,4,28,1,3,6002,8,7,45312,0,768,1,2817720320,7,0,59,1,32,6,1,0.214934,1000,0,6000,204,6000,1,14,
3866624,4,1,60416,612.787,612.787,8,7168,7,2,64,49152,3866624,20,0.220583,1024,1,4624,1,187,187,Tesla C2050,32,32,4,28,1,3,5986,8,6,60416,0,1024,1,2817720320,7,0,59,1,32,8,1,0.220651,1000,0,5984,204,6000,1,14,
4833280,4,1,75520,577.493,575.953,8,8960,7,2,64,49152,4833280,20,0.235316,1024,1,5712,1,187,150,Tesla C2050,32,40,4,28,1,3,6002,8,5,75520,0,1280,1,2817720320,7,0,59,1,32,10,1,0.23539,1000,0,6000,204,6000,1,14,
5799936,4,1,90624,593.307,591.724,8,10752,7,2,64,49152,5799936,20,0.229041,1024,1,6800,1,187,125,Tesla C2050,32,48,4,28,1,3,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,32,12,1,0.229116,1000,0,6000,204,6000,1,14,
3866624,4,1,60416,643.795,638.644,8,7168,7,2,64,49152,3866624,20,0.211074,1024,1,4752,1,93,375,Tesla C2050,64,16,4,28,1,3,6002,8,6,60416,0,1024,1,2817720320,7,0,59,1,64,4,1,0.211148,1000,0,6000,204,6000,1,14,
5799936,4,1,90624,634.441,629.365,8,10752,7,2,64,49152,5799936,20,0.214188,1024,1,6864,1,93,250,Tesla C2050,64,24,4,28,1,3,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,64,6,1,0.214261,1000,0,6000,204,6000,1,14,
7733248,4,1,120832,622.58,619.251,8,14336,7,2,64,49152,7733248,20,0.217106,1024,1,8976,1,93,187,Tesla C2050,64,32,4,28,1,3,5986,8,3,120832,0,2048,1,2817720320,7,0,59,1,64,8,1,0.21718,1000,0,5984,204,6000,1,14,
9666560,4,1,151040,493.527,489.578,8,17920,7,2,64,49152,9666560,20,0.275366,1024,1,11088,1,93,150,Tesla C2050,64,40,4,28,1,3,6002,8,3,151040,0,2560,1,2817720320,7,0,59,1,64,10,1,0.275438,1000,0,6000,204,6000,1,14,
11599872,4,1,181248,515.796,511.67,8,21504,7,2,64,49152,11599872,20,0.263487,1024,1,13200,1,93,125,Tesla C2050,64,48,4,28,1,3,6002,8,2,181248,0,3072,1,2817720320,7,0,59,1,64,12,1,0.263546,1000,0,6000,204,6000,1,14,
5799936,4,1,90624,645.268,640.106,8,10752,7,2,64,49152,5799936,20,0.210598,1024,1,7056,1,62,375,Tesla C2050,96,16,4,28,1,3,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,96,4,1,0.210666,1000,0,6000,204,6000,1,14,
8699904,4,1,135936,636.354,631.263,8,16128,7,2,64,49152,8699904,20,0.21354,1024,1,10192,1,62,250,Tesla C2050,96,24,4,28,1,3,6002,8,3,135936,0,2304,1,2817720320,7,0,59,1,96,6,1,0.213617,1000,0,6000,204,6000,1,14,
11599872,4,1,181248,518.024,515.254,8,21504,7,2,64,49152,11599872,20,0.260949,1024,1,13328,1,62,187,Tesla C2050,96,32,4,28,1,3,5986,8,2,181248,0,3072,1,2817720320,7,0,59,1,96,8,1,0.261015,1000,0,5984,204,6000,1,14,
14499840,4,1,226560,542.453,538.114,8,26880,7,2,64,49152,14499840,20,0.250521,1024,1,16464,1,62,150,Tesla C2050,96,40,4,28,1,3,6002,8,2,226560,0,3840,1,2817720320,7,0,59,1,96,10,1,0.250595,1000,0,6000,204,6000,1,14,
7733248,4,1,120832,644.907,632.869,8,14336,7,2,64,49152,7733248,20,0.210711,1024,1,9360,1,46,375,Tesla C2050,128,16,4,28,1,3,6002,8,3,120832,0,2048,1,2817720320,7,0,59,1,128,4,1,0.210784,1000,0,6000,204,6000,1,14,
11599872,4,1,181248,522.343,512.592,8,21504,7,2,64,49152,11599872,20,0.260175,1024,1,13520,1,46,250,Tesla C2050,128,24,4,28,1,3,6002,8,2,181248,0,3072,1,2817720320,7,0,59,1,128,6,1,0.260243,1000,0,6000,204,6000,1,14,
15466496,4,1,241664,565.535,556.462,8,28672,7,2,64,49152,15466496,20,0.23902,1024,1,17680,1,46,187,Tesla C2050,128,32,4,28,1,3,5986,8,2,241664,0,4096,1,2817720320,7,0,59,1,128,8,1,0.239087,1000,0,5984,204,6000,1,14,
1933312,4,1,60416,549.523,669.001,8,3584,7,2,64,49152,1585920,40,0.247299,1024,2,2448,1,200,428,Tesla C2050,30,14,4,33,1,3,6004,8,11,49560,512,512,2,2817720320,7,0,59,1,32,4,0.820312,0.247371,1000,3584,6000,408,6000,1,14,
2899968,4,1,90624,575.145,667.474,8,5376,7,2,64,49152,2492160,40,0.236277,1024,2,3536,1,200,272,Tesla C2050,30,22,4,33,1,3,6004,8,7,77880,768,768,2,2817720320,7,0,59,1,32,6,0.859375,0.236351,1000,5376,6000,408,6000,1,14,
3866624,4,1,120832,580.087,660.011,8,7168,7,2,64,49152,3398400,40,0.234255,1024,2,4624,1,200,200,Tesla C2050,30,30,4,33,1,3,6004,8,6,106200,1024,1024,2,2817720320,7,0,59,1,32,8,0.878906,0.234337,1000,7168,6000,408,6000,1,14,
4833280,4,1,151040,594.716,663.968,8,8960,7,2,64,49152,4304640,40,0.228497,1024,2,5712,1,200,157,Tesla C2050,30,38,4,33,1,3,6004,8,5,134520,1280,1280,2,2817720320,7,0,59,1,32,10,0.890625,0.228573,1000,8960,6000,408,6000,1,14,
5799936,4,1,181248,571.446,633.924,8,10752,7,2,64,49152,5210880,40,0.237812,1024,2,6800,1,200,130,Tesla C2050,30,46,4,33,1,3,6004,8,4,162840,1536,1536,2,2817720320,7,0,59,1,32,12,0.898438,0.237881,1000,10752,6000,408,6000,1,14,
3866624,4,1,120832,566.594,662.192,8,7168,7,2,64,49152,3277568,40,0.23985,1024,2,4752,1,96,428,Tesla C2050,62,14,4,33,1,3,6004,8,6,102424,1024,1024,2,2817720320,7,0,59,1,64,4,0.847656,0.239918,1000,7168,6000,408,6000,1,14,
5799936,4,1,181248,577.461,643.356,8,10752,7,2,64,49152,5150464,40,0.235331,1024,2,6864,1,96,272,Tesla C2050,62,22,4,33,1,3,6004,8,4,160952,1536,1536,2,2817720320,7,0,59,1,64,6,0.888021,0.235403,1000,10752,6000,408,6000,1,14,
7733248,4,1,241664,446.702,487.918,8,14336,7,2,64,49152,7023360,40,0.304234,1024,2,8976,1,96,200,Tesla C2050,62,30,4,33,1,3,6004,8,3,219480,2048,2048,2,2817720320,7,0,59,1,64,8,0.908203,0.30431,1000,14336,6000,408,6000,1,14,
9666560,4,1,302080,471.21,505.036,8,17920,7,2,64,49152,8896256,40,0.288408,1024,2,11088,1,96,157,Tesla C2050,62,38,4,33,1,3,6004,8,3,278008,2560,2560,2,2817720320,7,0,59,1,64,10,0.920312,0.288483,1000,17920,6000,408,6000,1,14,
11599872,4,1,362496,483.29,514.684,8,21504,7,2,64,49152,10769152,40,0.281196,1024,2,13200,1,96,130,Tesla C2050,62,46,4,33,1,3,6004,8,2,336536,3072,3072,2,2817720320,7,0,59,1,64,12,0.928385,0.281272,1000,21504,6000,408,6000,1,14,
5799936,4,1,181248,560.748,645.121,8,10752,7,2,64,49152,4969216,40,0.242348,1024,2,7056,1,63,428,Tesla C2050,94,14,4,33,1,3,6004,8,4,155288,1536,1536,2,2817720320,7,0,59,1,96,4,0.856771,0.242419,1000,10752,6000,408,6000,1,14,
8699904,4,1,271872,459.215,503.623,8,16128,7,2,64,49152,7808768,40,0.295949,1024,2,10192,1,63,272,Tesla C2050,94,22,4,33,1,3,6004,8,3,244024,2304,2304,2,2817720320,7,0,59,1,96,6,0.897569,0.296018,1000,16128,6000,408,6000,1,14,
11599872,4,1,362496,483.465,519.822,8,21504,7,2,64,49152,10648320,40,0.281102,1024,2,13328,1,63,200,Tesla C2050,94,30,4,33,1,3,6004,8,2,332760,3072,3072,2,2817720320,7,0,59,1,96,8,0.917969,0.28117,1000,21504,6000,408,6000,1,14,
14499840,4,1,453120,497.215,524.581,8,26880,7,2,64,49152,13487872,40,0.273323,1024,2,16464,1,63,157,Tesla C2050,94,38,4,33,1,3,6004,8,2,421496,3840,3840,2,2817720320,7,0,59,1,96,10,0.930208,0.273395,1000,26880,6000,408,6000,1,14,
7733248,4,1,241664,437.075,501.515,8,14336,7,2,64,49152,6660864,40,0.31011,1024,2,9360,1,47,428,Tesla C2050,126,14,4,33,1,3,5996,8,3,208152,2048,2048,2,2817720320,7,0,59,1,128,4,0.861328,0.310184,1000,14336,5992,408,6000,1,14,
11599872,4,1,362496,477.624,521.04,8,21504,7,2,64,49152,10467072,40,0.284546,1024,2,13520,1,47,272,Tesla C2050,126,22,4,33,1,3,6004,8,2,327096,3072,3072,2,2817720320,7,0,59,1,128,6,0.902344,0.284609,1000,21504,6000,408,6000,1,14,
1933312,4,1,90624,369.02,561.567,8,3584,7,2,64,49152,1268736,40,0.368297,1024,3,2448,1,214,500,Tesla C2050,28,12,4,33,1,3,6006,8,11,59472,1024,512,3,2817720320,7,0,59,1,32,4,0.65625,0.36837,1000,7168,6000,408,6000,1,14,
2899968,4,1,135936,408.729,559.796,8,5376,7,2,64,49152,2114560,40,0.33251,1024,3,3536,1,214,300,Tesla C2050,28,20,4,33,1,3,6006,8,7,99120,1536,768,3,2817720320,7,0,59,1,32,6,0.729167,0.332582,1000,10752,6000,408,6000,1,14,
3866624,4,1,181248,416.704,544.266,8,7168,7,2,64,49152,2960384,40,0.325272,1024,3,4624,1,214,214,Tesla C2050,28,28,4,33,1,3,5998,8,6,138768,2048,1024,3,2817720320,7,0,59,1,32,8,0.765625,0.325348,1000,14336,5992,408,6000,1,14,
4833280,4,1,226560,432.204,545.907,8,8960,7,2,64,49152,3806208,40,0.314446,1024,3,5712,1,214,166,Tesla C2050,28,36,4,33,1,3,6006,8,5,178416,2560,1280,3,2817720320,7,0,59,1,32,10,0.7875,0.314518,1000,17920,6000,408,6000,1,14,
5799936,4,1,271872,428.925,532.626,8,10752,7,2,64,49152,4652032,40,0.316854,1024,3,6800,1,214,136,Tesla C2050,28,44,4,33,1,3,6006,8,4,218064,3072,1536,3,2817720320,7,0,59,1,32,12,0.802083,0.316923,1000,21504,6000,408,6000,1,14,
3866624,4,1,181248,385.459,548.209,8,7168,7,2,64,49152,2718720,40,0.352585,1024,3,4752,1,100,500,Tesla C2050,60,12,4,33,1,3,6006,8,6,127440,2048,1024,3,2817720320,7,0,59,1,64,4,0.703125,0.35266,1000,14336,6000,408,6000,1,14,
5799936,4,1,271872,421.063,538.961,8,10752,7,2,64,49152,4531200,40,0.322767,1024,3,6864,1,100,300,Tesla C2050,60,20,4,33,1,3,6006,8,4,212400,3072,1536,3,2817720320,7,0,59,1,64,6,0.78125,0.32284,1000,21504,6000,408,6000,1,14,
7733248,4,1,362496,370.076,450.539,8,14336,7,2,64,49152,6343680,40,0.367258,1024,3,8976,1,100,214,Tesla C2050,60,28,4,33,1,3,6006,8,3,297360,4096,2048,3,2817720320,7,0,59,1,64,8,0.820312,0.367319,1000,28672,6000,408,6000,1,14,
9666560,4,1,453120,390.714,461.216,8,17920,7,2,64,49152,8156160,40,0.347849,1024,3,11088,1,100,166,Tesla C2050,60,36,4,33,1,3,6006,8,3,382320,5120,2560,3,2817720320,7,0,59,1,64,10,0.84375,0.347917,1000,35840,6000,408,6000,1,14,
11599872,4,1,543744,401.732,466.223,8,21504,7,2,64,49152,9968640,40,0.338302,1024,3,13200,1,100,136,Tesla C2050,60,44,4,33,1,3,6006,8,2,467280,6144,3072,3,2817720320,7,0,59,1,64,12,0.859375,0.338375,1000,43008,6000,408,6000,1,14,
5799936,4,1,271872,389.886,540.641,8,10752,7,2,64,49152,4168704,40,0.348591,1024,3,7056,1,65,500,Tesla C2050,92,12,4,33,1,3,6006,8,4,195408,3072,1536,3,2817720320,7,0,59,1,96,4,0.71875,0.348656,1000,21504,6000,408,6000,1,14,
8699904,4,1,407808,365.462,456.096,8,16128,7,2,64,49152,6947840,40,0.371881,1024,3,10192,1,65,300,Tesla C2050,92,20,4,33,1,3,6006,8,3,325680,4608,2304,3,2817720320,7,0,59,1,96,6,0.798611,0.371957,1000,32256,6000,408,6000,1,14,
11599872,4,1,543744,393.44,467.009,8,21504,7,2,64,49152,9726976,40,0.345437,1024,3,13328,1,65,214,Tesla C2050,92,28,4,33,1,3,6006,8,2,455952,6144,3072,3,2817720320,7,0,59,1,96,8,0.838542,0.345506,1000,43008,6000,408,6000,1,14,
14499840,4,1,679680,408.506,470.163,8,26880,7,2,64,49152,12506112,40,0.332694,1024,3,16464,1,65,166,Tesla C2050,92,36,4,33,1,3,6006,8,2,586224,7680,3840,3,2817720320,7,0,59,1,96,10,0.8625,0.332764,1000,53760,6000,408,6000,1,14,
7733248,4,1,362496,332.394,453.829,8,14336,7,2,64,49152,5618688,40,0.4089,1024,3,9360,1,48,500,Tesla C2050,124,12,4,33,1,3,6006,8,3,263376,4096,2048,3,2817720320,7,0,59,1,128,4,0.726562,0.40896,1000,28672,6000,408,6000,1,14,
11599872,4,1,543744,379.748,466.634,8,21504,7,2,64,49152,9364480,40,0.357898,1024,3,13520,1,48,300,Tesla C2050,124,20,4,33,1,3,6006,8,2,438960,6144,3072,3,2817720320,7,0,59,1,128,6,0.807292,0.357964,1000,43008,6000,408,6000,1,14,
1933312,4,1,120832,263.184,516.543,8,3584,7,2,64,49152,981760,40,0.516443,1024,4,2448,1,230,600,Tesla C2050,26,10,4,33,1,3,6008,8,11,61360,1536,512,4,2817720320,7,0,59,1,32,4,0.507812,0.516505,1000,10752,6000,408,6000,1,14,
2899968,4,1,181248,314.381,513.674,8,5376,7,2,64,49152,1767168,40,0.432327,1024,4,3536,1,230,333,Tesla C2050,26,18,4,33,1,3,6008,8,7,110448,2304,768,4,2817720320,7,0,59,1,32,6,0.609375,0.432392,1000,16128,6000,408,6000,1,14,
3866624,4,1,241664,335.498,508.21,8,7168,7,2,64,49152,2552576,40,0.402416,1024,4,4624,1,230,230,Tesla C2050,26,26,4,33,1,3,5988,8,6,159536,3072,1024,4,2817720320,7,0,59,1,32,8,0.660156,0.40248,1000,21504,5980,408,6000,1,14,
4833280,4,1,302080,350.042,503.812,8,8960,7,2,64,49152,3337984,40,0.38828,1024,4,5712,1,230,176,Tesla C2050,26,34,4,33,1,3,6008,8,5,208624,3840,1280,4,2817720320,7,0,59,1,32,10,0.690625,0.388342,1000,26880,6000,408,6000,1,14,
5799936,4,1,362496,347.502,484.241,8,10752,7,2,64,49152,4123392,40,0.391114,1024,4,6800,1,230,142,Tesla C2050,26,42,4,33,1,3,6008,8,4,257712,4608,1536,4,2817720320,7,0,59,1,32,12,0.710938,0.391181,1000,32256,6000,408,6000,1,14,
3866624,4,1,241664,289.422,508.765,8,7168,7,2,64,49152,2190080,40,0.469615,1024,4,4752,1,103,600,Tesla C2050,58,10,4,33,1,3,6008,8,6,136880,3072,1024,4,2817720320,7,0,59,1,64,4,0.566406,0.469681,1000,21504,6000,408,6000,1,14,
5799936,4,1,362496,336.177,491.969,8,10752,7,2,64,49152,3942144,40,0.404289,1024,4,6864,1,103,333,Tesla C2050,58,18,4,33,1,3,6008,8,4,246384,4608,1536,4,2817720320,7,0,59,1,64,6,0.679688,0.404359,1000,32256,6000,408,6000,1,14,
7733248,4,1,483328,319.056,429.991,8,14336,7,2,64,49152,5694208,40,0.425995,1024,4,8976,1,103,230,Tesla C2050,58,26,4,33,1,3,6008,8,3,355888,6144,2048,4,2817720320,7,0,59,1,64,8,0.736328,0.426057,1000,43008,6000,408,6000,1,14,
9666560,4,1,604160,338.931,436.916,8,17920,7,2,64,49152,7446272,40,0.401002,1024,4,11088,1,103,176,Tesla C2050,58,34,4,33,1,3,6008,8,3,465392,7680,2560,4,2817720320,7,0,59,1,64,10,0.770312,0.401073,1000,53760,6000,408,6000,1,14,
11599872,4,1,724992,352.948,440.509,8,21504,7,2,64,49152,9198336,40,0.385073,1024,4,13200,1,103,142,Tesla C2050,58,42,4,33,1,3,6008,8,2,574896,9216,3072,4,2817720320,7,0,59,1,64,12,0.792969,0.385145,1000,64512,6000,408,6000,1,14,
5799936,4,1,362496,292.187,493.679,8,10752,7,2,64,49152,3398400,40,0.465168,1024,4,7056,1,66,600,Tesla C2050,90,10,4,33,1,3,6008,8,4,212400,4608,1536,4,2817720320,7,0,59,1,96,4,0.585938,0.465237,1000,32256,6000,408,6000,1,14,
8699904,4,1,543744,307.852,433.89,8,16128,7,2,64,49152,6117120,40,0.440614,1024,4,10192,1,66,333,Tesla C2050,90,18,4,33,1,3,6002,8,3,382320,6912,2304,4,2817720320,7,0,59,1,96,6,0.703125,0.44068,1000,48384,5994,408,6000,1,14,
11599872,4,1,724992,340.598,441.197,8,21504,7,2,64,49152,8835840,40,0.399038,1024,4,13328,1,66,230,Tesla C2050,90,26,4,33,1,3,6008,8,2,552240,9216,3072,4,2817720320,7,0,59,1,96,8,0.761719,0.39911,1000,64512,6000,408,6000,1,14,
14499840,4,1,906240,357.738,443.251,8,26880,7,2,64,49152,11554560,40,0.379921,1024,4,16464,1,66,176,Tesla C2050,90,34,4,33,1,3,6008,8,2,722160,11520,3840,4,2817720320,7,0,59,1,96,10,0.796875,0.379988,1000,80640,6000,408,6000,1,14,
7733248,4,1,483328,258.126,431.725,8,14336,7,2,64,49152,4606720,40,0.526563,1024,4,9360,1,49,600,Tesla C2050,122,10,4,33,1,3,6008,8,3,287920,6144,2048,4,2817720320,7,0,59,1,128,4,0.595703,0.526626,1000,43008,6000,408,6000,1,14,
11599872,4,1,724992,316.731,441.012,8,21504,7,2,64,49152,8292096,40,0.429123,1024,4,13520,1,49,333,Tesla C2050,122,18,4,33,1,3,6008,8,2,518256,9216,3072,4,2817720320,7,0,59,1,128,6,0.714844,0.429184,1000,64512,6000,408,6000,1,14,
1933312,4,1,151040,185.555,494.812,8,3584,7,2,64,49152,724992,40,0.732527,1024,5,2448,1,250,750,Tesla C2050,24,8,4,33,1,3,6010,8,11,56640,2048,512,5,2817720320,7,0,59,1,32,4,0.375,0.732593,1000,14336,6000,408,6000,1,14,
2899968,4,1,226560,246.177,492.353,8,5376,7,2,64,49152,1449984,40,0.552122,1024,5,3536,1,250,375,Tesla C2050,24,16,4,33,1,3,6010,8,7,113280,3072,768,5,2817720320,7,0,59,1,32,6,0.5,0.552189,1000,21504,6000,408,6000,1,14,
