Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
1,1,20736,85.9334,147.118,1920,5,2,5,0,2,0.402114,64,1904,1,214,750,Tesla C2050,28,8,4,11,1,0,6006,12096,768,384,3,12,1,32,12,0.583333,0.402172,1000,3840,24,1,
1,1,20736,47.3346,151.471,1920,5,2,5,0,2,0.730075,64,2112,1,100,3000,Tesla C2050,60,2,4,11,1,0,6006,6480,768,384,3,12,1,64,6,0.3125,0.730121,1000,3840,24,1,
1,1,27648,70.2389,149.843,2560,5,2,5,0,2,0.491979,64,2640,1,100,1500,Tesla C2050,60,4,4,11,1,0,6006,12960,1024,512,3,12,1,64,8,0.46875,0.492035,1000,5120,24,1,
1,1,34560,75.4564,134.145,3200,5,2,5,0,2,0.457957,64,3168,1,100,1000,Tesla C2050,60,6,4,11,1,0,6006,19440,1280,640,3,12,1,64,10,0.5625,0.458013,1000,6400,24,1,
1,1,41472,85.0716,136.115,3840,5,2,5,0,2,0.406187,64,3696,1,100,750,Tesla C2050,60,8,4,11,1,0,6006,25920,1536,768,3,12,1,64,12,0.625,0.406246,1000,7680,24,1,
1,1,31104,44.5497,138.995,2880,5,2,5,0,2,0.775718,64,3136,1,65,3000,Tesla C2050,92,2,4,11,1,0,6006,9936,1152,576,3,12,1,96,6,0.319444,0.775763,1000,5760,24,1,
1,1,41472,66.8789,139.108,3840,5,2,5,0,2,0.516704,64,3920,1,65,1500,Tesla C2050,92,4,4,11,1,0,6006,19872,1536,768,3,12,1,96,8,0.479167,0.516755,1000,7680,24,1,
1,1,51840,63.1854,109.521,4800,5,2,5,0,2,0.546914,64,4704,1,65,1000,Tesla C2050,92,6,4,11,1,0,6006,29808,1920,960,3,12,1,96,10,0.575,0.546962,1000,9600,24,1,
1,1,41472,46.7829,143.717,3840,5,2,5,0,2,0.73868,64,4160,1,48,3000,Tesla C2050,124,2,4,11,1,0,6006,13392,1536,768,3,12,1,128,6,0.322917,0.738731,1000,7680,24,1,
1,1,55296,55.6295,113.929,5120,5,2,5,0,2,0.621203,64,5200,1,48,1500,Tesla C2050,124,4,4,11,1,0,6006,26784,2048,1024,3,12,1,128,8,0.484375,0.621253,1000,10240,24,1,
1,1,18432,34.3974,168.777,1280,5,2,5,0,2,1.00469,64,1360,1,230,3000,Tesla C2050,26,2,4,11,1,0,6008,3744,768,256,4,12,1,32,8,0.203125,1.00473,1000,3840,24,1,
