Total FP,fb_subp1_read_sectors,Elements/Thread,num_fields,phase_limit,Device GFlop/s,l1_global_load_hit,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,Actual GFlop/s,Padded Size,Max Blocks,Num Blocks (Shared),Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,fb_subp0_read_sectors,Real Size,Problem Size,shared_stores,Max Compute Units,
860160,421006.515625,5,1,0,23.2371,28808.390625,1,13440,5,3,64,49152,860160,0.0332633,1024,1,13728,30,5,6,52175.062500,4,20,1,23.2371,122,8,4,0,1920,1,2817720320,7,0,7,4,24,4,1,0.0333149,1000,0,422532.640625,120,200,1,14,
1290240,413474.484375,5,1,0,23.8639,30577.203125,1,20160,5,3,64,49152,1290240,0.0323911,1024,1,18304,20,5,6,47495.015625,4,20,1,23.8639,122,8,3,0,2880,1,2817720320,7,0,7,6,24,4,1,0.0324399,1000,0,414422.406250,120,200,1,14,
1720320,439694.968750,5,1,0,20.1736,24264.312500,1,26880,5,3,64,49152,1720320,0.0383234,1024,1,22880,15,5,6,54864.609375,4,20,1,20.1736,122,8,3,0,3840,1,2817720320,7,0,7,8,24,4,1,0.0383742,1000,0,441917.140625,120,200,1,14,
645120,394887.359375,5,1,0,22.635,27963.812500,1,10080,5,3,64,49152,645120,0.0341452,1024,1,13312,60,5,4,52238.546875,4,20,1,22.635,122,8,4,0,1440,1,2817720320,7,0,7,2,24,6,1,0.0342011,1000,0,396525.515625,120,200,1,14,
1290240,400459.062500,5,1,0,23.3789,29628.468750,1,20160,5,3,64,49152,1290240,0.0330629,1024,1,19968,30,5,4,49650.484375,4,20,1,23.3789,122,8,3,0,2880,1,2817720320,7,0,7,4,24,6,1,0.033113,1000,0,400776.625000,120,200,1,14,
1935360,410046.437500,5,1,0,22.0899,31376.828125,1,30240,5,3,64,49152,1935360,0.0349947,1024,1,26624,20,5,4,48272.062500,4,20,1,22.0899,122,8,2,0,4320,1,2817720320,7,0,7,6,24,6,1,0.0350451,1000,0,411329.640625,120,200,1,14,
860160,401313.390625,5,1,0,22.9928,27185.421875,1,13440,5,3,64,49152,860160,0.0336167,1024,1,17472,60,5,3,52727.171875,4,20,1,22.9928,122,8,3,0,1920,1,2817720320,7,0,7,2,24,8,1,0.033669,1000,0,402743.000000,120,200,1,14,
1720320,412742.890625,5,1,0,21.1514,25768.296875,1,26880,5,3,64,49152,1720320,0.0365485,1024,1,26208,30,5,3,53929.031250,4,20,1,21.1514,122,8,2,0,3840,1,2817720320,7,0,7,4,24,8,1,0.0366001,1000,0,414914.515625,120,200,1,14,
286720,847181.390625,5,1,0,36.5248,50940.281250,1,4480,5,3,64,49152,286720,0.0501781,1024,1,6528,80,5,16,75735.000000,4,20,1,36.5248,162,8,8,0,640,1,2817720320,7,0,7,2,32,2,1,0.05024,1000,0,848503.687500,160,200,1,14,
573440,1015098.328125,5,1,0,31.9453,43725.109375,1,8960,5,3,64,49152,573440,0.0573736,1024,1,9792,40,5,16,83832.234375,4,20,1,31.9453,162,8,6,0,1280,1,2817720320,7,0,7,4,32,2,1,0.0574422,1000,0,1016295.750000,160,200,1,14,
1146880,1030717.859375,5,1,0,30.9507,38757.671875,1,17920,5,3,64,49152,1146880,0.0592135,1024,1,16320,20,5,16,83348.593750,4,20,1,30.9507,162,8,4,0,2560,1,2817720320,7,0,7,8,32,2,1,0.059288,1000,0,1032257.203125,160,200,1,14,
573440,915596.968750,5,1,0,32.3128,40676.156250,1,8960,5,3,64,49152,573440,0.0567264,1024,1,11968,80,5,8,86415.000000,4,20,1,32.3128,162,8,5,0,1280,1,2817720320,7,0,7,2,32,4,1,0.0567889,1000,0,918624.609375,160,200,1,14,
1146880,1041051.000000,5,1,0,32.3783,42890.531250,1,17920,5,3,64,49152,1146880,0.0565976,1024,1,17952,40,5,8,83734.515625,4,20,1,32.3783,162,8,3,0,2560,1,2817720320,7,0,7,4,32,4,1,0.056674,1000,0,1043718.656250,160,200,1,14,
2293760,962572.031250,5,1,0,29.0685,42801.531250,1,35840,5,3,64,49152,2293760,0.0630624,1024,1,29920,20,5,8,83149.656250,4,20,1,29.0685,162,8,2,0,5120,1,2817720320,7,0,7,8,32,4,1,0.063127,1000,0,962792.937500,160,200,1,14,
1146880,926826.312500,5,1,0,32.5079,39999.734375,1,17920,5,3,64,49152,1146880,0.0563849,1024,1,22848,80,5,4,86614.609375,4,20,1,32.5079,162,8,3,0,2560,1,2817720320,7,0,7,2,32,8,1,0.056448,1000,0,927566.265625,160,200,1,14,
2293760,995628.828125,5,1,0,28.548,40887.203125,1,35840,5,3,64,49152,2293760,0.0642154,1024,1,34272,40,5,4,84661.046875,4,20,1,28.548,162,8,2,0,5120,1,2817720320,7,0,7,4,32,8,1,0.0642779,1000,0,996582.546875,160,200,1,14,
143360,4434460.031250,5,1,0,37.4024,963032.718750,1,2240,5,3,64,49152,43008,0.282533,1024,2,2880,96,32,24,857867.187500,4,20,1,11.2207,196,8,18,320,320,2,2817720320,7,0,7,4,8,2,0.3,0.282593,1000,2240,4436841.093750,192,200,1,14,
215040,3169029.875000,5,1,0,32.8732,568722.781250,1,3360,5,3,64,49152,86016,0.241083,1024,2,3840,48,32,24,791113.125000,4,20,1,13.1493,196,8,13,480,480,2,2817720320,7,0,7,6,8,2,0.4,0.241146,1000,3360,3169627.093750,192,200,1,14,
286720,2744173.843750,5,1,0,30.0368,418268.843750,1,4480,5,3,64,49152,129024,0.234532,1024,2,4800,32,32,24,781226.156250,4,20,1,13.5166,196,8,11,640,640,2,2817720320,7,0,7,8,8,2,0.45,0.234593,1000,4480,2746834.281250,192,200,1,14,
286720,4877316.437500,5,1,0,26.5637,467589.406250,1,4480,5,3,64,49152,96768,0.387825,1024,2,5280,99,33,11,1265900.937500,4,20,1,8.96526,202,8,10,640,640,2,2817720320,7,0,7,4,8,4,0.3375,0.387892,1000,4480,4879813.562500,198,200,1,14,
430080,2685102.875000,5,1,0,26.6314,239365.093750,1,6720,5,3,64,49152,193536,0.217952,1024,2,7040,45,30,10,753484.062500,4,20,1,11.9841,184,8,7,960,960,2,2817720320,7,0,7,6,8,4,0.45,0.218016,1000,6720,2689424.562500,180,200,1,14,
573440,3063913.687500,5,1,0,24.958,257736.562500,1,8960,5,3,64,49152,290304,0.27517,1024,2,8800,33,33,11,912705.531250,4,20,1,12.635,202,8,6,1280,1280,2,2817720320,7,0,7,8,8,4,0.50625,0.275232,1000,8960,3067381.437500,198,200,1,14,
430080,3024423.156250,5,1,0,23.9007,207557.093750,1,6720,5,3,64,49152,150528,0.253867,1024,2,7680,84,28,6,828008.125000,4,20,1,8.36523,172,8,7,960,960,2,2817720320,7,0,7,4,8,6,0.35,0.253938,1000,6720,3030285.500000,168,200,1,14,
645120,2316642.562500,5,1,0,25.0964,155845.531250,1,10080,5,3,64,49152,301056,0.181317,1024,2,10240,42,28,6,614788.562500,4,20,1,11.7117,172,8,5,1440,1440,2,2817720320,7,0,7,6,8,6,0.466667,0.181379,1000,10080,2322408.656250,168,200,1,14,
860160,1964159.437500,5,1,0,24.3576,146675.281250,1,13440,5,3,64,49152,451584,0.166048,1024,2,12800,28,28,6,544530.468750,4,20,1,12.7878,172,8,4,1920,1920,2,2817720320,7,0,7,8,8,6,0.525,0.166116,1000,13440,1966474.593750,168,200,1,14,
573440,413011.843750,5,1,0,22.9786,66369.125000,1,8960,5,3,64,49152,204288,0.0810297,1024,2,10080,57,19,3,251323.968750,4,20,1,8.18614,118,8,5,1280,1280,2,2817720320,7,0,7,4,8,8,0.35625,0.08108,1000,8960,412944.906250,114,200,1,14,
1146880,581876.750000,5,1,0,23.2559,48374.718750,1,17920,5,3,64,49152,612864,0.0533572,1024,2,16800,19,19,3,164978.156250,4,20,1,12.4274,118,8,3,2560,2560,2,2817720320,7,0,7,8,8,8,0.534375,0.0534089,1000,17920,579578.093750,114,200,1,14,
286720,2686369.500000,5,1,0,51.9569,264495.875000,1,4480,5,3,64,49152,100352,0.116753,1024,2,5184,84,12,21,362108.312500,4,20,1,18.1849,172,8,10,640,640,2,2817720320,7,0,7,4,16,2,0.35,0.116814,1000,4480,2687107.125000,168,200,1,14,
573440,1665139.031250,5,1,0,43.8331,134757.906250,1,8960,5,3,64,49152,301056,0.0922444,1024,2,8640,28,12,21,280852.718750,4,20,1,23.0124,172,8,6,1280,1280,2,2817720320,7,0,7,8,16,2,0.525,0.092309,1000,8960,1665307.062500,168,200,1,14,
573440,535075.437500,5,1,0,43.8219,68949.468750,1,8960,5,3,64,49152,225792,0.0518857,1024,2,9504,63,9,7,164405.062500,4,20,1,17.2549,130,8,6,1280,1280,2,2817720320,7,0,7,4,16,4,0.39375,0.0519371,1000,8960,535734.437500,126,200,1,14,
1146880,705652.375000,5,1,0,39.4901,39424.187500,1,17920,5,3,64,49152,677376,0.0383714,1024,2,15840,21,9,7,116715.937500,4,20,1,23.3239,130,8,4,2560,2560,2,2817720320,7,0,7,8,16,4,0.590625,0.0384228,1000,17920,705818.968750,126,200,1,14,
1720320,1856220.218750,5,1,0,36.2911,76847.031250,1,26880,5,3,64,49152,1053696,0.0954981,1024,2,23040,28,12,6,277528.593750,4,20,1,22.2283,172,8,3,3840,3840,2,2817720320,7,0,7,8,16,6,0.6125,0.0955651,1000,26880,1855355.062500,168,200,1,14,
430080,2927689.531250,5,1,0,66.6082,465216.687500,1,6720,5,3,64,49152,157696,0.0999397,1024,2,7488,88,8,22,224997.281250,4,20,1,24.423,180,8,7,960,960,2,2817720320,7,0,7,4,24,2,0.366667,0.100004,1000,6720,2926876.156250,176,200,1,14,
1146880,506731.250000,5,1,0,69.5323,38391.500000,1,17920,5,3,64,49152,645120,0.0197371,1024,2,16320,20,4,15,56641.625000,4,20,1,39.1119,124,8,4,2560,2560,2,2817720320,7,0,7,8,32,2,0.5625,0.019793,1000,17920,507554.312500,120,200,1,14,
215040,6508617.181818,5,1,0,46.5351,2179591.227273,1,3360,5,3,64,49152,21504,0.68133,1024,3,3840,96,48,32,3228207.090909,4,21,1,4.65351,198,8,13,960,480,3,2817720320,7,0,7,6,8,2,0.1,0.681398,1000,6720,6510791.454545,192,200,1,14,
286720,4224744.454545,5,1,0,43.8572,1171623.409091,1,4480,5,3,64,49152,43008,0.48194,1024,3,4800,48,48,32,2214857.363636,4,20,1,6.57858,198,8,11,1280,640,3,2817720320,7,0,7,8,8,2,0.15,0.482003,1000,8960,4226855.454545,192,200,1,14,
430080,6517056.409091,5,1,0,40.0447,1075062.318182,1,6720,5,3,64,49152,57344,0.593822,1024,3,7040,96,48,12,2942714.136364,4,21,1,5.33929,198,8,7,1920,960,3,2817720320,7,0,7,6,8,4,0.133333,0.593879,1000,13440,6521175.909091,192,200,1,14,
573440,4282006.272727,5,1,0,35.6985,712929.590909,1,8960,5,3,64,49152,114688,0.444062,1024,3,8800,48,48,12,1972196.000000,4,20,1,7.13969,198,8,6,2560,1280,3,2817720320,7,0,7,8,8,4,0.2,0.444122,1000,17920,4284961.409091,192,200,1,14,
645120,3542324.681818,5,1,0,37.0001,486162.818182,1,10080,5,3,64,49152,93184,0.318173,1024,3,10240,78,39,6,1520087.909091,4,21,1,5.34446,162,8,5,2880,1440,3,2817720320,7,0,7,6,8,6,0.144444,0.318235,1000,20160,3544574.136364,156,200,1,14,
860160,2386377.545455,5,1,0,34.5127,325605.045455,1,13440,5,3,64,49152,186368,0.227386,1024,3,12800,39,39,6,1018516.000000,4,20,1,7.47776,162,8,4,3840,1920,3,2817720320,7,0,7,8,8,6,0.216667,0.227447,1000,26880,2388292.090909,156,200,1,14,
860160,5614900.227273,5,1,0,37.7317,747518.454545,1,13440,5,3,64,49152,129024,0.461571,1024,3,13440,90,45,5,2226487.545455,4,21,1,5.65976,186,8,4,3840,1920,3,2817720320,7,0,7,6,8,8,0.15,0.461634,1000,26880,5618710.318182,180,200,1,14,
1146880,3842217.045455,5,1,0,32.8288,453370.818182,1,17920,5,3,64,49152,258048,0.353652,1024,3,16800,45,45,5,1526632.000000,4,20,1,7.38647,186,8,3,5120,2560,3,2817720320,7,0,7,8,8,8,0.225,0.353719,1000,35840,3844869.363636,180,200,1,14,
573440,3882038.590909,5,1,0,72.0331,836765.272727,1,8960,5,3,64,49152,129024,0.195576,1024,3,8640,48,16,32,620714.590909,4,20,1,16.2075,198,8,6,2560,1280,3,2817720320,7,0,7,8,16,2,0.225,0.195644,1000,17920,3883128.772727,192,200,1,14,
1146880,3920441.000000,5,1,0,55.434,335633.318182,1,17920,5,3,64,49152,344064,0.190604,1024,3,15840,48,16,12,754696.000000,4,20,1,16.6302,198,8,4,5120,2560,3,2817720320,7,0,7,8,16,4,0.3,0.190671,1000,35840,3920769.454545,192,200,1,14,
1720320,2274281.000000,5,1,0,47.7248,131325.590909,1,26880,5,3,64,49152,559104,0.109581,1024,3,23040,39,13,6,407156.227273,4,20,1,15.5106,162,8,3,7680,3840,3,2817720320,7,0,7,8,16,6,0.325,0.109654,1000,53760,2273307.545455,156,200,1,14,
2293760,3448417.500000,5,1,0,43.2696,194647.954545,1,35840,5,3,64,49152,774144,0.178848,1024,3,30240,45,15,5,605470.636364,4,20,1,14.6035,186,8,2,10240,5120,3,2817720320,7,0,7,8,16,8,0.3375,0.178912,1000,71680,3454905.409091,180,200,1,14,
860160,3089178.409091,5,1,0,70.2201,635997.818182,1,13440,5,3,64,49152,215040,0.148762,1024,3,12480,45,9,30,444165.818182,4,20,1,17.555,186,8,4,3840,1920,3,2817720320,7,0,7,8,24,2,0.25,0.148831,1000,26880,3088239.590909,180,200,1,14,
1720320,2259702.772727,5,1,0,54.5679,206996.318182,1,26880,5,3,64,49152,573440,0.100822,1024,3,22880,40,8,10,356500.818182,4,20,1,18.1893,166,8,3,7680,3840,3,2817720320,7,0,7,8,24,4,0.333333,0.100884,1000,53760,2259628.454545,160,200,1,14,
1146880,2336029.454545,5,1,0,95.5282,260317.954545,1,17920,5,3,64,49152,301056,0.0846477,1024,3,16320,42,6,28,298475.500000,4,20,1,25.0761,174,8,4,5120,2560,3,2817720320,7,0,7,8,32,2,0.2625,0.084712,1000,35840,2336997.636364,168,200,1,14,
286720,10293506.250000,5,1,0,70.5639,15671060.250000,1,4480,5,3,64,49152,7168,2.03161,1024,4,4800,100,100,50,8826582.500000,4,20,1,1.7641,208,8,11,1920,640,4,2817720320,7,0,7,8,8,2,0.025,2.03163,1000,13440,10305589.937500,200,200,1,14,
573440,9667388.937500,5,1,0,54.5046,5114021.500000,1,8960,5,3,64,49152,25088,1.41456,1024,4,8800,98,98,14,8118792.937500,4,20,1,2.38458,204,8,6,3840,1280,4,2817720320,7,0,7,8,8,4,0.04375,1.41461,1000,26880,9674462.187500,196,200,1,14,
860160,9473382.187500,5,1,0,46.5341,2817896.937500,1,13440,5,3,64,49152,43008,1.36279,1024,4,12800,96,96,8,8062874.000000,4,20,1,2.3267,200,8,4,5760,1920,4,2817720320,7,0,7,8,8,6,0.05,1.36283,1000,40320,9484341.062500,192,200,1,14,
1146880,6719015.500000,5,1,0,44.4846,1744349.625000,1,17920,5,3,64,49152,60928,0.931304,1024,4,16800,85,85,5,5365749.062500,4,20,1,2.36324,178,8,3,7680,2560,4,2817720320,7,0,7,8,8,8,0.053125,0.931358,1000,53760,6726278.125000,170,200,1,14,
573440,8905680.000000,5,1,0,84.0768,3715661.687500,1,8960,5,3,64,49152,35840,0.681986,1024,4,8640,100,20,50,2202466.000000,4,20,1,5.2548,208,8,6,3840,1280,4,2817720320,7,0,7,8,16,2,0.0625,0.682043,1000,26880,8912033.312500,200,200,1,14,
1146880,3090143.250000,5,1,0,66.4755,398909.500000,1,17920,5,3,64,49152,125440,0.169015,1024,4,15840,70,14,10,761322.437500,4,20,1,7.27076,148,8,4,7680,2560,4,2817720320,7,0,7,8,16,4,0.109375,0.169076,1000,53760,3091936.125000,140,200,1,14,
1720320,1896488.500000,5,1,0,58.8184,130163.750000,1,26880,5,3,64,49152,215040,0.10524,1024,4,23040,60,12,5,507828.187500,4,20,1,7.3523,128,8,3,11520,3840,4,2817720320,7,0,7,8,16,6,0.125,0.105293,1000,80640,1896730.187500,120,200,1,14,
2293760,5933428.625000,5,1,0,52.148,417340.937500,1,35840,5,3,64,49152,304640,0.31773,1024,4,30240,85,17,5,1299950.812500,4,20,1,6.9259,178,8,2,15360,5120,4,2817720320,7,0,7,8,16,8,0.132812,0.317796,1000,107520,5931509.187500,170,200,1,14,
860160,6167629.750000,5,1,0,80.3285,2229428.937500,1,13440,5,3,64,49152,64512,0.433614,1024,4,12480,90,10,45,1381505.250000,4,20,1,6.02464,188,8,4,5760,1920,4,2817720320,7,0,7,8,24,2,0.075,0.433675,1000,40320,6167997.375000,180,200,1,14,
1720320,2224170.375000,5,1,0,66.7808,276825.625000,1,26880,5,3,64,49152,225792,0.102189,1024,4,22880,63,7,9,424328.937500,4,20,1,8.76499,134,8,3,11520,3840,4,2817720320,7,0,7,8,24,4,0.13125,0.102244,1000,80640,2224370.125000,126,200,1,14,
1146880,3622339.750000,5,1,0,114.653,767791.625000,1,17920,5,3,64,49152,93184,0.18251,1024,4,16320,78,6,39,684741.125000,4,20,1,9.31558,164,8,4,7680,2560,4,2817720320,7,0,7,8,32,2,0.08125,0.182575,1000,53760,3623807.562500,156,200,1,14,
86016,2149640.328125,6,1,0,17.6145,262416.531250,1,1344,5,3,64,49152,86016,0.179949,1024,1,2240,96,24,16,281668.781250,4,20,1,17.6145,194,8,22,0,192,1,2817720320,7,0,7,2,8,2,1,0.180016,1000,0,2151633.265625,192,200,1,14,
172032,2100193.234375,6,1,0,15.0458,185374.859375,1,2688,5,3,64,49152,172032,0.21068,1024,1,3360,48,24,16,353830.140625,4,20,1,15.0458,194,8,15,0,384,1,2817720320,7,0,7,4,8,2,1,0.210749,1000,0,2101785.156250,192,200,1,14,
258048,2009596.187500,6,1,0,13.8086,148936.015625,1,4032,5,3,64,49152,258048,0.229566,1024,1,4480,32,24,16,389980.078125,4,20,1,13.8086,194,8,11,0,576,1,2817720320,7,0,7,6,8,2,1,0.229632,1000,0,2010397.375000,192,200,1,14,
344064,2051053.375000,6,1,0,13.1242,130409.921875,1,5376,5,3,64,49152,344064,0.24154,1024,1,5600,24,24,16,409261.359375,4,20,1,13.1242,194,8,9,0,768,1,2817720320,7,0,7,8,8,2,1,0.241607,1000,0,2053292.312500,192,200,1,14,
172032,2058451.546875,6,1,0,14.1743,161608.421875,1,2688,5,3,64,49152,172032,0.223639,1024,1,4160,96,24,8,377373.828125,4,20,1,14.1743,194,8,12,0,384,1,2817720320,7,0,7,2,8,4,1,0.223707,1000,0,2061744.046875,192,200,1,14,
344064,2229174.437500,6,1,0,13.0477,123986.562500,1,5376,5,3,64,49152,344064,0.242953,1024,1,6240,48,24,8,414779.875000,4,20,1,13.0477,194,8,8,0,768,1,2817720320,7,0,7,4,8,4,1,0.243023,1000,0,2231059.750000,192,200,1,14,
516096,2728868.265625,6,1,0,12.6643,126933.812500,1,8064,5,3,64,49152,516096,0.25032,1024,1,8320,32,24,8,417628.640625,4,20,1,12.6643,194,8,6,0,1152,1,2817720320,7,0,7,6,8,4,1,0.250381,1000,0,2724452.171875,192,200,1,14,
688128,2224897.593750,6,1,0,12.2335,97982.312500,1,10752,5,3,64,49152,688128,0.259131,1024,1,10400,24,24,8,421861.703125,4,20,1,12.2335,194,8,5,0,1536,1,2817720320,7,0,7,8,8,4,1,0.259198,1000,0,2202994.015625,192,200,1,14,
258048,752271.750000,6,1,0,13.2332,55014.734375,1,4032,5,3,64,49152,258048,0.10102,1024,1,6080,72,18,4,173292.625000,4,20,1,13.2332,146,8,9,0,576,1,2817720320,7,0,7,2,8,6,1,0.101088,1000,0,753089.515625,144,200,1,14,
516096,1150619.562500,6,1,0,12.2114,47987.281250,1,8064,5,3,64,49152,516096,0.109485,1024,1,9120,36,18,4,180214.031250,4,20,1,12.2114,146,8,6,0,1152,1,2817720320,7,0,7,4,8,6,1,0.109547,1000,0,1151693.765625,144,200,1,14,
774144,1344810.156250,6,1,0,11.7748,46177.625000,1,12096,5,3,64,49152,774144,0.113549,1024,1,12160,24,18,4,182613.390625,4,20,1,11.7748,146,8,5,0,1728,1,2817720320,7,0,7,6,8,6,1,0.113609,1000,0,1329231.609375,144,200,1,14,
1032192,1109543.031250,6,1,0,11.8327,37967.593750,1,16128,5,3,64,49152,1032192,0.112992,1024,1,15200,18,18,4,189911.453125,4,20,1,11.8327,146,8,4,0,2304,1,2817720320,7,0,7,8,8,6,1,0.113053,1000,0,1109311.828125,144,200,1,14,
344064,2129890.140625,6,1,0,12.4611,106321.437500,1,5376,5,3,64,49152,344064,0.254397,1024,1,8000,96,24,4,430608.812500,4,20,1,12.4611,194,8,7,0,768,1,2817720320,7,0,7,2,8,8,1,0.254463,1000,0,2131185.265625,192,200,1,14,
688128,3837112.359375,6,1,0,12.0158,110172.812500,1,10752,5,3,64,49152,688128,0.263832,1024,1,12000,48,24,4,428968.046875,4,20,1,12.0158,194,8,5,0,1536,1,2817720320,7,0,7,4,8,8,1,0.263893,1000,0,3840897.828125,192,200,1,14,
1032192,2888439.703125,6,1,0,11.7603,89266.671875,1,16128,5,3,64,49152,1032192,0.269566,1024,1,16000,32,24,4,448718.265625,4,20,1,11.7603,194,8,4,0,2304,1,2817720320,7,0,7,6,8,8,1,0.269628,1000,0,2911825.515625,192,200,1,14,
1376256,2949155.171875,6,1,0,11.3734,100940.187500,1,21504,5,3,64,49152,1376256,0.278735,1024,1,20000,24,24,4,439205.843750,4,20,1,11.3734,194,8,3,0,3072,1,2817720320,7,0,7,8,8,8,1,0.278799,1000,0,2962904.375000,192,200,1,14,
172032,1877610.546875,6,1,0,26.04,134327.937500,1,2688,5,3,64,49152,172032,0.121707,1024,1,4032,96,12,16,192310.843750,4,20,1,26.04,194,8,13,0,384,1,2817720320,7,0,7,2,16,2,1,0.12177,1000,0,1878889.906250,192,200,1,14,
344064,1975315.109375,6,1,0,22.6226,102935.453125,1,5376,5,3,64,49152,344064,0.140101,1024,1,6048,48,12,16,222810.328125,4,20,1,22.6226,194,8,9,0,768,1,2817720320,7,0,7,4,16,2,1,0.140165,1000,0,1978671.500000,192,200,1,14,
516096,2346108.718750,6,1,0,20.6171,81394.640625,1,8064,5,3,64,49152,516096,0.153733,1024,1,8064,32,12,16,242875.265625,4,20,1,20.6171,194,8,7,0,1152,1,2817720320,7,0,7,6,16,2,1,0.153799,1000,0,2353253.281250,192,200,1,14,
688128,2339361.843750,6,1,0,20.1619,83061.781250,1,10752,5,3,64,49152,688128,0.157203,1024,1,10080,24,12,16,243317.609375,4,20,1,20.1619,194,8,5,0,1536,1,2817720320,7,0,7,8,16,2,1,0.157272,1000,0,2347228.656250,192,200,1,14,
344064,1890532.046875,6,1,0,21.7916,87038.968750,1,5376,5,3,64,49152,344064,0.145444,1024,1,7488,96,12,8,239104.531250,4,20,1,21.7916,194,8,7,0,768,1,2817720320,7,0,7,2,16,4,1,0.14551,1000,0,1893221.703125,192,200,1,14,
688128,2641338.859375,6,1,0,20.1522,79151.531250,1,10752,5,3,64,49152,688128,0.157283,1024,1,11232,48,12,8,243490.796875,4,20,1,20.1522,194,8,5,0,1536,1,2817720320,7,0,7,4,16,4,1,0.157347,1000,0,2644456.562500,192,200,1,14,
1032192,2635362.265625,6,1,0,19.6943,67584.171875,1,16128,5,3,64,49152,1032192,0.16093,1024,1,14976,32,12,8,260739.859375,4,20,1,19.6943,194,8,4,0,2304,1,2817720320,7,0,7,6,16,4,1,0.161006,1000,0,2619138.437500,192,200,1,14,
1376256,2701054.765625,6,1,0,19.4452,69805.406250,1,21504,5,3,64,49152,1376256,0.162992,1024,1,18720,24,12,8,256768.281250,4,20,1,19.4452,194,8,3,0,3072,1,2817720320,7,0,7,8,16,4,1,0.163068,1000,0,2704567.656250,192,200,1,14,
516096,794172.984375,6,1,0,19.9901,32980.921875,1,8064,5,3,64,49152,516096,0.0668602,1024,1,10944,72,9,4,105417.781250,4,20,1,19.9901,146,8,5,0,1152,1,2817720320,7,0,7,2,16,6,1,0.0669191,1000,0,794970.484375,144,200,1,14,
1032192,969243.765625,6,1,0,19.5759,27711.515625,1,16128,5,3,64,49152,1032192,0.0682789,1024,1,16416,36,9,4,110742.937500,4,20,1,19.5759,146,8,3,0,2304,1,2817720320,7,0,7,4,16,6,1,0.0683351,1000,0,967894.921875,144,200,1,14,
1548288,881690.546875,6,1,0,19.6868,32561.281250,1,24192,5,3,64,49152,1548288,0.0678932,1024,1,21888,24,9,4,104370.296875,4,20,1,19.6868,146,8,3,0,3456,1,2817720320,7,0,7,6,16,6,1,0.06795,1000,0,883517.437500,144,200,1,14,
2064384,1083739.171875,6,1,0,16.9366,25126.421875,1,32256,5,3,64,49152,2064384,0.078928,1024,1,27360,18,9,4,111779.531250,4,20,1,16.9366,146,8,2,0,4608,1,2817720320,7,0,7,8,16,6,1,0.078984,1000,0,1085257.062500,144,200,1,14,
688128,2440949.703125,6,1,0,19.9806,73658.968750,1,10752,5,3,64,49152,688128,0.158632,1024,1,14400,96,12,4,252939.437500,4,20,1,19.9806,194,8,4,0,1536,1,2817720320,7,0,7,2,16,8,1,0.158699,1000,0,2443291.453125,192,200,1,14,
1376256,2945499.265625,6,1,0,19.396,65955.343750,1,21504,5,3,64,49152,1376256,0.163421,1024,1,21600,48,12,4,259543.359375,4,20,1,19.396,194,8,3,0,3072,1,2817720320,7,0,7,4,16,8,1,0.163482,1000,0,2947575.281250,192,200,1,14,
2064384,3176587.734375,6,1,0,17.1084,65697.968750,1,32256,5,3,64,49152,2064384,0.185277,1024,1,28800,32,12,4,260294.875000,4,20,1,17.1084,194,8,2,0,4608,1,2817720320,7,0,7,6,16,8,1,0.185341,1000,0,3173105.703125,192,200,1,14,
2752512,2194456.328125,6,1,0,17.5626,69930.484375,1,43008,5,3,64,49152,2752512,0.180472,1024,1,36000,24,12,4,254973.218750,4,20,1,17.5626,194,8,2,0,6144,1,2817720320,7,0,7,8,16,8,1,0.180548,1000,0,2201232.593750,192,200,1,14,
258048,1776421.765625,6,1,0,26.7839,138362.171875,1,4032,5,3,64,49152,258048,0.118313,1024,1,5824,96,8,16,188051.171875,4,20,1,26.7839,194,8,9,0,576,1,2817720320,7,0,7,2,24,2,1,0.118388,1000,0,1778981.093750,192,200,1,14,
516096,2294844.937500,6,1,0,22.1341,107566.812500,1,8064,5,3,64,49152,516096,0.143196,1024,1,8736,48,8,16,218645.187500,4,20,1,22.1341,194,8,6,0,1152,1,2817720320,7,0,7,4,24,2,1,0.143258,1000,0,2299405.859375,192,200,1,14,
774144,2123985.203125,6,1,0,22.0267,105652.828125,1,12096,5,3,64,49152,774144,0.143895,1024,1,11648,32,8,16,219430.984375,4,20,1,22.0267,194,8,5,0,1728,1,2817720320,7,0,7,6,24,2,1,0.143957,1000,0,2118163.953125,192,200,1,14,
1032192,2218499.031250,6,1,0,21.9092,98176.734375,1,16128,5,3,64,49152,1032192,0.144667,1024,1,14560,24,8,16,219495.906250,4,20,1,21.9092,194,8,4,0,2304,1,2817720320,7,0,7,8,24,2,1,0.144729,1000,0,2205649.265625,192,200,1,14,
